"ID","gamedate","Day","Time","League","HomeTeam","AwayTeam","bet_type","HOY.Odds","HOY.SpreadTotal","D.Odds","AUN.Odds","AUN.SpreadTotal","HOY_ImpliedOdds","AUN_ImpliedOdds","D_ImpliedOdds","HOY_ProjOdds1","AUN_ProjOdds1","D_ProjOdds1","HOY_ProjOdds2","AUN_ProjOdds2","D_ProjOdds2","HOY_ProjOdds","AUN_ProjOdds","D_ProjOdds","HOY.Odds_Diff","AUN.Odds_Diff","D.Odds_Diff","Pick","Pick_Odds","Pick_SpreadTotal","Pick_WinProb","Pick_LoseProb","Pick_Edge","Fract_Odds","Kelly_Criteria","EV","bet_type_full","Machine_Odds","KC_tier","run_timestamp"
"ChelseaBrentford202204021500",2022-04-02,"Sat","15:00","EPL","Chelsea","Brentford","Alt Total",-340,1.5,,265,1.5,0.772727272727273,0.273972602739726,,0.798584046455001,0.201401944060944,,0.52693707595589,0.47306292404411,,0.662760561205445,0.337232434052527,,-0.109966711521827,0.0632598313128011,,"Under",265,1.5,0.337232434052527,0.662760561205445,0.0632598313128011,2.65,0.0871314657704618,2.30905389033751,"Alternate Total - 1.5",197,"0.05",2022-04-01 00:29:54
"ChelseaBrentford202204021500",2022-04-02,"Sat","15:00","EPL","Chelsea","Brentford","Alt Total",-225,2,,183,2,0.692307692307692,0.353356890459364,,0.573423876415546,0.201401944060944,,0.490809719239684,0.235668367950898,,0.532116797827615,0.218535156005921,,-0.160190894480077,-0.134821734453443,,"Under",183,2,0.218535156005921,0.532116797827615,-0.134821734453443,1.83,-0.208494813389751,-1.3219746233678,"Alternate Total - 2",358,"-0.25",2022-04-01 00:29:54
"ChelseaBrentford202204021500",2022-04-02,"Sat","15:00","EPL","Chelsea","Brentford","Alt Total",158,3,,-193,3,0.387596899224806,0.658703071672355,,0.349390513379031,0.426562114100399,,0.304716746820167,0.448103593965266,,0.327053630099599,0.437332854032832,,-0.0605432691252068,-0.221370217639523,,"Over",158,3,0.327053630099599,0.437332854032832,-0.0605432691252068,1.58,-0.0988617938879959,0.794118815245348,"Alternate Total - 3",206,"-0.1",2022-04-01 00:29:54
"ChelseaBrentford202204021500",2022-04-02,"Sat","15:00","EPL","Chelsea","Brentford","Alt Total",225,3.5,,-285,3.5,0.307692307692308,0.74025974025974,,0.349390513379031,0.650595477136913,,0.326577736422776,0.673422263577224,,0.337984124900904,0.662008870357069,,0.0302918172085958,-0.0782508699026714,,"Over",225,3.5,0.337984124900904,0.662008870357069,0.0302918172085958,2.25,0.0437548470790829,0.98455410669964,"Alternate Total - 3.5",196,"0",2022-04-01 00:29:54
"ChelseaBrentford202204021500",2022-04-02,"Sat","15:00","EPL","Chelsea","Brentford","Alt Total",425,4,,-650,4,0.19047619047619,0.866666666666667,,0.182206367051145,0.650595477136913,,0.192596852890904,0.617398006676037,,0.187401609971025,0.633996741906475,,-0.00307458050516596,-0.232669924760192,,"Over",425,4,0.187401609971025,0.633996741906475,-0.00307458050516596,4.25,-0.00379801121226386,1.62460100470379,"Alternate Total - 4",434,"-0.05",2022-04-01 00:29:54
"ChelseaBrentford202204021500",2022-04-02,"Sat","15:00","EPL","Chelsea","Brentford","BTTS",135,,,-180,,0.425531914893617,0.642857142857143,,0.510163768580092,0.489836231419908,,0.510259955644866,0.489740044355134,,0.510211862112479,0.489788137887521,,0.0846799472188619,-0.153069004969622,,"Yes",135,,0.510211862112479,0.489788137887521,0.0846799472188619,1.35,0.147405834047649,1.98997875964326,"Both Teams To Score",-104,"0.1",2022-04-01 00:29:54
"ChelseaBrentford202204021500",2022-04-02,"Sat","15:00","EPL","Chelsea","Brentford","Draw No Bet",-1000,,,600,,0.909090909090909,0.142857142857143,,0.661477981856976,0.142733718371594,,0.645754727894997,0.151270094325953,,0.653616354875987,0.147001906348773,,-0.255474554214922,0.00414476349163051,,"Brentford",600,,0.147001906348773,0.653616354875987,0.00414476349163051,6,0.00483555740690226,2.28395083216653,"Draw No Bet",580,"0",2022-04-01 00:29:54
"ChelseaBrentford202204021500",2022-04-02,"Sat","15:00","EPL","Chelsea","Brentford","Spread",102,-1.5,,-122,1.5,0.495049504950495,0.54954954954955,,0.421019538636878,0.578966451879067,,0.222363883086506,0.777636116913494,,0.321691710861692,0.678301284396281,,-0.173357794088803,0.128751734846731,,"Brentford",-122,1.5,0.678301284396281,0.321691710861692,0.128751734846731,0.819672131147541,0.285828851359743,10.7076517164754,"Goal Spread",-211,"0.25",2022-04-01 00:29:54
"ChelseaBrentford202204021500",2022-04-02,"Sat","15:00","EPL","Chelsea","Brentford","Total",-112,2.5,,-108,2.5,0.528301886792453,0.519230769230769,,0.573423876415546,0.426562114100399,,0.52693707595589,0.47306292404411,,0.550180476185718,0.449812519072255,,0.021878589393265,-0.0694182501585147,,"Over",-112,2.5,0.550180476185718,0.449812519072255,0.021878589393265,0.892857142857143,0.0463826095137218,10.5397049754664,"Total",-122,"0",2022-04-01 00:29:54
"ChelseaBrentford202204021500",2022-04-02,"Sat","15:00","EPL","Chelsea","Brentford","TT",113,0.5,,-136,0.5,0.469483568075117,0.576271186440678,,0.579951614545069,0.420048383084308,,0.514002951503,0.485997048497,,0.546977283024034,0.453022715790654,,0.0774937149489169,-0.123248470650024,,"Over",113,0.5,0.546977283024034,0.453022715790654,0.0774937149489169,1.13,0.146072223753268,1.65061614026505,"Total Goals O/U - Brentford - 0.5",-121,"0.1",2022-04-01 00:29:54
"ChelseaBrentford202204021500",2022-04-02,"Sat","15:00","EPL","Chelsea","Brentford","Alt TT",550,1.5,,-900,1.5,0.153846153846154,0.9,,0.215607789626995,0.784392208002383,,0.234497866854409,0.765502133145591,,0.225052828240702,0.774947170573987,,0.071206674394548,-0.125052829426013,,"Over",550,1.5,0.225052828240702,0.774947170573987,0.071206674394548,5.5,0.084153342466284,4.62843384749873,"Total Goals O/U - Brentford - 1.5",344,"0.05",2022-04-01 00:29:54
"ChelseaBrentford202204021500",2022-04-02,"Sat","15:00","EPL","Chelsea","Brentford","Alt TT",2100,2.5,,-50000,2.5,0.0454545454545455,0.998003992015968,,0.0575945367473987,0.942405460881979,,0.130097352497875,0.869902647502125,,0.0938459446226367,0.906154054192052,,0.0483913991680913,-0.0918499378239162,,"Over",2100,2.5,0.0938459446226367,0.906154054192052,0.0483913991680913,21,0.050695751509429,10.6461078288332,"Total Goals O/U - Brentford - 2.5",966,"0.05",2022-04-01 00:29:54
"ChelseaBrentford202204021500",2022-04-02,"Sat","15:00","EPL","Chelsea","Brentford","Alt TT",2000,3.5,,-50000,3.5,0.0476190476190476,0.998003992015968,,0.0119084084660417,0.988091589163336,,0.100157409678293,0.899842590321707,,0.0560329090721672,0.943967089742521,,0.0084138614531196,-0.0540369022734466,,"Over",2000,3.5,0.0560329090721672,0.943967089742521,0.0084138614531196,20,0.00883455452577557,1.76691091700823,"Total Goals O/U - Brentford - 3.5",1685,"0",2022-04-01 00:29:54
"ChelseaBrentford202204021500",2022-04-02,"Sat","15:00","EPL","Chelsea","Brentford","Alt TT",-950,0.5,,575,0.5,0.904761904761905,0.148148148148148,,0.879666089006889,0.120319903879645,,0.810646239072219,0.189353760927781,,0.845156164039554,0.154836832403713,,-0.0596057407223508,0.00668868425556518,,"Under",575,0.5,0.154836832403713,0.845156164039554,0.00668868425556518,5.75,0.00785193369131564,0.451556222817977,"Total Goals O/U - Chelsea - 0.5",546,"0",2022-04-01 00:29:54
"ChelseaBrentford202204021500",2022-04-02,"Sat","15:00","EPL","Chelsea","Brentford","TT",-180,1.5,,147,1.5,0.642857142857143,0.404858299595142,,0.624876514043394,0.375109478843141,,0.604173871297759,0.395826128702241,,0.614525192670576,0.385467803772691,,-0.0283319501865665,-0.0193904958224507,,"Under",147,1.5,0.385467803772691,0.614525192670576,-0.0193904958224507,1.47,-0.0325813093071112,-0.478875211247207,"Total Goals O/U - Chelsea - 1.5",159,"-0.05",2022-04-01 00:29:54
"ChelseaBrentford202204021500",2022-04-02,"Sat","15:00","EPL","Chelsea","Brentford","TT",167,2.5,,-206,2.5,0.374531835205993,0.673202614379085,,0.355105156949329,0.644880835937206,,0.367599121907042,0.632400878092958,,0.361352139428185,0.638640857015082,,-0.0131796957778071,-0.0345617573640031,,"Over",167,2.5,0.361352139428185,0.638640857015082,-0.0131796957778071,1.67,-0.0210717291776917,-0.351827841700123,"Total Goals O/U - Chelsea - 2.5",177,"-0.05",2022-04-01 00:29:54
"ChelseaBrentford202204021500",2022-04-02,"Sat","15:00","EPL","Chelsea","Brentford","Alt TT",425,3.5,,-650,3.5,0.19047619047619,0.866666666666667,,0.164682438859181,0.835303554027354,,0.2057563786614,0.7942436213386,,0.18521940876029,0.814773587682977,,-0.00525678171590013,-0.0518930789836898,,"Over",425,3.5,0.18521940876029,0.814773587682977,-0.00525678171590013,4.25,-0.00649367153140605,-0.27591100451743,"Total Goals O/U - Chelsea - 3.5",440,"-0.05",2022-04-01 00:29:54
"LeedsUnitedSouthampton202204021500",2022-04-02,"Sat","15:00","EPL","Leeds United","Southampton","ML",140,,270,175,,0.416666666666667,0.363636363636364,0.27027027027027,0.42977051233941,0.338419595664542,0.231809891996048,0.37198146573295,0.366454334077255,0.261564200189795,0.40087598903618,0.352436964870898,0.246687046092922,-0.0157906776304865,-0.0111993987654654,-0.0235832241773487,"Southampton",175,,0.352436964870898,0.647563035129102,-0.0111993987654654,1.75,-0.0175990552028742,-0.307983466050298,"3-Way Moneyline",184,"-0.05",2022-04-01 00:29:54
"LeedsUnitedSouthampton202204021500",2022-04-02,"Sat","15:00","EPL","Leeds United","Southampton","Alt Spread",140,-0.5,,-170,0.5,0.416666666666667,0.62962962962963,,0.42977051233941,0.570226870043369,,0.37198146573295,0.628018524332942,,0.40087598903618,0.599122697188155,,-0.0157906776304865,-0.0305069324414743,,"Leeds United",140,-0.5,0.40087598903618,0.599122697188155,-0.0157906776304865,1.4,-0.027069733080834,-0.378963125375032,"Alternate Spread - Home: -0.5",149,"-0.05",2022-04-01 00:29:54
"LeedsUnitedSouthampton202204021500",2022-04-02,"Sat","15:00","EPL","Leeds United","Southampton","Alt Spread",270,-1,,-350,1,0.27027027027027,0.777777777777778,,0.225338398314245,0.570226870043369,,0.220663097258311,0.549761182187047,,0.223000747786278,0.559994026115208,,-0.0472695224839922,-0.21778375166257,,"Leeds United",270,-1,0.223000747786278,0.559994026115208,-0.0472695224839922,2.7,-0.0647767530336189,0.42107992907743,"Alternate Spread - Home: -1",348,"-0.1",2022-04-01 00:29:54
"LeedsUnitedSouthampton202204021500",2022-04-02,"Sat","15:00","EPL","Leeds United","Southampton","Alt Spread",-212,0.5,,170,-0.5,0.67948717948718,0.37037037037037,,0.661577786718237,0.338419595664542,,0.633545655988638,0.366454334077255,,0.647561721353437,0.352436964870898,,-0.0319254581337421,-0.0179334054994721,,"Southampton",170,-0.5,0.352436964870898,0.647561721353437,-0.0179334054994721,1.7,-0.0284824675579851,-0.484188810729103,"Alternate Spread - Home: 0.5",184,"-0.05",2022-04-01 00:29:54
"LeedsUnitedSouthampton202204021500",2022-04-02,"Sat","15:00","EPL","Leeds United","Southampton","Alt Spread",-460,1,,340,-1,0.821428571428571,0.227272727272727,,0.661577786718237,0.159528569972221,,0.580571409279158,0.188866393543632,,0.621074597998697,0.174197481757927,,-0.200353973429874,-0.0530752455148006,,"Southampton",340,-1,0.174197481757927,0.621074597998697,-0.0530752455148006,3.4,-0.0686856118426832,-0.288031600217467,"Alternate Spread - Home: 1",474,"-0.1",2022-04-01 00:29:54
"LeedsUnitedSouthampton202204021500",2022-04-02,"Sat","15:00","EPL","Leeds United","Southampton","Alt Total",-500,1.5,,365,1.5,0.833333333333333,0.21505376344086,,0.832219810362402,0.167777572020377,,0.59024940392658,0.40975059607342,,0.711234607144491,0.288764084046899,,-0.122098726188843,0.0737103206060384,,"Under",365,1.5,0.288764084046899,0.711234607144491,0.0737103206060384,3.65,0.0939049289912544,3.42754299626689,"Alternate Total - 1.5",246,"0.05",2022-04-01 00:29:54
"LeedsUnitedSouthampton202204021500",2022-04-02,"Sat","15:00","EPL","Leeds United","Southampton","Alt Total",-360,2,,275,2,0.782608695652174,0.266666666666667,,0.625594138996382,0.167777572020377,,0.544121626087953,0.209511653525573,,0.584857882542168,0.188644612772975,,-0.197750813110006,-0.0780220538936915,,"Under",275,2,0.188644612772975,0.584857882542168,-0.0780220538936915,2.75,-0.106393709855034,-0.66085197416486,"Alternate Total - 2",430,"-0.15",2022-04-01 00:29:54
"LeedsUnitedSouthampton202204021500",2022-04-02,"Sat","15:00","EPL","Leeds United","Southampton","Alt Total",-160,2.5,,132,2.5,0.615384615384615,0.431034482758621,,0.625594138996382,0.374403243386396,,0.59024940392658,0.40975059607342,,0.607921771461481,0.392076919729908,,-0.00746284392313445,-0.0389575630287123,,"Over",-160,2.5,0.607921771461481,0.392076919729908,-0.00746284392313445,0.625,-0.0194033942001495,12.3524484302933,"Alternate Total - 2.5",-155,"-0.05",2022-04-01 00:29:54
"LeedsUnitedSouthampton202204021500",2022-04-02,"Sat","15:00","EPL","Leeds United","Southampton","Alt Total",155,3.5,,-188,3.5,0.392156862745098,0.652777777777778,,0.40336909735386,0.596628285028918,,0.418672066535092,0.581327933464908,,0.411020581944476,0.588978109246913,,0.0188637191993781,-0.0637996685308645,,"Over",155,3.5,0.411020581944476,0.588978109246913,0.0188637191993781,1.55,0.0310338606183317,0.481037927670247,"Alternate Total - 3.5",143,"0",2022-04-01 00:29:54
"LeedsUnitedSouthampton202204021500",2022-04-02,"Sat","15:00","EPL","Leeds United","Southampton","Alt Total",280,4,,-365,4,0.263157894736842,0.78494623655914,,0.224117523215447,0.596628285028918,,0.220924462314933,0.563004950406825,,0.22252099276519,0.579816617717872,,-0.040636901971652,-0.205129618841268,,"Over",280,4,0.22252099276519,0.579816617717872,-0.040636901971652,2.8,-0.0551500812472421,0.432421620246606,"Alternate Total - 4",349,"-0.1",2022-04-01 00:29:54
"LeedsUnitedSouthampton202204021500",2022-04-02,"Sat","15:00","EPL","Leeds United","Southampton","Alt Total",350,4.5,,-480,4.5,0.222222222222222,0.827586206896552,,0.224117523215447,0.775879859167331,,0.225804157091595,0.774195842908404,,0.224960840153521,0.775037851037868,,0.00273861793129915,-0.0525483558586838,,"Over",350,4.5,0.224960840153521,0.775037851037868,0.00273861793129915,3.5,0.00352108019738459,0.123250894994568,"Alternate Total - 4.5",345,"0",2022-04-01 00:29:54
"LeedsUnitedSouthampton202204021500",2022-04-02,"Sat","15:00","EPL","Leeds United","Southampton","BTTS",-190,,,145,,0.655172413793103,0.408163265306122,,0.638909726739738,0.361090273260262,,0.579709624203549,0.420290375796451,,0.609309675471643,0.390690324528357,,-0.04586273832146,-0.0174729407777659,,"No",145,,0.390690324528357,0.609309675471643,-0.0174729407777659,1.45,-0.029523244762432,-0.428087049055264,"Both Teams To Score",156,"-0.05",2022-04-01 00:29:54
"LeedsUnitedSouthampton202204021500",2022-04-02,"Sat","15:00","EPL","Leeds United","Southampton","Draw No Bet",-125,,,105,,0.555555555555556,0.48780487804878,,0.42977051233941,0.338419595664542,,0.37198146573295,0.366454334077255,,0.40087598903618,0.352436964870898,,-0.154679566519375,-0.135367913177882,,"Southampton",105,,0.352436964870898,0.40087598903618,-0.135367913177882,1.05,-0.264289735252056,-0.30817175921737,"Draw No Bet",184,"-0.3",2022-04-01 00:29:54
"LeedsUnitedSouthampton202204021500",2022-04-02,"Sat","15:00","EPL","Leeds United","Southampton","Spread",-125,0,,105,0,0.555555555555556,0.48780487804878,,0.42977051233941,0.338419595664542,,0.37198146573295,0.366454334077255,,0.40087598903618,0.352436964870898,,-0.154679566519375,-0.135367913177882,,"Southampton",105,0,0.352436964870898,0.40087598903618,-0.135367913177882,1.05,-0.264289735252056,-0.30817175921737,"Goal Spread",184,"-0.3",2022-04-01 00:29:54
"LeedsUnitedSouthampton202204021500",2022-04-02,"Sat","15:00","EPL","Leeds United","Southampton","Total",102,3,,-122,3,0.495049504950495,0.54954954954955,,0.40336909735386,0.374403243386396,,0.372018439982829,0.376206813439274,,0.387693768668345,0.375305028412835,,-0.10735573628215,-0.174244521136714,,"Over",102,3,0.387693768668345,0.375305028412835,-0.10735573628215,1.02,-0.212606458127396,0.201426156288763,"Total",158,"-0.25",2022-04-01 00:29:54
"LeedsUnitedSouthampton202204021500",2022-04-02,"Sat","15:00","EPL","Leeds United","Southampton","Alt TT",-460,0.5,,340,0.5,0.821428571428571,0.227272727272727,,0.82106341749047,0.178934537375565,,0.739393213154721,0.260606786845279,,0.780228315322595,0.219770662110422,,-0.0412002561059761,-0.0075020651623052,,"Under",340,0.5,0.219770662110422,0.780228315322595,-0.0075020651623052,3.4,-0.00970855491592436,-0.330080641471603,"Total Goals O/U - Leeds United - 0.5",355,"-0.05",2022-04-01 00:29:54
"LeedsUnitedSouthampton202204021500",2022-04-02,"Sat","15:00","EPL","Leeds United","Southampton","TT",102,1.5,,-122,1.5,0.495049504950495,0.54954954954955,,0.513164451046162,0.486833503819873,,0.487359460987516,0.512640539012484,,0.500261956016839,0.499737021416178,,0.00521245106634383,-0.0498125281333711,,"Over",102,1.5,0.500261956016839,0.499737021416178,0.00521245106634383,1.02,0.0103226972098181,0.105301737209971,"Total Goals O/U - Leeds United - 1.5",-100,"0",2022-04-01 00:29:54
"LeedsUnitedSouthampton202204021500",2022-04-02,"Sat","15:00","EPL","Leeds United","Southampton","Alt TT",320,2.5,,-430,2.5,0.238095238095238,0.811320754716981,,0.248258148082152,0.751739806783882,,0.266878984660464,0.733121015339536,,0.257568566371308,0.742430411061709,,0.0194733282760701,-0.0688903436552719,,"Over",320,2.5,0.257568566371308,0.742430411061709,0.0194733282760701,3.2,0.0255587433623421,0.81789001326477,"Total Goals O/U - Leeds United - 2.5",288,"0",2022-04-01 00:29:54
"LeedsUnitedSouthampton202204021500",2022-04-02,"Sat","15:00","EPL","Leeds United","Southampton","Alt TT",850,3.5,,-1700,3.5,0.105263157894737,0.944444444444444,,0.0963136099966851,0.90368434486935,,0.137996511771981,0.862003488228019,,0.117155060884333,0.882843916548684,,0.0118919029895964,-0.0616005278957603,,"Over",850,3.5,0.117155060884333,0.882843916548684,0.0118919029895964,8.5,0.0132909504001371,1.12974100968148,"Total Goals O/U - Leeds United - 3.5",754,"0",2022-04-01 00:29:54
"LeedsUnitedSouthampton202204021500",2022-04-02,"Sat","15:00","EPL","Leeds United","Southampton","Alt TT",-400,0.5,,300,0.5,0.8,0.25,,0.778149060266899,0.221850367248674,,0.722596548029323,0.277403451970677,,0.750372804148111,0.249626909609675,,-0.0496271958518889,-0.000373090390324571,,"Under",300,0.5,0.249626909609675,0.750372804148111,-0.000373090390324571,3,-0.000497453853766094,-0.0149207531908484,"Total Goals O/U - Southampton - 0.5",301,"-0.05",2022-04-01 00:29:54
"LeedsUnitedSouthampton202204021500",2022-04-02,"Sat","15:00","EPL","Leeds United","Southampton","TT",118,1.5,,-143,1.5,0.458715596330275,0.588477366255144,,0.444097393743061,0.555902033772512,,0.437475316825986,0.562524683174014,,0.440786355284524,0.559213358473263,,-0.0179292410457516,-0.0292640077818811,,"Over",118,1.5,0.440786355284524,0.559213358473263,-0.0179292410457516,1.18,-0.0331235131184224,-0.390854592375249,"Total Goals O/U - Southampton - 1.5",127,"-0.05",2022-04-01 00:29:54
"LeedsUnitedSouthampton202204021500",2022-04-02,"Sat","15:00","EPL","Leeds United","Southampton","Alt TT",380,2.5,,-525,2.5,0.208333333333333,0.84,,0.192597886910443,0.80740154060513,,0.242228227927161,0.757771772072839,,0.217413057418802,0.782586656338984,,0.00907972408546884,-0.0574133436610157,,"Over",380,2.5,0.217413057418802,0.782586656338984,0.00907972408546884,3.8,0.0114691251605923,0.43582961852464,"Total Goals O/U - Southampton - 2.5",360,"0",2022-04-01 00:29:54
"LeedsUnitedSouthampton202204021500",2022-04-02,"Sat","15:00","EPL","Leeds United","Southampton","Alt TT",1000,3.5,,-2500,3.5,0.0909090909090909,0.961538461538462,,0.0663659128862768,0.933633514629296,,0.138003306926024,0.861996693073976,,0.10218460990615,0.897815103851636,,0.0112755189970596,-0.0637233576868255,,"Over",1000,3.5,0.10218460990615,0.897815103851636,0.0112755189970596,10,0.0124030708967655,1.24030995209869,"Total Goals O/U - Southampton - 3.5",879,"0",2022-04-01 00:29:54
"LiverpoolWatford202204021230",2022-04-02,"Sat","12:30","EPL","Liverpool","Watford","ML",-725,,750,1700,,0.878787878787879,0.0555555555555556,0.117647058823529,0.83898429213192,0.0522051475999643,0.108810560268115,0.732756164953905,0.103261960639241,0.163981874406854,0.785870228542913,0.0777335541196028,0.136396217337485,-0.0929176502449661,0.0221779985640472,0.0187491585139551,"Watford",1700,,0.0777335541196028,0.922266445880397,0.0221779985640472,17,0.0234825867148735,3.9920397415285,"3-Way Moneyline",1186,"0",2022-04-01 00:29:54
"LiverpoolWatford202204021230",2022-04-02,"Sat","12:30","EPL","Liverpool","Watford","Alt Spread",-245,-1.5,,195,1.5,0.710144927536232,0.338983050847458,,0.654302151744051,0.345423469877131,,0.464642765286306,0.535357234713694,,0.559472458515179,0.440390352295412,,-0.150672469021053,0.101407301447955,,"Watford",195,1.5,0.440390352295412,0.559472458515179,0.101407301447955,1.95,0.153411045780239,2.99288728460875,"Alternate Spread - Home: -1.5",127,"0.15",2022-04-01 00:29:54
"LiverpoolWatford202204021230",2022-04-02,"Sat","12:30","EPL","Liverpool","Watford","Alt Spread",-168,-2,,138,2,0.626865671641791,0.420168067226891,,0.439302779653887,0.345423469877131,,0.438562180392081,0.311358513089746,,0.438932480022984,0.328390991483439,,-0.187933191618807,-0.0917770757434521,,"Watford",138,2,0.328390991483439,0.438932480022984,-0.0917770757434521,1.38,-0.15828220309378,0.142470882241613,"Alternate Spread - Home: -2",205,"-0.2",2022-04-01 00:29:54
"LiverpoolWatford202204021230",2022-04-02,"Sat","12:30","EPL","Liverpool","Watford","Alt Spread",167,-3,,-206,3,0.374531835205993,0.673202614379085,,0.253204901729967,0.560422841967295,,0.302597518910715,0.460369730215613,,0.277901210320341,0.510396286091454,,-0.0966306248856512,-0.162806328287631,,"Liverpool",167,-3,0.277901210320341,0.510396286091454,-0.0966306248856512,1.67,-0.154493274517778,-0.46301264856484,"Alternate Spread - Home: -3",260,"-0.2",2022-04-01 00:29:54
