"game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","description","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","rescheduleDate","rescheduleGameDate","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate","copyright","totalItems","totalEvents","totalGames","totalGamesInProgress"
663115,"/api/v1.1/game/663115/feed/live","R","2022","2022-08-21T18:20:00Z","2022-08-21",FALSE,1,TRUE,"N","P","N","14-663115-2022-08-21","2022","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,5,TRUE,FALSE,39,64,56,"0.533",158,"Milwaukee Brewers","/api/v1/teams/158",2,FALSE,FALSE,39,52,68,"0.433",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/663115/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662878,"/api/v1.1/game/662878/feed/live","R","2022","2022-08-21T19:10:00Z","2022-08-21",FALSE,1,TRUE,"N","P","N","14-662878-2022-08-21","2022","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,9,TRUE,FALSE,39,60,61,"0.496",137,"San Francisco Giants","/api/v1/teams/137",8,FALSE,FALSE,38,53,70,"0.431",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/662878/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662315,"/api/v1.1/game/662315/feed/live","R","2022","2022-08-21T20:07:00Z","2022-08-21",FALSE,1,TRUE,"N","P","N","14-662315-2022-08-21","2022","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,3,FALSE,FALSE,38,66,56,"0.541",136,"Seattle Mariners","/api/v1/teams/136",5,TRUE,FALSE,39,45,77,"0.369",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/662315/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662179,"/api/v1.1/game/662179/feed/live","R","2022","2022-08-21T20:10:00Z","2022-08-21",FALSE,1,TRUE,"N","P","N","14-662179-2022-08-21","2022","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,1,FALSE,FALSE,38,41,82,"0.333",120,"Washington Nationals","/api/v1/teams/120",2,TRUE,FALSE,38,68,56,"0.548",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/662179/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663301,"/api/v1.1/game/663301/feed/live","R","2022","2022-08-21T20:10:00Z","2022-08-21",FALSE,1,TRUE,"N","P","N","14-663301-2022-08-21","2022","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,6,TRUE,FALSE,37,69,51,"0.575",138,"St. Louis Cardinals","/api/v1/teams/138",4,FALSE,FALSE,38,55,66,"0.455",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/663301/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662600,"/api/v1.1/game/662600/feed/live","R","2022","2022-08-21T20:10:00Z","2022-08-21",FALSE,1,TRUE,"N","P","N","14-662600-2022-08-21","2022","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,3,FALSE,FALSE,39,52,69,"0.43",146,"Miami Marlins","/api/v1/teams/146",10,TRUE,FALSE,38,84,36,"0.7",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/662600/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661051,"/api/v1.1/game/661051/feed/live","R","2022","2022-08-21T23:10:00Z","2022-08-21",FALSE,1,TRUE,"N","P","N","14-661051-2022-08-21","2022","night","MLB Little League Classic in Williamsport, PA",9,FALSE,145,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,3,FALSE,FALSE,39,60,62,"0.492",111,"Boston Red Sox","/api/v1/teams/111",5,TRUE,FALSE,40,63,58,"0.521",110,"Baltimore Orioles","/api/v1/teams/110",2735,"Muncy Bank Ballpark","/api/v1/venues/2735","/api/v1/game/661051/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662974,"/api/v1.1/game/662974/feed/live","R","2022","2022-08-21T16:05:00Z","2022-09-15",NA,1,TRUE,"N","P","N","14-662974-2022-08-21","2022","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","2022-09-15T17:10:00Z","2022-09-15","Final","D","Postponed","DR",FALSE,"FALSE","Rain",NA,NA,FALSE,38,74,70,"0.514",145,"Chicago White Sox","/api/v1/teams/145",NA,NA,FALSE,38,76,66,"0.535",114,"Cleveland Guardians","/api/v1/teams/114",5,"Progressive Field","/api/v1/venues/5","/api/v1/game/662974/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662767,"/api/v1.1/game/662767/feed/live","R","2022","2022-08-22T18:10:00Z","2022-08-22",FALSE,1,TRUE,"N","P","N","14-662767-2022-08-22","2022","day","Rescheduled from 4/7",9,FALSE,120,1,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,4,FALSE,FALSE,39,62,60,"0.508",145,"Chicago White Sox","/api/v1/teams/145",6,TRUE,FALSE,39,50,74,"0.403",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/662767/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661601,"/api/v1.1/game/661601/feed/live","R","2022","2022-08-22T23:05:00Z","2022-08-22",FALSE,1,TRUE,"N","P","N","14-661601-2022-08-22","2022","night",NA,9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,1,FALSE,FALSE,39,48,72,"0.4",113,"Cincinnati Reds","/api/v1/teams/113",4,TRUE,FALSE,39,67,55,"0.549",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/661601/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662394,"/api/v1.1/game/662394/feed/live","R","2022","2022-08-22T23:05:00Z","2022-08-22",FALSE,1,TRUE,"N","P","N","14-662394-2022-08-22","2022","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,2,TRUE,FALSE,39,76,48,"0.613",144,"Atlanta Braves","/api/v1/teams/144",1,FALSE,FALSE,40,47,75,"0.385",134,"Pittsburgh Pirates","/api/v1/teams/134",31,"PNC Park","/api/v1/venues/31","/api/v1/game/662394/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661238,"/api/v1.1/game/661238/feed/live","R","2022","2022-08-22T23:05:00Z","2022-08-22",FALSE,1,TRUE,"N","P","N","14-661238-2022-08-22","2022","night",NA,9,FALSE,145,2,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,2,FALSE,FALSE,39,79,45,"0.637",121,"New York Mets","/api/v1/teams/121",4,TRUE,FALSE,41,75,48,"0.61",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/661238/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661859,"/api/v1.1/game/661859/feed/live","R","2022","2022-08-22T23:10:00Z","2022-08-22",FALSE,1,TRUE,"N","P","N","14-661859-2022-08-22","2022","night",NA,9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,1,FALSE,FALSE,39,52,70,"0.426",108,"Los Angeles Angels","/api/v1/teams/108",2,TRUE,FALSE,39,66,55,"0.545",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/661859/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661658,"/api/v1.1/game/661658/feed/live","R","2022","2022-08-22T23:10:00Z","2022-08-22",FALSE,1,TRUE,"N","P","N","14-661658-2022-08-22","2022","night",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,2,TRUE,FALSE,39,56,66,"0.459",140,"Texas Rangers","/api/v1/teams/140",1,FALSE,FALSE,38,62,58,"0.517",142,"Minnesota Twins","/api/v1/teams/142",3312,"Target Field","/api/v1/venues/3312","/api/v1/game/661658/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663114,"/api/v1.1/game/663114/feed/live","R","2022","2022-08-23T00:05:00Z","2022-08-22",FALSE,1,TRUE,"N","P","N","14-663114-2022-08-22","2022","night",NA,9,FALSE,120,5,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,1,TRUE,FALSE,38,70,51,"0.579",138,"St. Louis Cardinals","/api/v1/teams/138",0,FALSE,FALSE,40,52,69,"0.43",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/663114/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662314,"/api/v1.1/game/662314/feed/live","R","2022","2022-08-23T01:40:00Z","2022-08-22",FALSE,1,TRUE,"N","P","N","14-662314-2022-08-22","2022","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,3,TRUE,FALSE,40,53,69,"0.434",146,"Miami Marlins","/api/v1/teams/146",0,FALSE,FALSE,40,45,78,"0.366",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/662314/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662594,"/api/v1.1/game/662594/feed/live","R","2022","2022-08-23T02:10:00Z","2022-08-22",FALSE,1,TRUE,"N","P","N","14-662594-2022-08-22","2022","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,4,TRUE,FALSE,40,65,56,"0.537",158,"Milwaukee Brewers","/api/v1/teams/158",0,FALSE,FALSE,39,84,37,"0.694",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/662594/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663163,"/api/v1.1/game/663163/feed/live","R","2022","2022-08-23T18:20:00Z","2022-08-23",FALSE,1,TRUE,"S","P","N","14-663163-2022-08-23","2022","day","Rescheduled from 4/6",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,0,FALSE,FALSE,38,70,52,"0.574",138,"St. Louis Cardinals","/api/v1/teams/138",2,TRUE,FALSE,40,53,69,"0.434",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/663163/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663113,"/api/v1.1/game/663113/feed/live","R","2022","2022-08-24T00:05:00Z","2022-08-23",FALSE,2,TRUE,"S","P","N","14-663113-2022-08-23","2022","night",NA,9,FALSE,120,5,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,13,TRUE,FALSE,38,71,52,"0.577",138,"St. Louis Cardinals","/api/v1/teams/138",3,FALSE,FALSE,40,53,70,"0.431",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/663113/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661600,"/api/v1.1/game/661600/feed/live","R","2022","2022-08-23T23:05:00Z","2022-08-23",FALSE,1,TRUE,"N","P","N","14-661600-2022-08-23","2022","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,6,FALSE,FALSE,39,48,73,"0.397",113,"Cincinnati Reds","/api/v1/teams/113",7,TRUE,FALSE,39,68,55,"0.553",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/661600/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662383,"/api/v1.1/game/662383/feed/live","R","2022","2022-08-23T23:05:00Z","2022-08-23",FALSE,1,TRUE,"N","P","N","14-662383-2022-08-23","2022","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,6,TRUE,FALSE,39,77,48,"0.616",144,"Atlanta Braves","/api/v1/teams/144",1,FALSE,FALSE,40,47,76,"0.382",134,"Pittsburgh Pirates","/api/v1/teams/134",31,"PNC Park","/api/v1/venues/31","/api/v1/game/662383/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663461,"/api/v1.1/game/663461/feed/live","R","2022","2022-08-23T23:05:00Z","2022-08-23",FALSE,1,TRUE,"N","P","N","14-663461-2022-08-23","2022","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,3,FALSE,FALSE,40,62,61,"0.504",145,"Chicago White Sox","/api/v1/teams/145",5,TRUE,FALSE,41,64,58,"0.525",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/663461/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661237,"/api/v1.1/game/661237/feed/live","R","2022","2022-08-23T23:05:00Z","2022-08-23",FALSE,1,TRUE,"N","P","N","14-661237-2022-08-23","2022","night",NA,9,FALSE,145,2,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,2,FALSE,FALSE,39,79,46,"0.632",121,"New York Mets","/api/v1/teams/121",4,TRUE,FALSE,41,76,48,"0.613",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/661237/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662914,"/api/v1.1/game/662914/feed/live","R","2022","2022-08-23T23:10:00Z","2022-08-23",FALSE,1,TRUE,"N","P","N","14-662914-2022-08-23","2022","night",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,3,TRUE,FALSE,40,61,61,"0.5",137,"San Francisco Giants","/api/v1/teams/137",1,FALSE,FALSE,40,47,77,"0.379",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/662914/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661858,"/api/v1.1/game/661858/feed/live","R","2022","2022-08-23T23:10:00Z","2022-08-23",FALSE,1,TRUE,"N","P","N","14-661858-2022-08-23","2022","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,1,FALSE,FALSE,39,52,71,"0.423",108,"Los Angeles Angels","/api/v1/teams/108",11,TRUE,FALSE,39,67,55,"0.549",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/661858/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663174,"/api/v1.1/game/663174/feed/live","R","2022","2022-08-23T23:10:00Z","2022-08-23",FALSE,1,TRUE,"N","P","N","14-663174-2022-08-23","2022","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,9,TRUE,FALSE,39,66,55,"0.545",141,"Toronto Blue Jays","/api/v1/teams/141",3,FALSE,FALSE,40,60,63,"0.488",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/663174/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662668,"/api/v1.1/game/662668/feed/live","R","2022","2022-08-24T00:10:00Z","2022-08-23",FALSE,1,TRUE,"N","P","N","14-662668-2022-08-23","2022","night",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,7,TRUE,FALSE,39,56,66,"0.459",109,"Arizona Diamondbacks","/api/v1/teams/109",3,FALSE,FALSE,40,50,75,"0.4",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/662668/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662800,"/api/v1.1/game/662800/feed/live","R","2022","2022-08-24T00:10:00Z","2022-08-23",FALSE,1,TRUE,"N","P","N","14-662800-2022-08-23","2022","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,2,FALSE,FALSE,39,62,59,"0.512",142,"Minnesota Twins","/api/v1/teams/142",4,TRUE,FALSE,41,79,45,"0.637",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/662800/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662876,"/api/v1.1/game/662876/feed/live","R","2022","2022-08-24T00:40:00Z","2022-08-23",FALSE,1,TRUE,"N","P","N","14-662876-2022-08-23","2022","night",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,6,FALSE,FALSE,40,56,67,"0.455",140,"Texas Rangers","/api/v1/teams/140",7,TRUE,FALSE,39,54,70,"0.435",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/662876/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662213,"/api/v1.1/game/662213/feed/live","R","2022","2022-08-24T01:40:00Z","2022-08-23",FALSE,1,TRUE,"N","P","N","14-662213-2022-08-23","2022","night",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,3,TRUE,FALSE,39,65,56,"0.537",114,"Cleveland Guardians","/api/v1/teams/114",1,FALSE,FALSE,39,68,57,"0.544",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/662213/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662339,"/api/v1.1/game/662339/feed/live","R","2022","2022-08-24T01:40:00Z","2022-08-23",FALSE,1,TRUE,"N","P","N","14-662339-2022-08-23","2022","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,5,TRUE,FALSE,40,54,69,"0.439",146,"Miami Marlins","/api/v1/teams/146",3,FALSE,FALSE,40,45,79,"0.363",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/662339/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662142,"/api/v1.1/game/662142/feed/live","R","2022","2022-08-24T02:10:00Z","2022-08-23",FALSE,1,TRUE,"N","P","N","14-662142-2022-08-23","2022","night",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,2,FALSE,FALSE,39,41,83,"0.331",120,"Washington Nationals","/api/v1/teams/120",4,TRUE,FALSE,39,67,56,"0.545",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/662142/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662605,"/api/v1.1/game/662605/feed/live","R","2022","2022-08-24T02:10:00Z","2022-08-23",FALSE,1,TRUE,"N","P","N","14-662605-2022-08-23","2022","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,1,FALSE,FALSE,40,65,57,"0.533",158,"Milwaukee Brewers","/api/v1/teams/158",10,TRUE,FALSE,39,85,37,"0.697",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/662605/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662371,"/api/v1.1/game/662371/feed/live","R","2022","2022-08-24T16:35:00Z","2022-08-24",FALSE,1,TRUE,"N","P","N","14-662371-2022-08-24","2022","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,14,TRUE,FALSE,39,78,48,"0.619",144,"Atlanta Braves","/api/v1/teams/144",2,FALSE,FALSE,40,47,77,"0.379",134,"Pittsburgh Pirates","/api/v1/teams/134",31,"PNC Park","/api/v1/venues/31","/api/v1/game/662371/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662916,"/api/v1.1/game/662916/feed/live","R","2022","2022-08-24T17:10:00Z","2022-08-24",FALSE,1,TRUE,"N","P","N","14-662916-2022-08-24","2022","day",NA,9,FALSE,120,2,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,1,FALSE,FALSE,40,61,62,"0.496",137,"San Francisco Giants","/api/v1/teams/137",6,TRUE,FALSE,40,48,77,"0.384",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/662916/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662877,"/api/v1.1/game/662877/feed/live","R","2022","2022-08-24T19:10:00Z","2022-08-24",FALSE,1,TRUE,"N","P","N","14-662877-2022-08-24","2022","day",NA,9,FALSE,120,2,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,16,TRUE,FALSE,40,57,67,"0.46",140,"Texas Rangers","/api/v1/teams/140",4,FALSE,FALSE,39,54,71,"0.432",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/662877/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662338,"/api/v1.1/game/662338/feed/live","R","2022","2022-08-24T19:37:00Z","2022-08-24",FALSE,1,TRUE,"N","P","N","14-662338-2022-08-24","2022","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,2,FALSE,FALSE,40,54,70,"0.435",146,"Miami Marlins","/api/v1/teams/146",3,TRUE,FALSE,40,46,79,"0.368",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/662338/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662212,"/api/v1.1/game/662212/feed/live","R","2022","2022-08-24T20:10:00Z","2022-08-24",FALSE,1,TRUE,"N","P","N","14-662212-2022-08-24","2022","day",NA,9,FALSE,120,2,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,7,TRUE,FALSE,39,66,56,"0.541",114,"Cleveland Guardians","/api/v1/teams/114",0,FALSE,FALSE,39,68,58,"0.54",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/662212/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662144,"/api/v1.1/game/662144/feed/live","R","2022","2022-08-24T20:10:00Z","2022-08-24",FALSE,1,TRUE,"N","P","N","14-662144-2022-08-24","2022","day",NA,9,FALSE,120,2,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,3,TRUE,FALSE,39,42,83,"0.336",120,"Washington Nationals","/api/v1/teams/120",1,FALSE,FALSE,39,67,57,"0.54",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/662144/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661605,"/api/v1.1/game/661605/feed/live","R","2022","2022-08-24T23:05:00Z","2022-08-24",FALSE,1,TRUE,"N","P","N","14-661605-2022-08-24","2022","night",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,5,FALSE,FALSE,39,48,74,"0.393",113,"Cincinnati Reds","/api/v1/teams/113",7,TRUE,FALSE,39,69,55,"0.556",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/661605/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663460,"/api/v1.1/game/663460/feed/live","R","2022","2022-08-24T23:05:00Z","2022-08-24",FALSE,1,TRUE,"N","P","N","14-663460-2022-08-24","2022","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,5,TRUE,FALSE,40,63,61,"0.508",145,"Chicago White Sox","/api/v1/teams/145",3,FALSE,FALSE,41,64,59,"0.52",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/663460/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661857,"/api/v1.1/game/661857/feed/live","R","2022","2022-08-24T23:10:00Z","2022-08-24",FALSE,1,TRUE,"N","P","N","14-661857-2022-08-24","2022","night",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,3,FALSE,FALSE,39,52,72,"0.419",108,"Los Angeles Angels","/api/v1/teams/108",4,TRUE,FALSE,39,68,55,"0.553",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/661857/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663173,"/api/v1.1/game/663173/feed/live","R","2022","2022-08-24T23:10:00Z","2022-08-24",FALSE,1,TRUE,"N","P","N","14-663173-2022-08-24","2022","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,3,TRUE,FALSE,39,67,55,"0.549",141,"Toronto Blue Jays","/api/v1/teams/141",2,FALSE,FALSE,40,60,64,"0.484",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/663173/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
