"game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","description","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","copyright","totalItems","totalEvents","totalGames","totalGamesInProgress","rescheduleDate","rescheduleGameDate","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
564995,"/api/v1.1/game/564995/feed/live","R","2019","2019-08-23T23:05:00Z","2019-08-23",FALSE,1,TRUE,"N","P","N","14-564995-2019-08-23","2019","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,42,76,54,".585",139,"Tampa Bay Rays","/api/v1/teams/139",1,FALSE,FALSE,42,41,88,".318",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/564995/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565381,"/api/v1.1/game/565381/feed/live","R","2019","2019-08-23T23:10:00Z","2019-08-23",FALSE,1,TRUE,"N","P","N","14-565381-2019-08-23","2019","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,42,45,84,".349",118,"Kansas City Royals","/api/v1/teams/118",4,TRUE,FALSE,42,75,54,".581",114,"Cleveland Indians","/api/v1/teams/114",5,"Progressive Field","/api/v1/venues/5","/api/v1/game/565381/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566048,"/api/v1.1/game/566048/feed/live","R","2019","2019-08-23T23:10:00Z","2019-08-23",FALSE,1,TRUE,"N","P","N","14-566048-2019-08-23","2019","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,TRUE,FALSE,42,78,52,".600",144,"Atlanta Braves","/api/v1/teams/144",1,FALSE,FALSE,42,67,61,".523",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/566048/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567423,"/api/v1.1/game/567423/feed/live","R","2019","2019-08-23T23:10:00Z","2019-08-23",FALSE,1,TRUE,"N","P","N","14-567423-2019-08-23","2019","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,11,FALSE,FALSE,42,66,61,".520",143,"Philadelphia Phillies","/api/v1/teams/143",19,TRUE,FALSE,42,46,81,".362",146,"Miami Marlins","/api/v1/teams/146",4169,"Marlins Park","/api/v1/venues/4169","/api/v1/game/567423/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565668,"/api/v1.1/game/565668/feed/live","R","2019","2019-08-24T00:10:00Z","2019-08-23",FALSE,1,TRUE,"N","P","N","14-565668-2019-08-23","2019","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,43,63,68,".481",108,"Los Angeles Angels","/api/v1/teams/108",5,TRUE,FALSE,42,83,47,".638",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/565668/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567027,"/api/v1.1/game/567027/feed/live","R","2019","2019-08-24T00:10:00Z","2019-08-23",FALSE,1,TRUE,"N","P","N","14-567027-2019-08-23","2019","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,42,39,88,".307",116,"Detroit Tigers","/api/v1/teams/116",6,FALSE,FALSE,42,77,51,".602",142,"Minnesota Twins","/api/v1/teams/142",3312,"Target Field","/api/v1/venues/3312","/api/v1/game/567027/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567326,"/api/v1.1/game/567326/feed/live","R","2019","2019-08-24T00:10:00Z","2019-08-23",FALSE,1,TRUE,"N","P","N","14-567326-2019-08-23","2019","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,42,63,67,".485",140,"Texas Rangers","/api/v1/teams/140",8,TRUE,FALSE,42,59,69,".461",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/567326/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567614,"/api/v1.1/game/567614/feed/live","R","2019","2019-08-24T00:10:00Z","2019-08-23",FALSE,1,TRUE,"N","P","N","14-567614-2019-08-23","2019","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,42,64,65,".496",109,"Arizona Diamondbacks","/api/v1/teams/109",6,TRUE,FALSE,42,66,62,".516",158,"Milwaukee Brewers","/api/v1/teams/158",32,"Miller Park","/api/v1/venues/32","/api/v1/game/567614/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566629,"/api/v1.1/game/566629/feed/live","R","2019","2019-08-24T00:15:00Z","2019-08-23",FALSE,1,TRUE,"N","P","N","14-566629-2019-08-23","2019","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,42,58,71,".450",115,"Colorado Rockies","/api/v1/teams/115",8,TRUE,FALSE,42,69,58,".543",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/566629/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566337,"/api/v1.1/game/566337/feed/live","R","2019","2019-08-24T02:10:00Z","2019-08-23",FALSE,1,TRUE,"N","P","N","14-566337-2019-08-23","2019","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,11,TRUE,FALSE,42,69,61,".531",111,"Boston Red Sox","/api/v1/teams/111",0,FALSE,FALSE,42,59,68,".465",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/566337/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566435,"/api/v1.1/game/566435/feed/live","R","2019","2019-08-24T02:10:00Z","2019-08-23",FALSE,1,TRUE,"N","P","N","14-566435-2019-08-23","2019","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,42,52,79,".397",141,"Toronto Blue Jays","/api/v1/teams/141",7,TRUE,FALSE,43,55,74,".426",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/566435/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565866,"/api/v1.1/game/565866/feed/live","R","2019","2019-08-24T02:10:00Z","2019-08-23",FALSE,1,TRUE,"N","P","N","14-565866-2019-08-23","2019","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,10,TRUE,FALSE,42,84,46,".646",147,"New York Yankees","/api/v1/teams/147",2,FALSE,FALSE,42,85,45,".654",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/565866/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565188,"/api/v1.1/game/565188/feed/live","R","2019","2019-08-24T18:20:00Z","2019-08-24",FALSE,1,TRUE,"N","P","N","14-565188-2019-08-24","2019","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,42,72,57,".558",120,"Washington Nationals","/api/v1/teams/120",2,FALSE,FALSE,43,69,60,".535",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/565188/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565867,"/api/v1.1/game/565867/feed/live","R","2019","2019-08-24T20:05:00Z","2019-08-24",FALSE,1,TRUE,"N","P","N","14-565867-2019-08-24","2019","day",NA,9,FALSE,145,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,42,84,47,".641",147,"New York Yankees","/api/v1/teams/147",2,TRUE,FALSE,42,86,45,".656",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/565867/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567424,"/api/v1.1/game/567424/feed/live","R","2019","2019-08-24T22:10:00Z","2019-08-24",FALSE,1,TRUE,"N","P","N","14-567424-2019-08-24","2019","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,42,67,61,".523",143,"Philadelphia Phillies","/api/v1/teams/143",3,FALSE,FALSE,42,46,82,".359",146,"Miami Marlins","/api/v1/teams/146",4169,"Marlins Park","/api/v1/venues/4169","/api/v1/game/567424/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566244,"/api/v1.1/game/566244/feed/live","R","2019","2019-08-24T23:05:00Z","2019-08-24",FALSE,1,TRUE,"N","P","N","14-566244-2019-08-24","2019","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,42,60,68,".469",113,"Cincinnati Reds","/api/v1/teams/113",14,TRUE,FALSE,42,54,75,".419",134,"Pittsburgh Pirates","/api/v1/teams/134",31,"PNC Park","/api/v1/venues/31","/api/v1/game/566244/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564996,"/api/v1.1/game/564996/feed/live","R","2019","2019-08-24T23:05:00Z","2019-08-24",FALSE,1,TRUE,"N","P","N","14-564996-2019-08-24","2019","night",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,42,76,55,".580",139,"Tampa Bay Rays","/api/v1/teams/139",7,TRUE,FALSE,42,42,88,".323",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/564996/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565669,"/api/v1.1/game/565669/feed/live","R","2019","2019-08-24T23:10:00Z","2019-08-24",FALSE,1,TRUE,"N","P","N","14-565669-2019-08-24","2019","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,43,63,69,".477",108,"Los Angeles Angels","/api/v1/teams/108",5,TRUE,FALSE,42,84,47,".641",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/565669/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565382,"/api/v1.1/game/565382/feed/live","R","2019","2019-08-24T23:10:00Z","2019-08-24",FALSE,1,TRUE,"N","P","N","14-565382-2019-08-24","2019","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,42,45,85,".346",118,"Kansas City Royals","/api/v1/teams/118",4,TRUE,FALSE,42,76,54,".585",114,"Cleveland Indians","/api/v1/teams/114",5,"Progressive Field","/api/v1/venues/5","/api/v1/game/565382/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567028,"/api/v1.1/game/567028/feed/live","R","2019","2019-08-24T23:10:00Z","2019-08-24",FALSE,1,TRUE,"N","P","N","14-567028-2019-08-24","2019","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,42,39,89,".305",116,"Detroit Tigers","/api/v1/teams/116",8,TRUE,FALSE,42,78,51,".605",142,"Minnesota Twins","/api/v1/teams/142",3312,"Target Field","/api/v1/venues/3312","/api/v1/game/567028/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566049,"/api/v1.1/game/566049/feed/live","R","2019","2019-08-24T23:10:00Z","2019-08-24",FALSE,1,TRUE,"N","P","N","14-566049-2019-08-24","2019","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,42,79,52,".603",144,"Atlanta Braves","/api/v1/teams/144",5,FALSE,FALSE,42,67,62,".519",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/566049/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567327,"/api/v1.1/game/567327/feed/live","R","2019","2019-08-24T23:10:00Z","2019-08-24",FALSE,1,TRUE,"N","P","N","14-567327-2019-08-24","2019","night",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,42,64,67,".489",140,"Texas Rangers","/api/v1/teams/140",0,FALSE,FALSE,42,59,70,".457",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/567327/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567615,"/api/v1.1/game/567615/feed/live","R","2019","2019-08-24T23:10:00Z","2019-08-24",FALSE,1,TRUE,"N","P","N","14-567615-2019-08-24","2019","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,42,64,66,".492",109,"Arizona Diamondbacks","/api/v1/teams/109",4,TRUE,FALSE,42,67,62,".519",158,"Milwaukee Brewers","/api/v1/teams/158",32,"Miller Park","/api/v1/venues/32","/api/v1/game/567615/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566630,"/api/v1.1/game/566630/feed/live","R","2019","2019-08-24T23:15:00Z","2019-08-24",FALSE,1,TRUE,"N","P","N","14-566630-2019-08-24","2019","night",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,42,58,72,".446",115,"Colorado Rockies","/api/v1/teams/115",6,TRUE,FALSE,42,70,58,".547",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/566630/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566338,"/api/v1.1/game/566338/feed/live","R","2019","2019-08-25T00:40:00Z","2019-08-24",FALSE,1,TRUE,"N","P","N","14-566338-2019-08-24","2019","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,42,70,61,".534",111,"Boston Red Sox","/api/v1/teams/111",4,FALSE,FALSE,42,59,69,".461",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/566338/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566151,"/api/v1.1/game/566151/feed/live","R","2019","2019-08-25T01:07:00Z","2019-08-24",FALSE,1,TRUE,"N","P","N","14-566151-2019-08-24","2019","night",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,10,TRUE,FALSE,42,64,65,".496",137,"San Francisco Giants","/api/v1/teams/137",5,FALSE,FALSE,43,75,54,".581",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/566151/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566436,"/api/v1.1/game/566436/feed/live","R","2019","2019-08-25T01:10:00Z","2019-08-24",FALSE,1,TRUE,"N","P","N","14-566436-2019-08-24","2019","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,42,53,79,".402",141,"Toronto Blue Jays","/api/v1/teams/141",5,FALSE,FALSE,43,55,75,".423",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/566436/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564997,"/api/v1.1/game/564997/feed/live","R","2019","2019-08-25T17:05:00Z","2019-08-25",FALSE,1,TRUE,"N","P","N","14-564997-2019-08-25","2019","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,42,76,56,".576",139,"Tampa Bay Rays","/api/v1/teams/139",8,TRUE,FALSE,42,43,88,".328",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/564997/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565383,"/api/v1.1/game/565383/feed/live","R","2019","2019-08-25T17:10:00Z","2019-08-25",FALSE,1,TRUE,"N","P","N","14-565383-2019-08-25","2019","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,42,46,85,".351",118,"Kansas City Royals","/api/v1/teams/118",8,FALSE,FALSE,42,76,55,".580",114,"Cleveland Indians","/api/v1/teams/114",5,"Progressive Field","/api/v1/venues/5","/api/v1/game/565383/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566050,"/api/v1.1/game/566050/feed/live","R","2019","2019-08-25T17:10:00Z","2019-08-25",FALSE,1,TRUE,"N","P","N","14-566050-2019-08-25","2019","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,TRUE,FALSE,42,80,52,".606",144,"Atlanta Braves","/api/v1/teams/144",1,FALSE,FALSE,42,67,63,".515",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/566050/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567425,"/api/v1.1/game/567425/feed/live","R","2019","2019-08-25T17:10:00Z","2019-08-25",FALSE,1,TRUE,"N","P","N","14-567425-2019-08-25","2019","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,42,67,62,".519",143,"Philadelphia Phillies","/api/v1/teams/143",3,TRUE,FALSE,42,47,82,".364",146,"Miami Marlins","/api/v1/teams/146",4169,"Marlins Park","/api/v1/venues/4169","/api/v1/game/567425/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566245,"/api/v1.1/game/566245/feed/live","R","2019","2019-08-25T17:35:00Z","2019-08-25",FALSE,1,TRUE,"N","P","N","14-566245-2019-08-25","2019","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,8,FALSE,FALSE,42,60,69,".465",113,"Cincinnati Reds","/api/v1/teams/113",9,TRUE,FALSE,42,55,75,".423",134,"Pittsburgh Pirates","/api/v1/teams/134",31,"PNC Park","/api/v1/venues/31","/api/v1/game/566245/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565670,"/api/v1.1/game/565670/feed/live","R","2019","2019-08-25T18:10:00Z","2019-08-25",FALSE,1,TRUE,"N","P","N","14-565670-2019-08-25","2019","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,43,63,70,".474",108,"Los Angeles Angels","/api/v1/teams/108",11,TRUE,FALSE,42,85,47,".644",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/565670/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567029,"/api/v1.1/game/567029/feed/live","R","2019","2019-08-25T18:10:00Z","2019-08-25",FALSE,1,TRUE,"N","P","N","14-567029-2019-08-25","2019","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,42,39,90,".302",116,"Detroit Tigers","/api/v1/teams/116",7,TRUE,FALSE,42,79,51,".608",142,"Minnesota Twins","/api/v1/teams/142",3312,"Target Field","/api/v1/venues/3312","/api/v1/game/567029/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567328,"/api/v1.1/game/567328/feed/live","R","2019","2019-08-25T18:10:00Z","2019-08-25",FALSE,1,TRUE,"N","P","N","14-567328-2019-08-25","2019","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,42,64,68,".485",140,"Texas Rangers","/api/v1/teams/140",2,TRUE,FALSE,42,60,70,".462",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/567328/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567616,"/api/v1.1/game/567616/feed/live","R","2019","2019-08-25T18:10:00Z","2019-08-25",FALSE,1,TRUE,"N","P","N","14-567616-2019-08-25","2019","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,42,65,66,".496",109,"Arizona Diamondbacks","/api/v1/teams/109",2,FALSE,FALSE,42,67,63,".515",158,"Milwaukee Brewers","/api/v1/teams/158",32,"Miller Park","/api/v1/venues/32","/api/v1/game/567616/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566631,"/api/v1.1/game/566631/feed/live","R","2019","2019-08-25T18:15:00Z","2019-08-25",FALSE,1,TRUE,"N","P","N","14-566631-2019-08-25","2019","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,42,58,73,".443",115,"Colorado Rockies","/api/v1/teams/115",11,TRUE,FALSE,42,71,58,".550",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/566631/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565189,"/api/v1.1/game/565189/feed/live","R","2019","2019-08-25T18:20:00Z","2019-08-25",FALSE,1,TRUE,"N","P","N","14-565189-2019-08-25","2019","day",NA,9,FALSE,145,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,42,73,57,".562",120,"Washington Nationals","/api/v1/teams/120",5,FALSE,FALSE,43,69,61,".531",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/565189/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566152,"/api/v1.1/game/566152/feed/live","R","2019","2019-08-25T20:07:00Z","2019-08-25",FALSE,1,TRUE,"N","P","N","14-566152-2019-08-25","2019","day",NA,9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,42,65,65,".500",137,"San Francisco Giants","/api/v1/teams/137",4,FALSE,FALSE,43,75,55,".577",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/566152/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566339,"/api/v1.1/game/566339/feed/live","R","2019","2019-08-25T20:10:00Z","2019-08-25",FALSE,1,TRUE,"N","P","N","14-566339-2019-08-25","2019","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,42,70,62,".530",111,"Boston Red Sox","/api/v1/teams/111",3,TRUE,FALSE,42,60,69,".465",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/566339/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566437,"/api/v1.1/game/566437/feed/live","R","2019","2019-08-25T20:10:00Z","2019-08-25",FALSE,1,TRUE,"N","P","N","14-566437-2019-08-25","2019","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,42,53,80,".398",141,"Toronto Blue Jays","/api/v1/teams/141",3,TRUE,FALSE,43,56,75,".427",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/566437/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565868,"/api/v1.1/game/565868/feed/live","R","2019","2019-08-25T23:05:00Z","2019-08-25",FALSE,1,TRUE,"N","P","N","14-565868-2019-08-25","2019","day",NA,9,FALSE,145,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,42,85,47,".644",147,"New York Yankees","/api/v1/teams/147",1,FALSE,FALSE,42,86,46,".652",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/565868/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565418,"/api/v1.1/game/565418/feed/live","R","2019","2019-08-26T19:10:00Z","2019-08-26",FALSE,1,TRUE,"N","P","N","14-565418-2019-08-26","2019","day","Makeup of 4/10 PPD",9,FALSE,120,1,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,43,80,53,".602",144,"Atlanta Braves","/api/v1/teams/144",3,TRUE,FALSE,43,59,73,".447",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/565418/content",NA,NA,NA,NA,NA,NA,NA,"2019-04-10T19:10:00Z","2019-04-10",NA,NA,NA,NA
567125,"/api/v1.1/game/567125/feed/live","R","2019","2019-08-26T23:05:00Z","2019-08-26",FALSE,1,TRUE,"N","P","N","14-567125-2019-08-26","2019","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,43,55,76,".420",134,"Pittsburgh Pirates","/api/v1/teams/134",6,TRUE,FALSE,43,68,62,".523",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/567125/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
