Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Nathaniel Lowe","TEX",146,617,549,148,97,27,2,22,76,74,60,2,144,4,3,0,14,4,1,0.270108,0.0970404,0.233123,0.416262,0.344614,0.447753,0.344762,0.792367,0.177645,3.41123,0.325982,,-0.370838,87.7198,17.1591,126.28,-0.370838,-0.08,17.878041952848434,-11.345432355999947,2.74565,108.69000244140625,,,,"19566"
"Cedric Mullins","BAL",147,626,564,139,90,28,4,17,80,62,49,2,119,7,4,2,9,28,7,0.247221,0.0778352,0.189416,0.410923,0.312847,0.402222,0.312682,0.715069,0.155002,6.38257,0.283182,,2.22671,73.0387,1.4596,103.936,2.22671,-1.35,4.998982191085815,0.9185184240341187,2.7108,46.27000045776367,,,,"17929"
"Jean Segura","MIA",128,541,492,134,99,22,2,11,60,55,35,2,85,7,3,1,14,10,4,0.271973,0.0641299,0.156383,0.410081,0.32702,0.390571,0.315098,0.717591,0.118598,4.40805,0.307586,,-0.0238721,64.1864,2.30016,105.085,-0.0238721,2.51,3.1736076157540083,4.435925841331482,2.70747,229.9199981689453,,,,"5933"
"Ke'Bryan Hayes","PIT",139,595,535,137,95,28,4,11,69,56,50,1,122,5,4,1,12,15,3,0.256238,0.0844054,0.205603,0.410526,0.32317,0.38151,0.310716,0.704681,0.125272,5.57296,0.311305,,1.18269,68.4996,0.458574,99.2612,1.18269,3.15,0.671937882900238,4.682186841964722,2.66047,179.9600067138672,,,,"18577"
"Brendan Rodgers","COL",136,583,530,147,96,32,2,16,71,69,40,1,106,8,4,1,14,0,0,0.276332,0.068851,0.18227,0.377741,0.333574,0.437463,0.33545,0.771037,0.161132,2.87353,0.31626,,-0.547138,78.6006,11.9057,101.762,-0.547138,2.99,0.6468241214752197,5.088765382766724,2.659,265.5,,,,"17907"
"Christian Walker","ARI",154,654,580,146,85,30,2,29,80,91,61,2,138,7,5,1,11,2,1,0.25136,0.0934089,0.210924,0.442855,0.3276,0.457927,0.339951,0.785526,0.206567,2.92419,0.279607,,-0.480275,90.508,15.6935,117.966,-0.480275,2.05,13.176461160182953,-9.932780504226685,2.64776,140,,,,"13419"
"Jeremy Peña","HOU",139,606,559,141,94,24,3,20,76,69,33,0,150,8,4,1,11,12,3,0.252345,0.0549397,0.247769,0.221738,0.301969,0.413635,0.311881,0.715605,0.16129,5.48928,0.308558,,0.573759,70.3182,1.02747,103.707,0.573759,-3.61,3.1015730500221252,2.8251850605010986,2.64497,114.7699966430664,,,,"21636"
"Steven Kwan","CLE",141,600,534,151,113,27,5,6,72,56,54,2,61,5,4,2,13,12,4,0.282629,0.090567,0.102346,0.884913,0.352428,0.383929,0.325625,0.736357,0.1013,5.37189,0.308307,,0.222478,76.1678,7.56532,112.666,0.222478,2.63,8.773631870746613,-2.8973517417907715,2.61958,123.3499984741211,,,,"24610"
"Rhys Hoskins","PHI",149,637,548,129,70,28,2,30,83,85,75,0,154,9,4,1,8,4,1,0.235813,0.11708,0.24109,0.485626,0.334728,0.455573,0.344515,0.790302,0.21976,3.45613,0.269769,,-0.364839,90.4833,17.5991,121.428,-0.364839,-0.29,15.503420233726501,-11.991303473711014,2.61642,131.77000427246094,,,,"16472"
"Starling Marte","NYM",138,601,546,148,105,25,4,14,82,62,37,0,115,13,3,1,12,29,7,0.270921,0.0613476,0.191961,0.319584,0.330674,0.408682,0.324872,0.739355,0.137761,6.62126,0.318251,,2.42643,75.9256,7.21752,115.362,2.42643,-2.66,13.15069842338562,-8.425582647323608,2.61499,79.54000091552734,,,,"9241"
"J.P. Crawford","SEA",143,603,531,131,97,25,2,7,61,49,59,1,93,7,4,1,14,5,2,0.245895,0.0976148,0.154307,0.632601,0.326735,0.340397,0.299347,0.667132,0.0945016,3.61475,0.283905,,-0.356772,64.011,-4.98257,99.08,-0.356772,0.06,-0.9814554154872894,6.680370386689901,2.61237,425.0400085449219,,,,"15491"
"Tyler O'Neill","STL",130,555,496,120,71,23,2,25,75,71,47,1,157,8,4,1,7,16,4,0.242233,0.0844092,0.282483,0.298811,0.315626,0.445631,0.330689,0.761257,0.203398,5.61236,0.299854,,1.15721,72.7654,9.2395,116.878,1.15721,-0.56,12.051028966903687,-5.876358091831207,2.60738,105.12000274658203,,,,"15711"
"Javier Báez","DET",141,584,543,139,88,26,3,21,70,69,29,1,154,7,4,1,11,13,4,0.254993,0.0498211,0.262851,0.189541,0.299218,0.432571,0.316282,0.731789,0.177578,5.45,0.315246,,0.652324,69.8743,3.03387,107.476,0.652324,-5.95,5.5702314376831055,0.5777778625488281,2.59667,163.6199951171875,,,,"12979"
"Ty France","SEA",149,631,563,151,103,28,1,19,71,73,42,1,104,20,4,1,15,0,0,0.268013,0.0670469,0.164389,0.407856,0.339159,0.420786,0.333713,0.759945,0.152773,1.95919,0.297396,,-0.67791,84.1355,12.0058,123.332,-0.67791,0.39,15.883909106254578,-11.21143090724945,2.59615,171.80999755859375,,,,"17982"
"Anthony Rizzo","NYY",131,564,482,115,68,20,2,26,73,71,59,4,98,19,4,0,11,7,2,0.238896,0.103823,0.174671,0.594389,0.342579,0.44513,0.343205,0.787709,0.206234,4.223,0.247723,,-0.0515482,79.4879,14.9878,126.015,-0.0515482,0.19,16.46185664832592,-10.017857134342194,2.55943,155.35000610351562,,,,"3473"
"Mike Zunino","CLE",87,341,306,62,31,12,1,18,39,51,26,0,117,5,2,0,4,0,0,0.202028,0.0776339,0.34297,0.226358,0.275558,0.420499,0.302898,0.696056,0.218471,2.16204,0.25398,,-0.248515,37.1226,-1.85349,96.628,-0.248515,8.24,-1.5419053584337234,14.952962875366211,2.54587,456.3800048828125,,,,"13265"
"Thairo Estrada","SFG",134,575,526,137,96,24,3,14,69,58,34,1,102,10,4,1,12,16,4,0.260092,0.0597633,0.177026,0.337597,0.315297,0.39676,0.312242,0.712057,0.136668,5.45212,0.296141,,0.838059,66.8882,1.13985,102.507,0.838059,-0.72,2.512770116329193,2.3943090438842773,2.54282,166.72999572753906,,,,"16426"
"Harrison Bader","NYY",130,557,505,121,80,23,3,16,67,55,37,2,125,10,4,1,8,20,5,0.239025,0.0664507,0.223876,0.296819,0.302008,0.387503,0.301701,0.689511,0.148478,5.89075,0.285237,,1.41286,60.1449,-3.5589,96.7266,1.41286,4.78,-0.6393117904663086,6.786172866821289,2.50499,166.72999572753906,,,,"18030"
"Kris Bryant","COL",126,541,472,132,79,30,3,21,76,70,54,1,105,11,4,1,9,5,2,0.280515,0.100343,0.194448,0.516038,0.364971,0.48715,0.368938,0.852122,0.206636,4.21531,0.318602,,-0.254797,87.3896,25.4586,124.651,-0.254797,-1.98,15.257193803787231,-9.608205318450928,2.503,137.5800018310547,,,,"15429"
"Yoán Moncada","CHW",138,582,514,125,81,24,3,18,68,62,59,2,152,5,3,1,10,3,1,0.243586,0.101207,0.261165,0.387521,0.325446,0.404367,0.320253,0.729813,0.160781,3.78178,0.309478,,-0.452776,71.4912,4.862,108.467,-0.452776,-0.94,5.098930329084396,0.1874508261680603,2.50004,294.4200134277344,,,,"17232"
"Oneil Cruz","PIT",130,553,503,123,75,24,4,20,72,63,44,1,162,3,3,0,8,18,5,0.244232,0.0796549,0.29242,0.272399,0.307944,0.426316,0.318996,0.73426,0.182084,6.19637,0.318439,,1.2078,67.3599,4.06588,104.92,1.2078,-4.2,4.371979594230652,0.8027348518371582,2.49524,75.3499984741211,,,,"21711"
"Vaughn Grissom","ATL",110,475,433,118,84,22,2,11,58,50,29,1,85,8,3,1,10,9,3,0.272697,0.0616323,0.17807,0.346112,0.327982,0.404872,0.320971,0.732853,0.132175,4.74194,0.314973,,0.234271,58.5287,4.23285,104.339,0.234271,0.16,2.6280931383371353,5.152737766504288,2.49138,173.27000427246094,,,,"26031"
"Omar Narváez","NYM",87,350,310,70,52,12,1,6,34,34,33,1,75,4,2,1,6,0,0,0.227375,0.0940636,0.213909,0.439736,0.307875,0.329568,0.285645,0.637443,0.102193,1.97105,0.277875,,-0.356391,33.3633,-6.70679,88.5501,-0.356391,10.84,-5.018068462610245,16.93330478668213,2.48677,431.6199951171875,,,,"13338"
"William Contreras","MIL",118,471,424,103,65,19,1,19,54,58,41,1,125,4,3,1,10,1,0,0.242908,0.0863278,0.265668,0.324946,0.31316,0.424544,0.321305,0.737704,0.181636,2.49454,0.297991,,-0.392229,58.2361,4.32768,106.534,-0.392229,0.37,3.186981290578842,4.230493664741516,2.44128,120.2300033569336,,,,"20503"
"Trevor Story","BOS",151,647,580,141,81,31,2,27,86,80,54,3,181,7,4,1,7,19,5,0.243519,0.0834305,0.279307,0.298705,0.313597,0.443203,0.327145,0.7568,0.199684,5.65305,0.304219,,1.36906,82.9257,8.93998,108.254,1.36906,-1.68,7.379189372062683,-4.8576096296310425,2.42449,255.30999755859375,,,,"12564"
"Keibert Ruiz","WSN",120,467,424,108,73,23,1,11,47,49,32,1,58,6,4,1,9,2,1,0.253926,0.0689292,0.123644,0.557481,0.312718,0.389327,0.307692,0.702045,0.135401,2.57852,0.26889,,-0.314597,52.6149,-0.761306,96.2125,-0.314597,3.27,-2.368712395429611,9.712357997894287,2.41711,185.69000244140625,,,,"19610"
"Teoscar Hernández","SEA",143,603,550,136,79,27,2,28,75,80,44,1,172,5,4,1,9,10,3,0.247951,0.0723586,0.285133,0.253771,0.306819,0.455753,0.329315,0.762572,0.207802,4.50598,0.306887,,0.379737,78.3699,9.37632,120.228,0.379737,-2.45,14.113947063684464,-10.47469162940979,2.39612,75.04000091552734,,,,"13066"
"Elvis Andrus",,122,525,478,122,85,24,1,12,61,54,32,0,89,4,3,1,11,14,4,0.256165,0.0606983,0.170167,0.3567,0.306713,0.38738,0.304295,0.694093,0.131214,4.84541,0.290711,,0.639904,57.7828,-2.27347,96.4648,0.639904,1.45,-1.4833990931510925,7.0981481075286865,2.39212,353.1199951171875,,,,"8709"
"Brendan Donovan","STL",125,535,465,120,87,24,2,7,61,49,55,1,91,10,4,1,13,4,2,0.258043,0.103275,0.169975,0.607587,0.347053,0.364972,0.318308,0.712025,0.106929,3.7388,0.304404,,-0.425822,64.7796,3.6359,108.415,-0.425822,1.57,4.802355796098709,-0.008282780647277832,2.38896,304.19000244140625,,,,"24679"
"Ramón Urías","BAL",126,536,482,116,77,24,1,15,58,58,40,1,126,9,3,2,11,2,1,0.241059,0.0744657,0.235633,0.316024,0.309353,0.388105,0.306819,0.697458,0.147045,3.02772,0.294274,,-0.351397,60.1065,-1.24703,99.7981,-0.351397,4.73,-0.47328051924705505,6.026296257972717,2.37403,378.80999755859375,,,,"18795"
"Mike Yastrzemski","SFG",130,554,485,109,61,26,3,19,65,63,58,1,139,6,4,1,7,4,1,0.224391,0.104324,0.251147,0.415393,0.312719,0.405906,0.314968,0.718625,0.181516,4.19888,0.272408,,-0.226285,65.6703,2.29839,104.37,-0.226285,-0.25,2.5876366794109344,1.2546294927597046,2.35774,361.5400085449219,,,,"14854"
"Brandon Crawford","SFG",123,526,459,113,74,23,1,14,59,59,46,4,114,6,4,0,11,4,2,0.246243,0.0873793,0.216236,0.404092,0.320658,0.396764,0.313473,0.717422,0.150522,3.56794,0.294422,,-0.383495,61.7618,1.55852,103.348,-0.383495,-2.79,1.664781004190445,2.9044442176818848,2.33635,415.2699890136719,,,,"5343"
"Bryce Harper","PHI",78,332,280,78,44,17,1,16,48,48,46,6,69,3,3,1,6,5,2,0.278094,0.137821,0.208134,0.662171,0.381973,0.515705,0.382335,0.897678,0.237611,4.09699,0.31329,,-0.166793,57.1964,19.1699,147.278,-0.166793,-0.21,18.100027784705162,-7.2316050082445145,2.31384,172.64999389648438,,,,"11579"
"Isaac Paredes","TBR",112,476,418,99,61,20,1,17,53,59,48,1,83,6,4,1,9,1,0,0.237089,0.101363,0.17395,0.582715,0.321811,0.411333,0.321579,0.733144,0.174244,2.2878,0.254594,,-0.411633,58.9832,4.47894,115.027,-0.411633,0.99,7.64861261844635,-0.7884936332702637,2.31133,347.30999755859375,,,,"20036"
"Dylan Carlson","STL",125,535,474,118,76,28,3,12,62,57,49,2,112,7,4,1,9,4,2,0.249511,0.0908897,0.208918,0.435051,0.325754,0.397249,0.317434,0.723003,0.147737,4.31405,0.299566,,-0.293597,64.4082,3.26453,107.818,-0.293597,-2.05,4.563206970691681,-0.5218213796615601,2.30993,317.4200134277344,,,,"20126"
"Wilmer Flores","SFG",118,506,449,113,72,23,1,17,58,60,45,1,82,6,5,1,9,0,0,0.251761,0.0890346,0.161665,0.550734,0.325086,0.420299,0.32592,0.745386,0.168538,2.06311,0.2705,,-0.487002,64.3223,6.49541,111.856,-0.487002,-2.05,6.478824824094772,-1.5441701412200928,2.30143,325.9599914550781,,,,"5827"
"Eloy Jiménez","CHW",143,603,546,145,90,26,1,27,75,81,48,2,138,5,4,1,14,0,0,0.265429,0.0791337,0.228234,0.346722,0.328017,0.466807,0.343447,0.794824,0.201378,1.82876,0.305636,,-0.585395,85.1258,16.1449,124.834,-0.585395,-0.13,16.273581743240356,-13.649760127067566,2.28913,80.62000274658203,,,,"17484"
"Jake Cronenworth","SDP",143,616,542,136,88,28,4,16,73,68,58,3,110,9,5,1,12,4,1,0.25003,0.0938796,0.179156,0.524011,0.330274,0.403137,0.321741,0.733411,0.153107,4.15115,0.284335,,-0.368484,76.3169,5.86859,111.063,-0.368484,1.31,7.550675064325333,-6.514073848724365,2.28138,195.14999389648438,,,,"18036"
"Mitch Garver","TEX",102,416,365,84,47,16,1,19,50,54,43,1,113,5,3,0,6,2,1,0.229578,0.103899,0.270595,0.383965,0.317402,0.439458,0.329843,0.756861,0.209881,3.19738,0.273565,,-0.237323,54.2441,6.64362,115.752,-0.237323,3.4,7.141500532627106,1.2762494087219238,2.27335,395.4599914550781,,,,"15161"
"Kolten Wong","SEA",120,507,449,109,73,21,2,13,59,48,42,2,98,11,4,2,9,15,4,0.241969,0.0825634,0.192818,0.428194,0.319866,0.383215,0.310057,0.703081,0.141246,5.22909,0.280259,,0.903757,58.1427,0.125393,106.638,0.903757,-1.34,4.6937375664711,0.5118516683578491,2.24016,243.0399932861328,,,,"12532"
"Ha-Seong Kim","SDP",122,525,471,110,73,23,2,12,59,52,43,1,98,5,3,2,9,9,2,0.233857,0.0820727,0.187327,0.438125,0.30346,0.368442,0.29653,0.671902,0.134585,4.74801,0.269526,,0.515156,54.5303,-5.51083,93.8314,0.515156,4.53,-3.2480310797691345,6.663744926452637,2.21023,258.3500061035156,,,,"27506"
"Ryan McMahon","COL",138,590,523,129,79,27,2,22,75,71,58,1,153,5,4,0,10,6,2,0.247134,0.0987784,0.259263,0.380997,0.325801,0.430369,0.330077,0.75617,0.183235,4.27764,0.305551,,-0.153074,77.0181,9.52918,98.0895,-0.153074,0.46,-1.4631416946649551,2.5896296203136444,2.19955,216.0399932861328,,,,"15112"
"Mitch Haniger","SFG",133,568,503,128,79,24,2,22,69,71,51,2,133,9,5,1,11,1,0,0.253715,0.0897396,0.23339,0.384504,0.330141,0.441343,0.335243,0.771483,0.187627,2.7323,0.299213,,-0.488748,76.458,11.5018,118.228,-0.488748,-1.78,11.541459649801254,-9.739575624465942,2.19236,180.5399932861328,,,,"14274"
"Riley Greene","DET",141,584,523,130,89,24,5,11,66,52,53,1,157,6,3,0,12,7,2,0.248394,0.0901542,0.268693,0.335529,0.322195,0.378376,0.309597,0.700571,0.129982,5.13166,0.332043,,-0.0799196,66.7716,-0.0688618,102.76,-0.0799196,-2.03,1.7352557107806206,0.14592576026916504,2.14867,199.4600067138672,,,,"25976"
"Michael Conforto","SFG",128,547,469,117,73,26,1,16,65,61,65,2,117,9,4,0,10,2,1,0.248782,0.118066,0.213881,0.552018,0.34869,0.412288,0.335238,0.760978,0.163506,2.95949,0.295982,,-0.435047,73.6589,11.0791,118.225,-0.435047,-0.91,11.153169482946396,-9.13628500699997,2.14165,231.27000427246094,,,,"16376"
"Jake McCarthy","ARI",138,585,530,136,91,28,6,12,75,55,42,1,133,8,3,2,10,27,6,0.256978,0.0710999,0.226561,0.313823,0.318591,0.39642,0.31354,0.715011,0.139442,7.10138,0.320144,,2.62657,68.7031,1.76389,99.914,2.62657,3.33,2.5680742636322975,-1.9564924240112305,2.12854,116.3499984741211,,,,"21622"
"Rowdy Tellez","MIL",128,546,483,118,65,23,1,29,67,79,52,6,112,7,4,0,9,1,0,0.244359,0.0949014,0.205612,0.461556,0.323791,0.473915,0.341545,0.797706,0.229556,2.15165,0.25796,,-0.407151,76.2995,13.8019,120.368,-0.407151,-0.56,12.527018129825592,-10.63657432794571,2.12584,170.1199951171875,,,,"15679"
"Josh Bell","CLE",139,593,514,134,88,24,2,19,73,74,69,4,101,4,5,0,15,0,0,0.260808,0.117012,0.170018,0.688235,0.350775,0.429313,0.340626,0.780089,0.168505,2.57372,0.288048,,-0.645511,82.3569,14.543,123.252,-0.645511,-0.73,14.871955215930939,-13.500600337982178,2.12356,176.6199951171875,,,,"13145"
"Josh Rojas","ARI",120,509,447,113,75,25,3,10,61,49,53,1,106,3,4,2,9,14,4,0.253165,0.103989,0.207845,0.500321,0.333284,0.388087,0.318076,0.721372,0.134923,5.43605,0.308375,,0.544576,61.6479,3.37138,103.014,0.544576,-1.74,2.329408824443817,0.7625024318695068,2.12182,214.72999572753906,,,,"19734"
"Max Stassi","LAA",78,307,272,56,37,10,0,9,32,30,29,0,91,4,2,1,6,0,0,0.206223,0.0933119,0.297966,0.313163,0.290021,0.344742,0.283899,0.634763,0.138519,2.14818,0.271929,,-0.276836,28.7872,-6.29783,81.5451,-0.276836,11.01,-6.648910671472549,17.028518676757812,2.11399,566.4199829101562,,,,"10059"
"Miguel Vargas","LAD",107,459,417,112,73,26,1,12,55,53,34,2,82,4,3,1,7,5,2,0.268871,0.0734614,0.177997,0.41271,0.327248,0.421572,0.325704,0.74882,0.1527,4.12746,0.307589,,-0.0694938,58.3222,5.81888,111.693,-0.0694938,-1.6,6.168581001460552,-1.5153214409947395,2.10771,272.3500061035156,,,,"20178"
"Salvador Perez","KCR",141,553,510,130,77,23,1,29,62,86,26,2,131,9,5,1,9,1,0,0.254291,0.0473686,0.237211,0.199689,0.300153,0.473782,0.331625,0.773935,0.219492,2.11247,0.284058,,-0.401834,72.8491,9.60907,113.771,-0.401834,-8.19,8.168473154306412,-5.713946104049683,2.10377,68.45999908447266,,,,"7304"
"Chris Taylor","LAD",139,598,529,124,76,27,4,18,75,64,56,2,187,8,3,1,8,9,3,0.235117,0.0941606,0.312663,0.301157,0.315782,0.400643,0.314493,0.716425,0.165526,5.29832,0.325645,,0.0858102,70.6688,2.25545,104.03,0.0858102,-0.21,2.8874816596508026,-3.0522067099809647,2.09249,312.7300109863281,,,,"13757"
"Myles Straw","CLE",123,524,467,119,94,21,3,1,59,38,49,0,87,2,3,1,10,20,4,0.255094,0.0942718,0.165505,0.569602,0.32695,0.319961,0.291496,0.646911,0.0648671,5.70626,0.308211,,1.7107,52.3331,-7.59551,88.5814,1.7107,6.2,-5.023621201515198,8.098147869110107,2.0722,404.1199951171875,,,,"17620"
"Gavin Lux","LAD",130,556,499,124,86,24,4,10,65,52,51,1,119,2,3,0,11,7,2,0.248543,0.091978,0.213347,0.431119,0.319395,0.37199,0.30524,0.691384,0.123447,5.03666,0.305725,,-0.0531162,61.6487,-1.99166,97.7057,-0.0531162,-2.51,-1.5366596281528473,2.5311520099639893,2.06701,226,,,,"19955"
"Andrew Benintendi","CHW",128,541,478,122,85,22,2,12,63,53,53,1,91,4,5,1,10,10,3,0.254485,0.0987843,0.168267,0.587069,0.331594,0.385586,0.316954,0.71718,0.131101,4.67017,0.288838,,0.205375,65.0261,3.10008,106.139,0.205375,4.41,3.9464787989854813,-1.5159258842468262,2.06289,214.4199981689453,,,,"17901"
"Tyler Stephenson","CIN",128,512,457,122,82,24,1,15,59,61,43,1,117,8,4,1,11,0,0,0.267257,0.0834422,0.227503,0.366775,0.337193,0.42399,0.333167,0.761184,0.156734,2.22214,0.324357,,-0.510165,68.1242,9.53042,108.084,-0.510165,0,4.302777707576752,-1.9265356063842773,2.05646,136.4600067138672,,,,"17988"
"Ryan Jeffers","MIN",65,253,227,50,31,10,1,9,27,28,21,0,72,3,1,1,4,0,0,0.217799,0.0828583,0.284515,0.291226,0.290886,0.378213,0.294892,0.669099,0.160413,2.39845,0.276674,,-0.209182,25.97,-2.98708,92.5397,-0.209182,8.78,-2.335151419043541,13.79543161392212,2.04858,517.9600219726562,,,,"24618"
"Alec Bohm","PHI",146,623,573,154,110,27,2,14,70,68,40,1,119,5,5,1,14,4,1,0.268196,0.0639645,0.191118,0.334686,0.318295,0.399485,0.313708,0.71778,0.131289,3.50374,0.313456,,-0.411587,73.2616,1.96183,100.371,-0.411587,-2.17,-0.14294716715812683,-1.3689027428627014,2.04006,184.30999755859375,,,,"21618"
"Ezequiel Tovar","COL",122,521,481,128,86,27,3,13,63,55,26,1,95,4,4,5,9,11,3,0.266939,0.0507044,0.182875,0.277262,0.308606,0.413761,0.313383,0.722366,0.146822,5.5328,0.307338,,0.675257,61.0533,1.50434,86.6794,0.675257,3.65,-7.384443581104279,9.298148155212402,2.03735,243.19000244140625,,,,"24064"
"Travis d'Arnaud","ATL",102,423,385,99,64,18,1,15,50,53,27,0,92,5,3,1,9,0,0,0.255749,0.0641242,0.218387,0.293627,0.310759,0.428354,0.321446,0.739113,0.172605,2.437,0.296137,,-0.360603,52.2941,3.92976,104.663,-0.360603,5.5,1.9310288429260254,3.226337432861328,2.033,218.1199951171875,,,,"7739"
"Ramón Laureano","OAK",139,574,511,119,73,25,2,19,66,64,44,0,149,14,4,2,9,15,4,0.232745,0.0762539,0.259362,0.294006,0.308234,0.401817,0.312273,0.710051,0.169072,5.40515,0.28787,,1.05641,66.8355,1.15258,108.618,1.05641,-0.13,6.626771330833435,-5.567481875419617,2.02859,221.0800018310547,,,,"17128"
"DJ LeMahieu","NYY",102,439,388,105,79,17,1,8,50,42,44,0,64,2,3,1,12,2,1,0.270362,0.100947,0.146466,0.689216,0.346011,0.379727,0.322558,0.725738,0.109365,2.99336,0.304546,,-0.389176,54.6305,4.46383,111.445,-0.389176,2.27,5.2612036764621735,-0.003662586212158203,2.01645,259.1199951171875,,,,"9874"
"Mark Canha","NYM",131,572,490,118,79,24,2,13,69,59,57,1,115,21,4,1,12,5,1,0.241253,0.099777,0.200128,0.498565,0.34302,0.379966,0.323318,0.722986,0.138713,3.97766,0.286475,,-0.288083,71.646,6.17123,114.299,-0.288083,-3.42,9.224871098995209,-9.28009557723999,2.01336,353.0799865722656,,,,"11445"
"Joey Bart","SFG",100,393,357,78,50,14,1,12,42,42,27,0,133,6,2,1,7,1,0,0.218401,0.0695265,0.337445,0.206038,0.284041,0.368848,0.288067,0.652889,0.150447,3.40349,0.307265,,-0.261027,38.1622,-6.76395,85.983,-0.261027,4.76,-6.659502357244492,12.476049423217773,1.99618,347.5400085449219,,,,"21524"
"Giancarlo Stanton","NYY",125,536,471,112,65,17,0,30,69,78,57,2,158,4,3,0,10,0,0,0.238642,0.105493,0.294248,0.358517,0.323393,0.469551,0.342507,0.792944,0.230909,1.26244,0.286302,,-0.510623,75.2652,13.9504,125.523,-0.510623,-0.02,14.889971613883972,-13.02204467728734,1.98598,155.80999755859375,,,,"4949"
"Trent Grisham","SDP",123,532,462,99,59,20,3,17,65,56,58,2,143,6,3,3,8,12,3,0.214992,0.108882,0.26831,0.405807,0.308646,0.38153,0.304975,0.690176,0.166538,5.45061,0.269142,,0.613337,58.8257,-2.01603,99.6035,0.613337,-1.26,0.36824701726436615,0.6381480693817139,1.98195,320.5400085449219,,,,"18564"
"Hunter Renfroe","LAA",130,559,506,120,66,24,1,29,71,77,45,1,133,4,4,1,8,2,0,0.237891,0.0799862,0.238444,0.335451,0.303063,0.462751,0.330095,0.765814,0.22486,2.58157,0.262172,,-0.325541,73.0431,9.04446,114.145,-0.325541,-1.63,8.58348822593689,-7.648518443107605,1.96637,151.0399932861328,,,,"15464"
"Jesse Winker","MIL",115,491,418,107,69,21,1,16,60,55,63,1,87,7,3,0,10,0,0,0.255287,0.128652,0.176815,0.72761,0.359933,0.424881,0.346144,0.784815,0.169595,1.92479,0.28485,,-0.562535,70.3668,14.1981,123.511,-0.562535,-1.81,12.855677485466003,-10.784867763519287,1.9496,279.6499938964844,,,,"13590"
"Vinnie Pasquantino","KCR",130,541,478,129,81,30,2,17,62,68,53,4,73,5,5,0,11,2,0,0.271005,0.0976008,0.134246,0.72703,0.347162,0.44704,0.344168,0.794202,0.176035,2.87645,0.286735,,-0.411185,76.7142,14.8009,122.623,-0.411185,-0.13,13.372745841741562,-12.167036890983582,1.93392,95.80999755859375,,,,"27676"
"Lars Nootbaar","STL",107,458,401,94,60,17,2,15,55,51,51,2,99,3,3,1,9,5,2,0.233972,0.111555,0.216447,0.515389,0.322522,0.398682,0.316729,0.721204,0.16471,4.15865,0.272232,,-0.230981,54.9505,2.54166,107.336,-0.230981,2.76,3.675486594438553,-0.6925814151763916,1.92942,185.5399932861328,,,,"21454"
"J.D. Martinez","LAD",138,591,530,140,86,30,2,21,73,76,51,3,142,4,5,1,10,0,0,0.263453,0.0861802,0.239627,0.359643,0.330508,0.446112,0.336168,0.77662,0.182659,2.34364,0.319089,,-0.566045,80.0257,12.4079,118.846,-0.566045,-0.08,12.381678998470306,-14.251238897442818,1.88896,210.80999755859375,,,,"6184"
