Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Cal Raleigh","SEA",120,484,438,98,49,24,1,24,54,68,37,1,131,4,4,1,,2,1,0.223393,0.0765166,0.269891,0.283509,0.287275,0.444002,0.315436,0.731277,0.22061,2.95045,0.258271,-0.270657,-0.321453,57.508,2.18714,110.436,-0.59211,0.881879,5.08965665102005,5.031879544258118,3.09243,153.9600067138672,,,,"21534"
"Seiya Suzuki","CHC",125,539,470,124,74,25,2,23,72,65,59,4,125,5,4,1,,10,5,0.264194,0.109571,0.231161,0.474003,0.350373,0.475895,0.356188,0.826268,0.211701,4.35965,0.309377,-0.0743621,-0.790605,81.5194,19.8867,131.214,-0.864967,-1.39112,18.681947767734528,-7.466120719909668,3.0817,162.75999450683594,,,,"30116"
"J.P. Crawford","SEA",141,609,534,135,97,28,2,8,68,54,62,0,92,7,4,3,,6,3,0.253512,0.101032,0.150985,0.669154,0.336208,0.359838,0.311397,0.696046,0.106326,3.66395,0.290445,0.140001,-0.841652,70.4357,0.798684,107.584,-0.701651,-1.21299,4.496009349822998,5.312010288238525,3.06639,414.3699951171875,,,,"15491"
"Jake Cronenworth","SDP",143,616,539,136,86,30,4,16,80,75,60,3,107,11,5,1,,4,2,0.252269,0.0974007,0.17393,0.56,0.336853,0.411554,0.327875,0.748406,0.159285,4.25758,0.285578,0.539343,-0.560006,79.3092,8.87184,115.26,-0.0206636,5.34945,10.900963434949517,-2.450554370880127,3.06336,192.8699951171875,,,,"18036"
"Ty France","SEA",141,609,543,148,98,29,1,19,74,77,40,2,100,20,5,1,,0,1,0.271927,0.0650534,0.16491,0.394478,0.341617,0.43637,0.339668,0.777988,0.164443,2.32573,0.299732,-0.599601,-0.836411,84.1139,14.4769,127.544,-1.43601,3.18909,17.439842581748962,-7.735913038253784,3.05546,179.5,,,,"17982"
"Luis Urías","MIL",133,574,500,121,76,23,2,19,68,68,59,1,120,11,4,1,,4,2,0.242125,0.101921,0.209201,0.487191,0.332478,0.412897,0.328321,0.745375,0.170773,3.43904,0.279185,-0.00371648,-0.635219,74.1054,8.4705,111.334,-0.638935,0.462543,6.919859886169434,2.8125427663326263,3.04959,243.3800048828125,,,,"16622"
"Jorge Polanco","MIN",122,525,465,121,76,24,1,19,69,66,51,1,101,3,4,1,,6,4,0.260871,0.0979827,0.192861,0.508047,0.336242,0.442404,0.339187,0.778646,0.181534,3.88632,0.292979,0.389302,-0.742646,72.3111,12.2792,123.807,-0.353343,-3.6966,13.711454898118973,-1.7215954065322876,3.01457,177.2899932861328,,,,"13152"
"Jeremy Peña","HOU",143,616,566,140,92,23,2,23,78,74,34,0,144,7,5,3,,13,4,0.246964,0.0556958,0.233852,0.238167,0.296359,0.414569,0.309416,0.710928,0.167605,5.02343,0.290132,0.164497,0.401612,70.2758,-0.161565,101.968,0.566109,0.541843,1.9301678538322449,7.141842842102051,3.01252,114.0999984741211,,,,"21636"
"Amed Rosario","CLE",143,616,578,160,115,26,6,12,75,65,28,0,109,4,4,2,,15,5,0.276381,0.045278,0.176805,0.25609,0.311634,0.405992,0.312435,0.717627,0.129611,6.06141,0.32013,0.878087,0.558864,71.7534,1.31602,103.359,1.43695,-1.33329,3.7656362056732178,5.26671040058136,3.00836,116,,,,"15518"
"Anthony Volpe","NYY",131,567,500,116,69,28,3,16,72,67,50,0,127,10,5,2,,23,6,0.232401,0.0875635,0.224336,0.390323,0.311857,0.396494,0.311755,0.708351,0.164093,6.33686,0.27763,-0.0292664,1.51294,65.7396,0.90518,103.823,1.48368,0.400672,3.922747850418091,6.47567155957222,2.98793,999,,,,"sa3010868"
"Lars Nootbaar","STL",122,525,448,106,61,21,3,21,73,65,66,2,111,3,6,2,,7,2,0.237086,0.12487,0.210834,0.592268,0.334713,0.437237,0.335985,0.77195,0.200151,4.84785,0.264727,0.165689,-0.0551625,70.9758,10.944,120.504,0.110526,2.56975,12.617410100996494,-1.8552501201629639,2.98461,177.67999267578125,,,,"21454"
"Starling Marte","NYM",133,574,522,139,95,25,4,15,80,67,34,1,111,14,3,2,,26,8,0.266589,0.0589429,0.192615,0.306014,0.32585,0.417102,0.325087,0.742952,0.150513,6.62066,0.310178,0.81581,1.69268,72.6307,6.99585,115.513,2.50849,1.51107,12.85381007194519,-3.938934326171875,2.96375,88.44999694824219,,,,"9241"
"Yoán Moncada","CHW",138,595,527,131,83,28,2,18,70,68,58,2,154,6,3,1,,4,2,0.248938,0.0974772,0.25917,0.376113,0.328096,0.409744,0.323314,0.737841,0.160807,3.49209,0.316858,0.28113,-0.526405,74.4495,6.41332,110.631,-0.245275,1.16601,6.872747823596001,2.2910138368606567,2.95193,294.07000732421875,,,,"17232"
"Vinnie Pasquantino","KCR",134,581,509,141,85,32,2,22,72,80,60,2,80,6,5,0,,2,1,0.27639,0.103762,0.137211,0.756223,0.356554,0.474769,0.359453,0.831323,0.198379,2.96553,0.288248,-0.517989,-0.594626,89.3786,22.9433,133.424,-1.11261,0.261446,20.739848017692566,-11.163554430007935,2.94843,92.94000244140625,,,,"27676"
"Ian Happ","CHC",147,637,560,138,83,30,2,22,75,76,66,2,158,6,3,1,,9,4,0.246053,0.103987,0.247957,0.419374,0.330267,0.426736,0.330669,0.757003,0.180683,4.01893,0.301292,0.350865,-0.31862,83.4268,10.5881,113.764,0.0322457,3.03672,10.218738622963428,-3.6882827281951904,2.93595,150.8300018310547,,,,"17919"
"Trent Grisham","SDP",125,539,466,104,62,21,3,18,65,62,60,2,137,6,3,4,,11,3,0.222603,0.110966,0.254404,0.436182,0.317006,0.394019,0.313419,0.711025,0.171416,5.12406,0.273258,0.466745,0.239158,63.2054,1.57271,105.375,0.705903,3.77562,4.07217812538147,5.700615406036377,2.93019,316.1099853515625,,,,"18564"
"Taylor Ward","LAA",138,595,518,135,83,29,2,21,83,70,64,0,133,7,3,3,,7,2,0.260187,0.107856,0.223387,0.482818,0.347445,0.444862,0.346981,0.792308,0.184675,4.16636,0.309333,0.12341,-0.296607,85.6367,17.6006,126.073,-0.173197,-2.26536,17.283856853842735,-8.54036021232605,2.9078,110.18000030517578,,,,"17548"
"DJ LeMahieu","NYY",125,539,476,130,96,21,1,12,72,53,54,1,74,4,3,2,,5,2,0.273549,0.100488,0.136492,0.736217,0.350129,0.396938,0.330636,0.747067,0.123389,3.656,0.300725,-0.308313,-0.479788,70.5778,8.94505,117.152,-0.788102,4.49455,9.61509257555008,0.769547700881958,2.89285,245.6199951171875,,,,"9874"
"Riley Greene","DET",136,588,525,133,89,25,5,14,73,61,52,1,155,5,4,2,,6,4,0.253734,0.0885597,0.263677,0.335864,0.324616,0.400398,0.318348,0.725014,0.146663,4.96408,0.331345,0.39744,-0.804813,71.2539,4.01819,108.938,-0.407372,1.5506,5.506425499916077,3.2506000995635986,2.88582,191.89999389648438,,,,"25976"
"Javier Báez","DET",141,609,568,138,86,28,3,22,71,75,29,1,166,8,4,1,,12,4,0.244005,0.0474143,0.272961,0.173704,0.288336,0.419462,0.306277,0.707798,0.175458,5.30191,0.304385,0.796028,0.269063,67.9585,-1.67848,100.416,1.06509,0.190453,1.3499210476875305,6.715453520417213,2.88342,167.8800048828125,,,,"12979"
"Jean Segura","MIA",128,553,504,137,101,24,2,11,63,52,37,2,83,8,3,1,,13,5,0.272601,0.0665333,0.149501,0.445036,0.330014,0.390464,0.316558,0.720478,0.117863,4.63268,0.306485,0.63204,-0.00388985,66.2265,2.99293,106.085,0.62815,2.20737,4.5375136733055115,4.232373952865601,2.87435,226.1300048828125,,,,"5933"
"Ha-Seong Kim","SDP",118,511,455,111,72,23,3,13,54,56,43,0,93,6,4,3,,11,3,0.243711,0.0849935,0.182665,0.465297,0.31522,0.391023,0.310894,0.706243,0.147312,4.82199,0.277764,-0.010066,0.512938,58.897,0.465993,103.649,0.502872,5.14921,2.669257164001465,7.3242104053497314,2.85445,246.22999572753906,,,,"27506"
"Nathaniel Lowe","TEX",147,637,564,153,101,26,2,24,77,80,65,2,147,4,3,1,,4,1,0.272092,0.102021,0.230948,0.441747,0.349873,0.454199,0.349996,0.804071,0.182106,3.49558,0.32691,-0.85626,-0.504564,93.2076,20.3689,129.986,-1.36082,-2.21624,20.13353931903839,-13.59123682975769,2.81714,106.86000061035156,,,,"19566"
"Thairo Estrada","SFG",133,574,521,136,92,26,2,16,74,66,36,0,99,11,3,2,,18,6,0.261648,0.0631142,0.171794,0.367383,0.321241,0.411248,0.321262,0.732489,0.149599,5.37885,0.294162,0.285673,0.625336,70.8863,5.25144,108.674,0.911009,-2.3344,6.695960879325867,0.8155999183654785,2.81641,164.9199981689453,,,,"16426"
"Enrique Hernández","BOS",130,560,497,122,74,32,2,15,70,64,48,1,107,7,5,2,,2,1,0.245819,0.086036,0.191906,0.448324,0.318171,0.406151,0.317256,0.724321,0.160331,3.49428,0.282717,0.514542,-0.542908,67.3752,3.34116,101.279,-0.028367,3.2561,0.7774522118270397,8.056103467941284,2.80022,365.45001220703125,,,,"10472"
"José Abreu","HOU",152,658,583,161,104,35,1,21,81,90,54,2,130,14,6,1,,1,1,0.27603,0.0823625,0.19773,0.416541,0.348307,0.448601,0.346772,0.796908,0.172571,2.42442,0.318776,-0.722402,-0.801601,94.5951,19.3551,128.341,-1.524,-1.88315,19.460759162902832,-14.08314561843872,2.76508,95.44999694824219,,,,"15676"
"Christian Yelich","MIL",146,630,534,132,86,25,3,19,87,68,85,6,153,5,3,2,,17,4,0.24739,0.135194,0.242279,0.558009,0.354502,0.411433,0.336367,0.765935,0.164043,5.60846,0.309456,0.695398,1.21968,85.3618,13.3236,116.836,1.91508,-1.21885,14.2379789352417,-9.168853402137756,2.75779,113.91999816894531,,,,"11477"
"Kolten Wong","SEA",122,525,466,117,79,23,2,12,66,51,40,2,93,12,4,3,,17,6,0.250442,0.0770944,0.176925,0.435747,0.324303,0.390436,0.314616,0.714739,0.139995,5.61061,0.286005,0.487204,0.581557,62.0632,2.03134,109.857,1.06876,0.733214,6.892323613166809,2.608214318752289,2.7532,250.7899932861328,,,,"12532"
"Danny Jansen","TOR",110,447,394,93,52,19,0,21,59,66,41,1,87,6,3,2,,2,1,0.236287,0.0924228,0.193825,0.476836,0.31527,0.44722,0.330727,0.762489,0.210932,2.89852,0.248693,-0.256927,-0.491458,58.5112,7.44405,117.079,-0.748385,1.4113,7.834862530231476,4.21129846572876,2.7468,186.77000427246094,,,,"16535"
"Mike Yastrzemski","SFG",125,539,473,112,62,29,3,19,70,65,54,2,135,6,4,2,,4,2,0.237528,0.100152,0.25094,0.399107,0.321319,0.431505,0.327711,0.752824,0.193977,4.49835,0.28875,0.216722,-0.207613,69.3256,7.69288,113.084,0.00910859,-2.02024,8.20296959578991,-0.5952391624450684,2.70287,352.7900085449219,,,,"14854"
"Andrew Benintendi","CHW",130,560,496,134,92,25,3,14,72,65,56,0,93,3,5,1,,11,3,0.271088,0.099522,0.165251,0.602249,0.345127,0.416933,0.334473,0.76206,0.145845,4.86857,0.305573,0.0891236,0.24787,75.0346,11.0006,118.509,0.336993,1.89648,12.000880122184753,-4.10351824760437,2.70192,216.5,,,,"17901"
"Ezequiel Tovar","COL",130,560,516,142,94,28,4,16,69,73,30,0,105,6,4,4,,14,4,0.274601,0.0528237,0.18698,0.28251,0.319553,0.436911,0.328562,0.756464,0.16231,5.46126,0.314743,-0.0885453,0.474632,72.405,8.37096,97.0585,0.386087,2.33203,-1.527745246887207,8.332032442092896,2.69269,211.10000610351562,,,,"24064"
"Alex Verdugo","BOS",138,595,539,156,105,36,2,13,76,66,45,3,86,4,5,2,,4,2,0.289522,0.0748876,0.144424,0.518525,0.345108,0.436796,0.339443,0.781904,0.147273,3.65766,0.321031,0.502218,-0.591769,82.0735,14.0374,116.942,-0.0895515,1.60439,11.254015423357487,-4.770608067512512,2.6705,204.4499969482422,,,,"17027"
"Eloy Jiménez","CHW",141,609,557,150,93,25,1,31,76,96,44,0,140,4,4,0,,0,1,0.2702,0.0719815,0.229691,0.313384,0.325486,0.488247,0.350708,0.813733,0.218046,1.97472,0.305686,0.0757334,-0.849141,89.4552,19.8182,129.971,-0.773408,-1.14419,19.766070544719696,-13.9691903591156,2.64524,74.79000091552734,,,,"17484"
"Yasmani Grandal","CHW",87,347,288,66,42,11,0,12,38,39,53,1,76,3,3,1,,1,1,0.228134,0.153743,0.219542,0.70029,0.350962,0.395295,0.332656,0.746257,0.167161,1.93676,0.263925,-1.42404,-0.464466,46.047,6.32304,117.227,-1.8885,0.0966766,4.845988392829895,6.0966766104102135,2.64059,263.7900085449219,,,,"11368"
"Hunter Renfroe","LAA",130,560,506,125,68,25,1,30,73,81,44,1,134,4,5,1,,2,1,0.247874,0.0790058,0.239553,0.329805,0.310489,0.482964,0.340618,0.793453,0.23509,2.99335,0.274244,-0.722503,-0.444753,77.7686,13.7346,121.581,-1.16726,0.726598,12.432208776473999,-5.273402154445648,2.62437,148.17999267578125,,,,"15464"
"Anthony Santander","BAL",154,665,603,152,89,32,0,31,84,96,48,1,132,9,5,1,,2,2,0.252013,0.0720037,0.199093,0.361659,0.31443,0.460382,0.33486,0.774812,0.20837,2.12012,0.272161,0.128578,-0.925551,89.3084,13.268,119.595,-0.796973,-0.53544,13.866058588027954,-10.110439658164978,2.61819,131.19000244140625,,,,"14551"
"Jose Trevino","NYY",91,358,336,80,54,16,1,8,36,41,15,0,66,2,3,2,,2,1,0.237706,0.0428469,0.184361,0.232407,0.272348,0.367712,0.278782,0.64006,0.130007,3.40525,0.269987,-0.639085,-0.361987,32.1655,-8.81628,80.5441,-1.00107,4.91603,-8.847778916358948,11.916025161743164,2.61161,360.3699951171875,,,,"16725"
"Ramón Laureano","OAK",131,567,506,119,70,28,1,20,68,59,40,0,148,15,4,1,,16,7,0.234851,0.0712796,0.261842,0.272224,0.308213,0.410591,0.315349,0.718804,0.17574,4.92718,0.290271,0.778786,0.131306,67.3585,2.52408,110.791,0.910092,3.87833,7.79530543088913,-1.0966713428497314,2.59947,230.42999267578125,,,,"17128"
"Andrew Vaughn","CHW",141,609,547,145,89,29,1,26,70,81,47,0,106,9,5,1,,1,1,0.26574,0.0776222,0.173296,0.447916,0.331164,0.467427,0.346122,0.798592,0.201688,2.10555,0.28332,-0.677206,-0.781997,87.2361,17.5991,126.733,-1.4592,-0.324171,16.861223816871643,-11.549171149730682,2.59433,144.8800048828125,,,,"26197"
"Anthony Rizzo","NYY",131,567,485,118,71,21,1,25,74,78,57,4,100,20,4,1,,7,3,0.243648,0.101223,0.176822,0.572457,0.345579,0.447625,0.345554,0.793204,0.203977,3.73542,0.255968,-1.43397,-0.59078,80.9638,16.1294,127.684,-2.02475,0.833016,15.638548135757446,-9.391984760761261,2.552,160.75999450683594,,,,"3473"
"Miguel Vargas","LAD",128,553,493,129,85,27,2,16,73,70,47,1,100,6,5,2,,8,3,0.262187,0.0855053,0.180067,0.474853,0.330852,0.419206,0.328066,0.750058,0.157019,4.51631,0.297037,0.0484975,-0.138987,71.2821,8.04851,113.312,-0.0904895,-4.20412,8.462472826242447,-2.7791202068328857,2.55027,197.2100067138672,,,,"20178"
"Eugenio Suárez","SEA",144,623,544,115,66,20,1,28,70,79,65,1,192,8,5,1,,1,1,0.212242,0.104964,0.307963,0.340832,0.303348,0.410079,0.312951,0.713427,0.197837,2.29506,0.26514,-1.35425,-0.666113,72.8243,1.58647,108.682,-2.02036,-1.45673,4.066208600997925,0.1682746410369873,2.52801,159.05999755859375,,,,"12552"
"Jose Siri","TBR",120,518,476,110,68,22,3,17,64,62,31,0,172,5,3,3,,20,5,0.230739,0.060148,0.331751,0.181305,0.283546,0.397397,0.296864,0.680943,0.166658,6.74969,0.319847,0.365128,1.77033,53.9305,-5.30094,97.5834,2.13545,4.93445,0.7268140316009521,6.784450173377991,2.52093,326.989990234375,,,,"17452"
"Ryan McMahon","COL",130,560,495,124,77,25,2,21,69,72,56,1,144,4,4,1,,6,3,0.250733,0.100473,0.256515,0.391686,0.330516,0.434134,0.333869,0.76465,0.183401,4.09396,0.309503,0.27229,-0.348558,74.7659,10.7319,100.687,-0.0762681,2.71328,0.3707975819706917,4.713275671005249,2.51208,193.35000610351562,,,,"15112"
"Brandon Crawford","SFG",122,525,467,115,77,23,2,14,59,60,47,4,112,6,4,1,,4,2,0.246959,0.0888527,0.213636,0.415906,0.320957,0.393378,0.312089,0.714335,0.14642,3.75936,0.294135,-0.320831,-0.58485,61.0093,0.977381,102.402,-0.905681,-0.134924,0.559666633605957,5.4900762140750885,2.48983,444.1099853515625,,,,"5343"
"Teoscar Hernández","SEA",143,616,566,143,86,26,1,30,79,90,41,1,169,5,3,1,,10,4,0.251774,0.0663719,0.273922,0.242302,0.306385,0.45794,0.330385,0.764325,0.206166,4.19055,0.304349,0.169524,0.0446993,80.5375,10.1001,120.99,0.214223,-3.05426,14.763890415430069,-11.054264783859253,2.44949,74.45999908447266,,,,"13066"
"Ryan Mountcastle","BAL",141,609,556,145,90,27,1,28,74,89,43,1,153,4,5,1,,4,2,0.261383,0.0706883,0.250837,0.28181,0.316851,0.462443,0.33617,0.779295,0.20106,3.15495,0.309245,0.145308,-0.425015,82.4212,12.7842,120.519,-0.279707,1.29058,13.781963467597961,-9.984416961669922,2.43532,152.19000244140625,,,,"18373"
"Max Kepler","MIN",122,525,458,108,64,24,2,18,66,62,56,1,89,6,4,1,,5,2,0.235624,0.106116,0.170441,0.622596,0.324086,0.413067,0.323146,0.737153,0.177443,4.14461,0.253816,0.341861,-0.446315,65.6207,5.58884,112.482,-0.104454,4.73613,7.26996323466301,-0.8888692855834961,2.42567,353.1199951171875,,,,"12144"
"Keibert Ruiz","WSN",117,466,423,111,74,23,0,14,49,52,34,1,51,5,2,2,,4,2,0.263238,0.0722028,0.110444,0.653752,0.323707,0.418614,0.324803,0.74232,0.155376,2.77526,0.270506,-0.25764,-0.265722,58.8848,5.57648,107.911,-0.523363,-0.48516,3.7616055607795715,5.81483981013298,2.42443,190.17999267578125,,,,"19610"
"Tony Kemp","OAK",126,546,477,120,85,24,3,8,63,42,51,0,71,9,5,5,,11,3,0.251358,0.0930866,0.130747,0.711962,0.331249,0.365724,0.3106,0.696973,0.114366,4.99488,0.277623,0.30829,0.42342,62.8036,0.370389,107.438,0.73171,-0.541582,5.301707446575165,0.30841773748397827,2.41495,443.79998779296875,,,,"14894"
"Santiago Espinal","TOR",117,504,458,123,88,26,1,8,55,52,38,1,73,3,3,2,,8,5,0.268668,0.0747854,0.144222,0.518542,0.326179,0.381903,0.311763,0.708082,0.113235,3.72208,0.302256,0.364592,-0.851061,58.4384,0.807791,103.691,-0.486469,3.02306,1.6069380044937134,5.023062705993652,2.38158,495.5799865722656,,,,"19997"
"Mike Zunino","CLE",87,346,312,62,30,12,1,19,42,49,25,0,119,5,2,1,,1,1,0.199684,0.0734115,0.343508,0.213711,0.268756,0.427845,0.301918,0.696601,0.228161,3.12075,0.24505,-0.265443,-0.474886,37.3691,-2.14906,95.9349,-0.740329,3.24636,-2.321250081062317,9.996355295181274,2.37693,418.6099853515625,,,,"13265"
"Cody Bellinger","CHC",122,525,467,108,65,22,3,18,68,64,50,3,127,3,4,1,,13,4,0.232075,0.0953762,0.241174,0.395466,0.307444,0.40927,0.311683,0.716714,0.177195,5.63692,0.275987,0.313012,0.702243,60.8398,0.807952,100.782,1.01525,1.29607,1.4922381043434143,3.1710675954818726,2.34426,185.75999450683594,,,,"15998"
"Brendan Donovan","STL",118,511,439,114,83,23,1,7,66,47,56,1,83,11,3,3,,5,3,0.260159,0.109556,0.161834,0.676963,0.356456,0.364618,0.32398,0.721074,0.104459,3.64445,0.304915,-0.113583,-0.766043,64.2095,5.77851,112.295,-0.879626,-0.913945,6.420129239559174,-1.538945198059082,2.31768,263.9200134277344,,,,"24679"
"Gabriel Moreno","ARI",96,382,346,95,69,18,1,7,44,42,26,0,65,5,3,2,,4,1,0.273347,0.0686615,0.169398,0.405327,0.331202,0.391215,0.31853,0.722417,0.117868,4.09874,0.31641,0.0162802,-0.126412,46.3218,2.66438,103.326,-0.110132,1.30601,1.3654097020626068,6.5810112953186035,2.3036,224.32000732421875,,,,"22664"
"Josh Rojas","ARI",117,504,442,110,72,26,2,10,62,52,54,1,106,2,3,3,,17,5,0.249404,0.106953,0.210395,0.508346,0.331729,0.384188,0.316406,0.715917,0.134784,5.21921,0.304793,0.835878,0.765195,60.2973,2.66667,101.874,1.60107,-0.115756,2.698406219482422,2.284244403243065,2.3036,215.80999755859375,,,,"19734"
"Kris Bryant","COL",126,546,478,134,80,33,1,20,79,65,54,2,112,9,3,2,,5,2,0.281093,0.0997052,0.204829,0.486773,0.362846,0.479082,0.365139,0.841928,0.197989,4.09199,0.328108,0.736536,-0.252064,86.4605,24.0273,122.069,0.484473,-2.76846,14.484108239412308,-10.918462753295898,2.30319,125.3499984741211,,,,"15429"
"Salvador Perez","KCR",141,572,534,140,84,24,2,30,67,89,25,2,138,9,4,0,,1,1,0.262339,0.042861,0.242204,0.176962,0.304275,0.482746,0.337018,0.787022,0.220408,2.36981,0.298246,-1.31674,-0.68796,77.7719,12.3886,117.585,-2.0047,-1.44953,9.310362577438354,1.9254740476608276,2.29542,69.79000091552734,,,,"7304"
"Rowdy Tellez","MIL",130,560,494,123,70,23,0,30,68,85,56,7,114,6,4,1,,2,1,0.249135,0.0998702,0.204376,0.488658,0.330189,0.479072,0.345785,0.80926,0.229937,2.33069,0.263566,-0.944345,-0.488417,80.0673,16.0333,123.276,-1.43276,-0.529934,13.711103320121765,-10.779934167861938,2.28603,147.32000732421875,,,,"15679"
"Giancarlo Stanton","NYY",125,539,474,116,66,18,0,31,65,87,57,1,152,3,3,1,,0,1,0.244135,0.10654,0.282521,0.377104,0.327642,0.481318,0.349091,0.80896,0.237183,1.56572,0.287174,-1.07296,-0.716132,78.4804,16.8477,130.181,-1.78909,0.00151899,16.5167236328125,-11.973481394117698,2.27952,145.9600067138672,,,,"4949"
"Bryce Harper","PHI",79,343,289,79,43,19,1,16,50,52,47,7,73,3,3,1,,8,3,0.27317,0.13802,0.213584,0.646208,0.377314,0.513988,0.378696,0.891302,0.240818,4.33003,0.309169,-0.599159,0.183018,58.0093,18.7884,144.809,-0.416141,-0.0598265,17.440649539232254,-7.3348266296088696,2.27276,195.94000244140625,,,,"11579"
"Michael Conforto","SFG",128,553,477,119,75,26,1,18,66,68,61,3,124,11,3,0,,3,1,0.249625,0.110154,0.224055,0.491635,0.346,0.419773,0.336583,0.765773,0.170148,2.87968,0.29881,0.020729,-0.448667,75.0237,11.7901,119.15,-0.427938,-1.12171,11.87614232301712,-8.846706986427307,2.27162,237.4499969482422,,,,"16376"
"Austin Hays","BAL",136,588,540,136,84,30,2,20,71,73,34,0,117,9,3,2,,5,3,0.251913,0.0575753,0.199153,0.289101,0.305614,0.427291,0.319004,0.732905,0.175378,3.81157,0.285691,0.368939,-0.915791,71.5603,4.32456,108.4,-0.546852,3.77589,5.011169970035553,-2.3241050243377686,2.24849,273.7699890136719,,,,"19363"
"Adolis García","TEX",152,658,609,145,84,29,4,29,84,93,37,1,193,7,4,1,,20,7,0.23869,0.0561179,0.293493,0.191207,0.287658,0.439586,0.313407,0.727244,0.200896,5.89475,0.297939,0.0695995,0.551962,77.1536,1.91361,104.155,0.621562,4.60564,3.6977527737617493,-3.2443628311157227,2.24806,59.61000061035156,,,,"19287"
"Mark Canha","NYM",128,553,466,113,75,21,2,15,70,59,60,1,111,22,4,1,,5,2,0.242215,0.108893,0.200503,0.5431,0.352724,0.390237,0.332132,0.742961,0.148022,4.16195,0.28475,-0.465122,-0.181834,73.0682,9.83462,120.329,-0.646956,-4.01292,12.414589166641235,-9.687918663024902,2.23983,349.5199890136719,,,,"11445"
"Miguel Rojas","LAD",115,497,457,117,83,24,2,8,51,55,29,1,66,5,3,2,,10,3,0.256249,0.0592001,0.132917,0.445391,0.307013,0.37108,0.29802,0.678093,0.114831,4.56051,0.282292,-0.614721,0.215431,52.2002,-4.62996,92.767,-0.39929,4.2867,-4.575885742902756,9.161701679229736,2.23721,421.57000732421875,,,,"7802"
"Jonathan India","CIN",141,609,529,134,88,27,3,16,79,61,55,1,134,18,4,3,,9,4,0.252185,0.0908739,0.220478,0.412168,0.340918,0.405381,0.329822,0.746299,0.153197,4.64714,0.306649,-0.128011,-0.574411,79.3501,9.71311,105.803,-0.702422,-4.86627,3.403654396533966,-2.6912734508514404,2.22616,175.6999969482422,,,,"21523"
"Joey Gallo","MIN",113,490,407,80,40,14,1,24,65,58,75,2,178,5,2,2,,4,1,0.195462,0.152738,0.363209,0.420525,0.325359,0.414224,0.326059,0.739583,0.218762,4.13645,0.268056,0.269092,-0.137654,62.3799,6.35016,114.539,0.131438,3.56023,8.148136600852013,-2.7397713661193848,2.20649,383.4200134277344,,,,"14128"
"David Villar","SFG",115,497,436,99,58,22,1,18,60,64,46,0,148,11,3,1,,2,1,0.228025,0.0929653,0.297091,0.312919,0.316091,0.409429,0.31967,0.725521,0.181404,3.21753,0.297588,0,-0.538093,60.7485,3.91831,107.586,-0.538093,-1.50739,3.8421552181243896,0.06760561466217041,2.16622,470.7900085449219,,,,"24782"
"Ramón Urías","BAL",97,420,376,94,61,19,1,13,47,51,33,1,99,6,3,2,,2,1,0.249902,0.0787561,0.234743,0.335499,0.31882,0.409309,0.318896,0.728128,0.159407,3.03962,0.303607,-0.118314,-0.483068,51.0787,3.05316,108.324,-0.601382,3.05566,3.3328195214271545,3.805659770965576,2.15406,414.239990234375,,,,"18795"
