"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","LD.","GB.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date"
"SDP",444,475.2,0.249,0.073,0.9839,0.3038,0.719,0.189,0.446,0.364,0.108,88.2064,1.2425,3.8977,3.5365,3.6411,3.3777,4.8888,0.34,0.638,0.131,0.436,0.069,0.386,2024-08-28
"ATL",386,442.1,0.252,0.07,0.9156,0.2984,0.754,0.197,0.428,0.373,0.1,87.8585,1.2005,3.3572,3.4446,3.6568,3.3675,4.8657,0.332,0.63,0.12,0.432,0.061,0.348,2024-08-28
"PHI",419,427,0.258,0.083,1.0749,0.2991,0.713,0.197,0.433,0.368,0.119,88.8911,1.26,3.9836,3.773,3.7359,3.4067,4.7185,0.326,0.614,0.119,0.431,0.074,0.395,2024-08-28
"MIN",425,460.2,0.247,0.085,0.8987,0.2806,0.688,0.19,0.426,0.38,0.096,87.8965,1.2091,3.9074,3.6484,3.9159,3.5751,4.316,0.31,0.624,0.12,0.426,0,0.359,2024-08-28
"OAK",423,479.2,0.238,0.098,0.8068,0.2866,0.731,0.197,0.447,0.355,0.094,87.303,1.255,3.6213,3.8044,4.0796,3.8005,3.3243,0.317,0.6,0.119,0.419,0.063,0.344,2024-08-28
"WSN",461,477,0.209,0.079,1.0189,0.3009,0.704,0.206,0.441,0.351,0.108,89.3043,1.3229,4.0943,3.9652,4.0721,3.8965,3.1398,0.331,0.634,0.109,0.433,0.064,0.402,2024-08-28
"PIT",405,471.2,0.233,0.094,0.8777,0.3082,0.675,0.198,0.41,0.39,0.088,88.5072,1.3611,4.4078,3.8873,4.2864,3.8495,2.9153,0.323,0.595,0.115,0.413,0.08,0.38,2024-08-28
"LAD",444,504.2,0.232,0.086,1.177,0.2615,0.746,0.192,0.396,0.41,0.117,88.3471,1.177,3.5489,4.2048,4.1884,3.7776,2.8419,0.315,0.619,0.113,0.432,0.087,0.374,2024-08-28
"MIL",419,521.1,0.227,0.083,1.1394,0.2685,0.788,0.207,0.419,0.372,0.122,88.7178,1.195,3.3491,4.0795,3.9999,3.7724,2.8311,0.311,0.636,0.103,0.444,0.08,0.402,2024-08-28
"CHC",402,465.1,0.24,0.099,0.909,0.2868,0.73,0.186,0.429,0.383,0.097,88.6658,1.2787,3.7328,3.8176,4.074,3.7624,2.8006,0.306,0.616,0.115,0.417,0.076,0.383,2024-08-28
"STL",416,461,0.21,0.077,0.9371,0.2852,0.726,0.186,0.465,0.347,0.103,88.9246,1.2386,3.6508,3.8303,4.0018,3.8322,2.767,0.33,0.652,0.116,0.427,0.068,0.373,2024-08-28
"BAL",443,461.2,0.242,0.087,1.0527,0.2684,0.687,0.17,0.43,0.38,0.111,89.2015,1.1848,4.0549,3.9203,3.9848,3.639,2.6777,0.301,0.599,0.107,0.433,0.078,0.388,2024-08-28
"BOS",427,510,0.217,0.074,1.2176,0.3047,0.662,0.203,0.411,0.384,0.117,88.1149,1.3451,4.4471,4.141,4.1284,3.8007,2.6493,0.321,0.62,0.1,0.449,0.073,0.365,2024-08-28
"ARI",434,504.1,0.204,0.09,0.9815,0.2961,0.727,0.211,0.45,0.33,0.109,89.1746,1.3483,4.0509,4.1599,4.2442,4.0636,2.3764,0.316,0.618,0.106,0.429,0.07,0.391,2024-08-28
"NYY",427,476.1,0.22,0.092,0.9825,0.2744,0.724,0.186,0.473,0.34,0.114,88.3357,1.2554,3.6466,4.0608,4.0859,3.8019,2.1852,0.333,0.637,0.12,0.403,0.067,0.375,2024-08-28
"NYM",419,460,0.271,0.108,1.0957,0.2925,0.704,0.179,0.452,0.367,0.129,87.9395,1.3087,4.0109,4.0187,3.8593,3.5846,2.1788,0.314,0.596,0.122,0.409,0.078,0.37,2024-08-28
"HOU",418,457.1,0.249,0.098,1.0824,0.2743,0.763,0.197,0.414,0.387,0.116,88.8202,1.2398,3.5423,4.0455,4.0426,3.7275,2.1627,0.3,0.57,0.118,0.405,0,0.393,2024-08-28
"SFG",462,532.1,0.238,0.08,0.9975,0.3105,0.71,0.185,0.48,0.326,0.12,88.4148,1.3093,4.1421,3.7714,3.7251,3.5142,2.0906,0.291,0.619,0.11,0.428,0.076,0.379,2024-08-28
"TEX",389,482.2,0.244,0.11,1.1934,0.287,0.736,0.189,0.425,0.385,0.127,88.4315,1.3508,4.3446,4.3723,4.218,3.9182,1.9399,0.311,0.579,0.123,0.406,0.074,0.381,2024-08-28
"KCR",413,417.1,0.192,0.09,0.9273,0.2989,0.702,0.18,0.455,0.363,0.093,88.6549,1.3826,4.3347,4.1513,4.4821,4.2226,1.6641,0.289,0.608,0.094,0.436,0.078,0.384,2024-08-28
"DET",407,536.1,0.216,0.077,1.0404,0.2679,0.702,0.198,0.421,0.38,0.1,88.7355,1.184,3.9267,4.0018,4.1482,3.8299,1.5967,0.335,0.637,0.118,0.412,0.065,0.375,2024-08-28
"TBR",446,510.1,0.233,0.084,1.1992,0.2644,0.728,0.173,0.414,0.412,0.11,88.3996,1.1914,3.7564,4.1952,4.1844,3.7436,1.2385,0.313,0.623,0.113,0.43,0.08,0.369,2024-08-28
"LAA",416,482.2,0.222,0.105,1.1374,0.2526,0.703,0.182,0.4,0.416,0.11,88.9786,1.2369,4.1581,4.4821,4.5621,4.1511,0.932,0.303,0.587,0.112,0.418,0.082,0.385,2024-08-28
"SEA",426,399.2,0.25,0.092,1.171,0.2707,0.721,0.209,0.394,0.395,0.124,87.5088,1.206,3.8957,4.0647,3.9547,3.609,0.6849,0.343,0.647,0.129,0.398,0.085,0.359,2024-08-28
"CHW",433,512,0.227,0.114,1.248,0.3155,0.681,0.205,0.399,0.394,0.122,88.355,1.5313,5.0625,4.6235,4.5366,4.1964,-0.1782,0.296,0.597,0.11,0.408,0.082,0.36,2024-08-28
"COL",397,489,0.186,0.099,1.2331,0.3277,0.659,0.212,0.448,0.33,0.129,88.9017,1.5726,5.6503,4.7452,4.5688,4.4012,-0.5439,0.29,0.593,0.097,0.423,0.075,0.393,2024-08-28
"TOR",447,460,0.207,0.093,1.5261,0.2732,0.699,0.201,0.415,0.382,0.15,89.5768,1.3391,4.7935,4.9078,4.4094,4.1399,-2.1113,0.312,0.601,0.1,0.417,0.087,0.421,2024-08-28
"CLE",491,512.1,0.258,0.08,0.7554,0.2572,0.769,0.205,0.428,0.366,0.089,88.3881,1.0677,2.7931,3.3402,3.6716,3.423,6.0906,0.321,0.623,0.121,0.41,0.063,0.374,2024-08-29
"MIA",457,534.2,0.235,0.087,0.7911,0.2984,0.679,0.195,0.447,0.357,0.087,88.2166,1.2812,4.1072,3.6004,3.9706,3.6942,5.7214,0.316,0.594,0.11,0.43,0.071,0.378,2024-08-29
"SDP",447,478.1,0.25,0.074,0.9784,0.305,0.72,0.188,0.447,0.363,0.107,88.2261,1.2481,3.8948,3.5302,3.6406,3.3792,5.0109,0.34,0.638,0.131,0.435,0.06,0.386,2024-08-29
"ATL",389,445.1,0.253,0.074,0.9094,0.298,0.755,0.197,0.428,0.373,0.099,87.844,1.1991,3.3346,3.4337,3.6513,3.363,4.9318,0.331,0.633,0.127,0.432,0.062,0.347,2024-08-29
"CIN",437,480.2,0.245,0.081,1.0673,0.2892,0.74,0.191,0.392,0.41,0.103,87.8439,1.2358,3.7635,3.8197,4.0145,3.5868,4.8741,0.328,0.627,0.115,0.426,0.067,0.366,2024-08-29
"PHI",422,430,0.257,0.083,1.1302,0.2985,0.715,0.197,0.43,0.371,0.123,88.9585,1.2651,4.0395,3.8642,3.7647,3.4208,4.5171,0.326,0.613,0.119,0.431,0.076,0.396,2024-08-29
"MIN",429,463.2,0.247,0.085,0.8929,0.2832,0.686,0.193,0.426,0.379,0.095,87.9141,1.2164,3.9403,3.6302,3.9057,3.5666,4.3954,0.312,0.623,0.121,0.426,0.069,0.36,2024-08-29
"OAK",427,482.2,0.238,0.098,0.8204,0.2875,0.72,0.197,0.447,0.355,0.095,87.3016,1.2597,3.6733,3.8212,4.0802,3.8006,3.2686,0.317,0.602,0.119,0.419,0.063,0.344,2024-08-29
"WSN",464,480,0.209,0.08,1.0125,0.3004,0.706,0.207,0.441,0.35,0.108,89.3196,1.3208,4.0688,3.9602,4.0696,3.8982,3.1754,0.33,0.633,0.1,0.433,0.063,0.403,2024-08-29
"LAD",449,509,0.234,0.085,1.167,0.2612,0.747,0.191,0.397,0.41,0.116,88.3449,1.1709,3.5187,4.1724,4.168,3.7564,3.0747,0.314,0.619,0.114,0.433,0.08,0.373,2024-08-29
"MIL",423,524.1,0.227,0.082,1.1329,0.2703,0.784,0.208,0.418,0.372,0.121,88.7294,1.1977,3.3814,4.059,3.9885,3.761,2.9758,0.311,0.636,0.103,0.444,0.082,0.402,2024-08-29
"CHC",407,472.2,0.247,0.1,0.914,0.2887,0.732,0.187,0.429,0.38,0.098,88.7187,1.2863,3.732,3.8223,4.0632,3.7526,2.9291,0.305,0.615,0.116,0.41,0.076,0.384,2024-08-29
"BAL",446,464.2,0.242,0.086,1.0459,0.2668,0.687,0.176,0.436,0.38,0.11,89.1932,1.1772,4.0287,3.9068,3.984,3.6363,2.7452,0.301,0.599,0.107,0.433,0.078,0.389,2024-08-29
"STL",420,464.1,0.21,0.077,0.9497,0.2844,0.727,0.186,0.466,0.347,0.104,88.8992,1.2362,3.6439,3.8427,3.9916,3.8238,2.7086,0.339,0.653,0.116,0.427,0.068,0.373,2024-08-29
"BOS",428,511,0.217,0.074,1.2153,0.3043,0.662,0.203,0.411,0.385,0.116,88.1124,1.3425,4.4384,4.1352,4.1285,3.7986,2.6906,0.321,0.621,0.1,0.449,0.073,0.364,2024-08-29
"PIT",410,475.2,0.231,0.09,0.8893,0.3114,0.668,0.2,0.41,0.387,0.089,88.5666,1.3854,4.5788,3.938,4.3192,3.8927,2.6549,0.32,0.594,0.115,0.412,0.079,0.382,2024-08-29
"ARI",437,508,0.204,0.089,0.9744,0.2951,0.727,0.212,0.45,0.334,0.109,89.2139,1.3406,4.0217,4.137,4.2236,4.0467,2.5387,0.316,0.616,0.106,0.429,0.07,0.392,2024-08-29
"NYY",429,478.2,0.228,0.092,0.9777,0.2749,0.726,0.186,0.473,0.339,0.11,88.3635,1.2556,3.6288,4.0544,4.0825,3.8015,2.2061,0.333,0.638,0.119,0.403,0.067,0.376,2024-08-29
"HOU",419,458.2,0.24,0.098,1.0792,0.2744,0.76,0.197,0.415,0.387,0.116,88.8104,1.2384,3.532,4.0451,4.0455,3.7253,2.1594,0.3,0.571,0.118,0.405,0.069,0.393,2024-08-29
"SFG",466,535.2,0.237,0.081,0.9913,0.3107,0.712,0.185,0.486,0.328,0.11,88.3737,1.3105,4.1164,3.7713,3.7395,3.5279,2.1071,0.291,0.61,0.11,0.42,0.076,0.378,2024-08-29
"NYM",424,463.1,0.27,0.11,1.1072,0.2907,0.702,0.178,0.454,0.367,0.13,87.9405,1.3122,4.0597,4.0643,3.8879,3.6179,1.874,0.314,0.595,0.122,0.408,0.078,0.371,2024-08-29
"TEX",392,487.2,0.243,0.109,1.1811,0.2863,0.73,0.188,0.424,0.387,0.125,88.3432,1.3493,4.3001,4.364,4.2392,3.9345,1.783,0.311,0.581,0.122,0.406,0.074,0.379,2024-08-29
"KCR",415,419.1,0.192,0.09,0.9229,0.2999,0.701,0.18,0.453,0.365,0.092,88.627,1.3879,4.3569,4.1561,4.5034,4.2338,1.7003,0.289,0.609,0.094,0.43,0.079,0.383,2024-08-29
"DET",410,543.1,0.217,0.077,1.0436,0.2679,0.704,0.199,0.421,0.379,0.106,88.764,1.1816,3.8761,3.9929,4.1274,3.8131,1.6731,0.336,0.63,0.11,0.412,0.065,0.376,2024-08-29
"TBR",448,516.1,0.23,0.084,1.2376,0.2642,0.729,0.17,0.411,0.415,0.119,88.3741,1.193,3.7999,4.2452,4.1942,3.7446,0.9671,0.312,0.623,0.113,0.43,0.081,0.368,2024-08-29
"LAA",419,485.2,0.222,0.106,1.1304,0.2518,0.704,0.18,0.401,0.416,0.11,88.9838,1.2334,4.1325,4.474,4.5597,4.1519,0.9555,0.303,0.587,0.113,0.418,0.082,0.384,2024-08-29
"SEA",429,403,0.256,0.092,1.1613,0.2696,0.721,0.208,0.395,0.396,0.123,87.5458,1.196,3.8635,4.0275,3.9259,3.579,0.9025,0.342,0.646,0.129,0.398,0.084,0.36,2024-08-29
"CHW",437,519,0.226,0.113,1.2486,0.3151,0.68,0.204,0.401,0.394,0.12,88.3801,1.5279,5.0462,4.6193,4.5347,4.1955,-0.1615,0.296,0.598,0.109,0.408,0.083,0.362,2024-08-29
"COL",399,492,0.187,0.099,1.2256,0.3279,0.66,0.213,0.448,0.337,0.129,88.9425,1.5691,5.6159,4.7214,4.546,4.3835,-0.4846,0.29,0.593,0.097,0.422,0.075,0.395,2024-08-29
"TOR",449,461.1,0.206,0.092,1.5412,0.2729,0.698,0.201,0.415,0.382,0.151,89.5779,1.3396,4.7991,4.9266,4.408,4.1386,-2.2202,0.312,0.603,0.1,0.417,0.087,0.42,2024-08-29
"CLE",491,512.1,0.258,0.08,0.7554,0.2572,0.769,0.205,0.428,0.366,0.089,88.3881,1.0677,2.7931,3.3402,3.6716,3.423,6.0906,0.321,0.623,0.121,0.41,0.063,0.374,2024-08-30
"MIA",460,539.2,0.236,0.087,0.7838,0.2991,0.679,0.195,0.448,0.356,0.087,88.218,1.2823,4.1025,3.5853,3.9604,3.6879,5.8462,0.315,0.594,0.11,0.43,0.07,0.378,2024-08-30
"SDP",450,482,0.249,0.073,0.9896,0.3047,0.72,0.189,0.446,0.364,0.108,88.2183,1.2469,3.9025,3.542,3.6402,3.3785,4.9883,0.34,0.638,0.13,0.436,0.068,0.386,2024-08-30
"CIN",441,485.2,0.245,0.082,1.0748,0.2886,0.74,0.19,0.393,0.415,0.104,87.8558,1.2354,3.7804,3.8315,4.0131,3.5883,4.8386,0.328,0.629,0.116,0.426,0.068,0.366,2024-08-30
"ATL",391,447.2,0.253,0.075,0.9248,0.2973,0.755,0.196,0.429,0.37,0.101,87.8591,1.2018,3.3574,3.4703,3.6679,3.3801,4.7928,0.331,0.63,0.127,0.432,0.062,0.34,2024-08-30
"PHI",425,433.1,0.258,0.082,1.1215,0.2972,0.716,0.196,0.43,0.372,0.12,88.9137,1.2554,4.0085,3.8426,3.7544,3.4029,4.6765,0.326,0.614,0.119,0.431,0.077,0.395,2024-08-30
"MIN",429,463.2,0.247,0.085,0.8929,0.2832,0.686,0.193,0.426,0.379,0.095,87.9141,1.2164,3.9403,3.6302,3.9057,3.5666,4.3954,0.312,0.623,0.121,0.426,0.069,0.36,2024-08-30
"LAD",453,513,0.235,0.08,1.1579,0.2612,0.749,0.19,0.398,0.41,0.11,88.3561,1.1696,3.4912,4.1587,4.1632,3.7476,3.1884,0.315,0.621,0.114,0.433,0.087,0.374,2024-08-30
"WSN",464,480,0.209,0.08,1.0125,0.3004,0.706,0.207,0.441,0.35,0.108,89.3196,1.3208,4.0688,3.9602,4.0696,3.8982,3.1754,0.33,0.633,0.1,0.433,0.063,0.403,2024-08-30
"MIL",424,526.1,0.228,0.082,1.1286,0.2698,0.784,0.208,0.419,0.371,0.121,88.7228,1.1932,3.3686,4.0443,3.974,3.7483,3.0387,0.311,0.636,0.103,0.444,0.082,0.402,2024-08-30
"OAK",431,485.2,0.236,0.1,0.8154,0.2882,0.724,0.19,0.446,0.355,0.094,87.3099,1.2725,3.7618,3.8665,4.1365,3.8523,3.0342,0.315,0.599,0.118,0.419,0.062,0.343,2024-08-30
"CHC",407,472.2,0.247,0.1,0.914,0.2887,0.732,0.187,0.429,0.38,0.098,88.7187,1.2863,3.732,3.8223,4.0632,3.7526,2.9291,0.305,0.615,0.116,0.41,0.076,0.384,2024-08-30
"BAL",450,469.1,0.241,0.087,1.0355,0.267,0.689,0.177,0.433,0.38,0.108,89.1687,1.1804,4.0078,3.9058,4.008,3.6576,2.751,0.3,0.599,0.107,0.432,0.078,0.391,2024-08-30
"STL",423,467.1,0.211,0.078,0.9437,0.2831,0.728,0.185,0.466,0.347,0.104,88.9188,1.2325,3.6205,3.8384,3.996,3.8277,2.7292,0.338,0.653,0.116,0.427,0.068,0.37,2024-08-30
"BOS",430,513.1,0.217,0.074,1.2097,0.304,0.663,0.204,0.411,0.384,0.116,88.1085,1.3403,4.4182,4.1288,4.1222,3.7985,2.7189,0.321,0.621,0.1,0.448,0.073,0.364,2024-08-30
"ARI",440,510.2,0.205,0.089,0.9693,0.2953,0.727,0.21,0.453,0.334,0.109,89.2242,1.3375,4.0183,4.1162,4.2054,4.0294,2.7077,0.317,0.616,0.106,0.429,0.07,0.393,2024-08-30
"PIT",410,475.2,0.231,0.09,0.8893,0.3114,0.668,0.2,0.41,0.387,0.089,88.5666,1.3854,4.5788,3.938,4.3192,3.8927,2.6549,0.32,0.594,0.115,0.412,0.079,0.382,2024-08-30
"HOU",422,461,0.249,0.098,1.0738,0.2747,0.76,0.196,0.416,0.387,0.115,88.7854,1.2364,3.5336,4.0277,4.0346,3.7144,2.2709,0.31,0.57,0.118,0.405,0.069,0.391,2024-08-30
"NYY",429,478.2,0.228,0.092,0.9777,0.2749,0.726,0.186,0.473,0.339,0.11,88.3635,1.2556,3.6288,4.0544,4.0825,3.8015,2.2061,0.333,0.638,0.119,0.403,0.067,0.376,2024-08-30
"SFG",468,540,0.238,0.082,0.9833,0.3115,0.714,0.184,0.487,0.327,0.118,88.3384,1.3148,4.1,3.7665,3.7405,3.5324,2.1353,0.292,0.6,0.11,0.426,0.07,0.377,2024-08-30
"NYM",426,465.1,0.27,0.11,1.1024,0.29,0.702,0.17,0.452,0.368,0.13,87.9401,1.3087,4.0423,4.0583,3.8891,3.6191,1.9273,0.313,0.595,0.122,0.408,0.078,0.37,2024-08-30
"DET",413,547.1,0.217,0.076,1.0359,0.2675,0.705,0.198,0.421,0.379,0.106,88.7722,1.1766,3.8477,3.9722,4.1168,3.8023,1.7859,0.336,0.639,0.119,0.413,0.065,0.377,2024-08-30
"KCR",419,421.1,0.192,0.091,0.9185,0.3009,0.697,0.18,0.454,0.364,0.092,88.6577,1.3956,4.4217,4.1586,4.5077,4.2407,1.6835,0.289,0.6,0.09,0.436,0.079,0.384,2024-08-30
"TEX",394,489.2,0.242,0.1,1.1947,0.2857,0.74,0.188,0.424,0.386,0.12,88.3323,1.3499,4.3009,4.3877,4.243,3.9407,1.5759,0.312,0.581,0.122,0.406,0.074,0.38,2024-08-30
"LAA",422,488.2,0.223,0.106,1.1235,0.2527,0.707,0.181,0.402,0.415,0.11,88.979,1.236,4.1071,4.4639,4.5522,4.1433,1.0614,0.304,0.588,0.113,0.418,0.081,0.38,2024-08-30
"TBR",448,516.1,0.23,0.084,1.2376,0.2642,0.729,0.17,0.411,0.415,0.119,88.3741,1.193,3.7999,4.2452,4.1942,3.7446,0.9671,0.312,0.623,0.113,0.43,0.081,0.368,2024-08-30
"SEA",429,403,0.256,0.092,1.1613,0.2696,0.721,0.208,0.395,0.396,0.123,87.5458,1.196,3.8635,4.0275,3.9259,3.579,0.9025,0.342,0.646,0.129,0.398,0.084,0.36,2024-08-30
"CHW",440,522,0.226,0.113,1.2414,0.3159,0.682,0.205,0.401,0.393,0.121,88.3484,1.5287,5.0345,4.6071,4.5288,4.1878,-0.1113,0.296,0.597,0.1,0.408,0.082,0.36,2024-08-30
"COL",402,497,0.187,0.099,1.2314,0.3293,0.66,0.213,0.45,0.336,0.1,88.9784,1.5775,5.6318,4.7339,4.5463,4.3871,-0.541,0.289,0.596,0.097,0.423,0.075,0.398,2024-08-30
"TOR",451,463.1,0.206,0.092,1.5345,0.2724,0.699,0.201,0.41,0.381,0.151,89.5562,1.336,4.7784,4.9212,4.4081,4.1363,-2.2145,0.313,0.602,0.1,0.417,0.087,0.41,2024-08-30
"CLE",496,517,0.257,0.083,0.766,0.2562,0.77,0.204,0.429,0.365,0.09,88.4247,1.0658,2.8027,3.3638,3.6787,3.4286,5.9105,0.321,0.625,0.121,0.419,0.064,0.374,2024-08-31
"MIA",462,541.2,0.236,0.087,0.7809,0.3004,0.67,0.196,0.448,0.355,0.087,88.2711,1.2886,4.1372,3.5837,3.9603,3.6915,5.8006,0.316,0.595,0.11,0.43,0.07,0.381,2024-08-31
"SDP",454,486,0.251,0.074,0.9815,0.3056,0.721,0.189,0.446,0.364,0.108,88.2349,1.249,3.8889,3.5204,3.624,3.364,5.0768,0.34,0.638,0.13,0.435,0.068,0.387,2024-08-31
"ATL",394,450.2,0.253,0.075,0.9386,0.2972,0.757,0.196,0.42,0.375,0.102,87.8657,1.2027,3.355,3.486,3.6702,3.3779,4.7382,0.331,0.632,0.127,0.43,0.06,0.348,2024-08-31
"CIN",449,495.1,0.244,0.081,1.1265,0.2921,0.731,0.191,0.392,0.415,0.108,87.9556,1.2517,3.9428,3.9054,4.0212,3.5965,4.6903,0.328,0.628,0.115,0.426,0.07,0.37,2024-08-31
"PHI",429,438.1,0.258,0.083,1.1293,0.2964,0.716,0.196,0.432,0.371,0.124,88.972,1.257,4.0243,3.8669,3.7638,3.4177,4.6321,0.326,0.617,0.119,0.43,0.078,0.397,2024-08-31
"MIN",431,465,0.247,0.085,0.8903,0.2833,0.687,0.193,0.427,0.378,0.095,87.9094,1.2151,3.929,3.6245,3.8993,3.5631,4.4585,0.312,0.623,0.121,0.426,0.069,0.36,2024-08-31
"WSN",469,484.1,0.211,0.08,1.0034,0.2998,0.707,0.207,0.44,0.352,0.107,89.2979,1.3131,4.0323,3.9304,4.0513,3.8772,3.3007,0.331,0.634,0.1,0.432,0.063,0.402,2024-08-31
"MIL",430,534.1,0.228,0.082,1.1117,0.269,0.787,0.206,0.417,0.375,0.118,88.7179,1.1884,3.3182,4.0218,3.9865,3.7534,3.2909,0.31,0.637,0.103,0.443,0.081,0.401,2024-08-31
"LAD",460,521,0.233,0.08,1.1574,0.263,0.747,0.191,0.398,0.41,0.115,88.461,1.1766,3.5413,4.1742,4.1798,3.761,3.1186,0.31,0.621,0.113,0.432,0.088,0.378,2024-08-31
"OAK",433,487.2,0.236,0.1,0.812,0.2884,0.724,0.197,0.448,0.354,0.094,87.3375,1.2734,3.7464,3.8616,4.1335,3.8516,3.0374,0.315,0.598,0.118,0.419,0.062,0.344,2024-08-31
"CHC",411,475.2,0.247,0.1,0.9082,0.2901,0.729,0.187,0.431,0.381,0.098,88.7098,1.2908,3.7652,3.814,4.0565,3.7515,3.0054,0.305,0.616,0.116,0.418,0.076,0.384,2024-08-31
"BOS",434,517.1,0.21,0.074,1.2178,0.3043,0.659,0.204,0.411,0.38,0.117,88.145,1.3396,4.4536,4.1252,4.1023,3.7795,2.7869,0.32,0.622,0.106,0.44,0.072,0.364,2024-08-31
"STL",425,470,0.212,0.078,0.9574,0.283,0.728,0.185,0.466,0.348,0.105,88.8884,1.2319,3.6383,3.8473,3.9828,3.8135,2.7082,0.339,0.653,0.117,0.427,0.069,0.372,2024-08-31
"BAL",452,471.1,0.241,0.087,1.0502,0.2668,0.691,0.176,0.435,0.38,0.11,89.1558,1.1796,4.0099,3.9218,3.9992,3.6511,2.6583,0.301,0.601,0.107,0.432,0.078,0.39,2024-08-31
"PIT",412,479.2,0.231,0.095,0.9194,0.3133,0.667,0.201,0.411,0.38,0.092,88.5694,1.3947,4.6532,3.967,4.3065,3.8815,2.476,0.324,0.594,0.115,0.412,0.08,0.381,2024-08-31
"ARI",444,514.2,0.204,0.089,0.9968,0.2942,0.72,0.211,0.452,0.336,0.111,89.2437,1.3387,4.0745,4.1632,4.2247,4.0447,2.3422,0.317,0.614,0.106,0.43,0.071,0.395,2024-08-31
"SFG",470,542,0.238,0.082,0.9797,0.3106,0.714,0.184,0.488,0.326,0.118,88.3101,1.31,4.0849,3.7569,3.731,3.5246,2.2112,0.292,0.62,0.11,0.427,0.075,0.377,2024-08-31
"HOU",424,463,0.249,0.097,1.0886,0.2742,0.762,0.195,0.416,0.388,0.116,88.8107,1.2354,3.5378,4.0434,4.0353,3.7105,2.1977,0.311,0.571,0.119,0.405,0.069,0.39,2024-08-31
"NYM",430,469,0.271,0.109,1.0938,0.2887,0.702,0.178,0.451,0.369,0.12,87.9508,1.2985,4.0107,4.0258,3.8708,3.5963,2.1635,0.313,0.596,0.123,0.408,0.077,0.371,2024-08-31
"NYY",432,480.2,0.227,0.092,0.9924,0.2738,0.726,0.186,0.47,0.339,0.115,88.3746,1.2524,3.6325,4.0736,4.0808,3.8005,2.1128,0.333,0.638,0.119,0.403,0.068,0.376,2024-08-31
"KCR",422,423,0.192,0.09,0.9149,0.3021,0.696,0.181,0.454,0.364,0.091,88.6871,1.3995,4.4468,4.1499,4.5084,4.2403,1.744,0.289,0.609,0.095,0.437,0.07,0.384,2024-08-31
"DET",417,551.1,0.218,0.076,1.0611,0.2665,0.705,0.198,0.422,0.378,0.108,88.7799,1.1735,3.8525,3.999,4.1036,3.7915,1.5756,0.336,0.6,0.119,0.413,0.06,0.378,2024-08-31
"TEX",397,494,0.241,0.108,1.2206,0.2868,0.739,0.188,0.423,0.387,0.128,88.3937,1.3543,4.3543,4.4236,4.252,3.9391,1.4378,0.311,0.582,0.122,0.407,0.075,0.381,2024-08-31
"LAA",426,492.2,0.223,0.1,1.1143,0.2531,0.708,0.181,0.401,0.416,0.109,88.9698,1.2422,4.1103,4.4676,4.5735,4.1646,1.0858,0.303,0.586,0.113,0.417,0.081,0.384,2024-08-31
"SEA",433,406.1,0.255,0.091,1.1518,0.2689,0.723,0.208,0.394,0.397,0.122,87.5516,1.1911,3.8318,4.018,3.9358,3.5798,0.9506,0.343,0.645,0.129,0.397,0.084,0.36,2024-08-31
"TBR",452,523,0.232,0.085,1.2562,0.2633,0.729,0.171,0.411,0.41,0.121,88.3803,1.1989,3.8375,4.2984,4.2272,3.7706,0.5878,0.312,0.623,0.113,0.4,0.082,0.37,2024-08-31
"CHW",441,526,0.226,0.113,1.2319,0.3165,0.683,0.205,0.402,0.392,0.12,88.357,1.5285,5.0133,4.5904,4.5242,4.1862,-0.0366,0.296,0.596,0.1,0.408,0.082,0.361,2024-08-31
"COL",406,500,0.186,0.09,1.224,0.3287,0.659,0.212,0.451,0.335,0.129,88.8995,1.574,5.616,4.7165,4.5391,4.38,-0.4457,0.29,0.596,0.097,0.423,0.074,0.398,2024-08-31
"TOR",453,465.2,0.206,0.092,1.5268,0.2716,0.7,0.2,0.417,0.381,0.151,89.52,1.3314,4.7545,4.9102,4.4029,4.1343,-2.1773,0.313,0.602,0.1,0.41,0.08,0.418,2024-08-31
"CLE",500,520,0.256,0.084,0.7615,0.2578,0.77,0.204,0.429,0.365,0.089,88.4105,1.0769,2.8212,3.3742,3.6989,3.4513,5.9026,0.32,0.624,0.121,0.419,0.064,0.374,2024-09-01
"MIA",466,545.1,0.236,0.087,0.7922,0.299,0.678,0.195,0.447,0.357,0.088,88.2987,1.2818,4.1259,3.5901,3.9569,3.6828,5.8756,0.315,0.595,0.11,0.431,0.071,0.381,2024-09-01
"SDP",455,489.2,0.25,0.073,0.9741,0.3044,0.719,0.189,0.443,0.367,0.106,88.2094,1.2437,3.8965,3.5198,3.6474,3.3753,5.0958,0.34,0.638,0.131,0.435,0.067,0.387,2024-09-01
"ATL",395,451.2,0.253,0.075,0.9365,0.2967,0.757,0.196,0.427,0.376,0.1,87.8777,1.2,3.3476,3.4809,3.6714,3.3762,4.7688,0.331,0.632,0.127,0.432,0.062,0.348,2024-09-01
"PHI",431,440.1,0.259,0.08,1.1241,0.2971,0.717,0.197,0.431,0.37,0.123,88.9979,1.2559,4.0061,3.8455,3.7463,3.4023,4.7596,0.327,0.616,0.119,0.43,0.077,0.39,2024-09-01
