"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","LD.","GB.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date"
"TBR",95,101.1,20,7.8,1.1546,0.3167,69,17,43.6,38.5,10.9,89.2358,1.4112,4.6184,4.2586,4.2729,3.8466,0.2368,33.7,63.4,11.5,44.1,7.3,39,2024-06-19
"TEX",76,96.2,27.1,11.1,1.3034,0.3064,74.9,19.4,47.3,33,17,89.9897,1.3655,4.2828,4.2918,3.624,3.4476,0.2341,31,59.7,12.8,39.6,9.6,42.5,2024-06-19
"DET",82,103,20.7,8.3,1.0485,0.2876,58.5,18.5,43.1,38.3,10.1,89.0141,1.3107,5.4175,4.0367,4.1631,3.8667,0.1297,33,60,11.3,40.7,7.7,38.5,2024-06-19
"KCR",88,86,17.6,10.1,0.7326,0.2791,64.7,16.5,47.6,35.7,7.5,89.5938,1.3605,4.186,4.1319,4.6227,4.4011,0.0515,25.8,60.8,9.9,44.8,7.5,40.7,2024-06-19
"NYY",86,85.2,23.2,11.4,1.0506,0.309,69.7,16.6,47.9,35.4,11.7,88.2128,1.4708,4.9377,4.3692,4.2729,3.9324,0.0049,31.4,63.1,12,38.9,7.4,37,2024-06-19
"CHW",85,92.2,24.4,10.9,1.2626,0.3712,62.6,22.6,43,34.3,13.8,88.2592,1.7158,6.6043,4.4061,4.0353,3.7544,-0.0741,28.5,57,10.2,41.3,7.5,37.1,2024-06-19
"STL",85,90.2,19.6,8,0.8934,0.2538,75,16.7,47.3,35.8,9.5,90.5645,1.2022,2.8787,4.0369,4.2314,4.0064,-0.1198,33.7,67,11.4,40.3,7,41.2,2024-06-19
"TOR",94,102.1,19.1,7.8,1.5831,0.2438,72.8,18.8,43.4,37.7,16,89.1258,1.1726,4.2215,4.9513,4.2323,3.9981,-0.3533,30.5,58.1,10.1,43.2,9,39.5,2024-06-19
"ARI",83,112.1,17,9.1,1.2819,0.2811,77.8,20.4,44,34.9,13,88.6787,1.3887,4.0861,4.9417,4.6584,4.3645,-0.4134,29.8,60.9,9,43,7.3,38,2024-06-19
"LAA",82,87.2,17.7,11.4,1.3346,0.2776,61.5,19.7,41.6,38.6,12.2,89.6267,1.5057,5.9544,5.2994,5.1035,4.6633,-0.5354,30.4,60,11,42.2,9.7,42.7,2024-06-19
"OAK",93,97.1,20.3,11.1,1.1096,0.2642,77.6,17.8,42.9,39.2,11.1,87.5398,1.3151,3.1438,4.623,4.6095,4.2873,-0.6664,32.3,60.2,11.1,42.2,9.7,36.8,2024-06-19
"CHC",76,85.2,24.6,10.9,1.5759,0.2546,66.6,18.1,40.2,41.5,15.9,86.1982,1.284,5.0428,4.8595,4.1549,3.7773,-0.9785,29.8,61.9,11.6,41.9,8.2,32.4,2024-06-19
"COL",83,97.2,18.6,9.6,1.7509,0.3618,57.1,23,38.3,38.6,15.3,89.4618,1.7713,8.0171,5.4063,4.6958,4.325,-1.3059,28.6,58.1,9.8,43.7,8.9,42.1,2024-06-19
"MIL",84,115.2,22.3,7.3,0.5447,0.2412,78.2,18.4,43.4,38,5.8,89.0246,1.0029,2.4121,3.1608,3.8601,3.5585,1.8412,32.7,60,10.2,44.9,8.8,41.8,2024-06-20
"PHI",85,85,28.7,7.3,0.6353,0.2958,78.2,20.1,47.2,32.5,8.4,87.9235,1.1176,2.0118,2.8612,3.1399,2.7975,1.711,36.3,65,13.5,44.6,5.9,37.4,2024-06-20
"BAL",90,96.2,22.9,8,0.6517,0.2519,69.5,17.2,39.4,43.2,6,88.596,1.0862,3.0724,3.3194,4.082,3.6285,1.5618,32.6,63.3,12.1,44.6,5.9,33.8,2024-06-20
"CIN",86,98.1,23.8,7.7,0.6407,0.2748,80.6,19.3,41,39.5,6.7,86.7965,1.1186,2.2881,3.2045,3.794,3.4665,1.4974,34.7,60.1,10,43,7,33,2024-06-20
"CLE",87,88,28.8,7.7,0.7159,0.2414,83.7,16.3,45.6,37.9,8.8,87.9826,0.9318,2.25,2.9617,3.2134,2.8804,1.1187,32.5,66.3,13.9,41.2,5.7,34.2,2024-06-20
"MIN",91,97.2,21.2,8.6,0.5529,0.2331,69.9,16.4,46.8,36,6.1,87.788,1.0444,2.8567,3.42,4.0585,3.7936,1.0656,31,64,12.4,43.8,6.6,34.5,2024-06-20
"WSN",83,87.2,22.1,4.9,0.924,0.2834,67.8,20.1,45,34.7,10.2,89.2603,1.1065,4.2091,3.5085,3.6117,3.268,1.0372,34.4,65.6,11.9,43.4,6.6,39.8,2024-06-20
"MIA",86,93.2,20.5,7.7,0.4804,0.2604,68.9,18.9,45.7,35.3,5.2,88.2881,1.1103,3.2669,3.3037,4.0624,3.7739,1.0165,30.7,55.8,10.7,42.6,5.9,36,2024-06-20
"BOS",73,97,24,6.3,1.299,0.2587,78.9,17.5,39.5,42.9,12.1,88.277,1.0928,3.3402,3.8445,3.6664,3.2758,0.9816,33.3,63,11,47.3,8,39.5,2024-06-20
"ATL",78,89,26.2,7.9,0.9101,0.2907,78.8,18.8,39,42,9.1,87.5154,1.1685,3.1348,3.4469,3.7095,3.2326,0.8943,33,61.4,13.7,42.9,5.9,36,2024-06-20
"HOU",76,83,24,9.4,0.9759,0.2591,79.4,21.1,39.6,39.2,10.1,87.9453,1.1928,2.9277,3.8303,3.9565,3.6455,0.5754,31.3,60.7,11.4,41.4,6.9,33.6,2024-06-20
"LAD",80,95.2,24.1,10.1,1.1289,0.2479,77.6,18.3,35,46.6,10.2,89.3113,1.1707,3.3868,4.1679,4.289,3.7969,0.5706,29.2,61.8,10.7,43.6,8.6,37,2024-06-20
"PIT",85,102.2,20.8,0,0.9643,0.31,64.3,18.5,39.7,41.6,8.5,89.2105,1.3636,4.7338,4.0201,4.413,3.8567,0.3885,33,60.4,10.7,41,9.6,42.4,2024-06-20
"SDP",85,93.1,24.8,8,1.2536,0.3176,75.1,16.2,43,40.3,12.1,88.0783,1.35,4.2429,3.8614,3.6927,3.3741,0.3697,35.2,61.6,12.6,42.5,8.5,37.6,2024-06-20
"TEX",78,99.2,27.2,10,1.2642,0.3017,75.1,19.2,47.2,33.4,16.4,89.9382,1.3344,4.1538,4.197,3.5925,3.4073,0.3609,30.7,59.7,12.8,39.7,9.3,42.9,2024-06-20
"TBR",97,103.1,20.9,7.9,1.1323,0.3168,70.2,17.9,43.9,38.1,10.9,89.3509,1.4032,4.529,4.1887,4.2027,3.7899,0.3042,33.9,64,11.6,44.3,7.2,39.2,2024-06-20
"SEA",90,80,20,9.9,1.2375,0.2673,67.7,21.2,43,35.3,14.6,88.3527,1.225,4.5,4.206,3.7613,3.5604,0.2199,34.6,62,13.4,40.8,8.4,39.4,2024-06-20
"DET",80,101.2,21.4,7.8,1.0623,0.2911,60.5,19.2,42.8,37.8,10.5,88.7149,1.2885,5.1344,3.9402,4.0119,3.7254,0.205,34.8,60.8,12,40,8.2,38.4,2024-06-20
"SFG",102,120.2,22.2,7.5,1.1934,0.2793,68.6,17.7,48.6,33.5,13.9,89.6754,1.2182,4.1022,4.08,3.7213,3.4961,0.1772,29.2,62,11.5,42,10,41.2,2024-06-20
"CHW",85,93.2,23,10.5,1.153,0.3606,63.1,23.4,42,33.9,12.7,88.2125,1.6548,6.2456,4.2538,4.0258,3.7675,0.1104,28.7,56.9,9.9,41.4,7.4,36.6,2024-06-20
"STL",85,92.1,19.9,8.4,0.8773,0.2659,74.7,17.8,46.8,35.3,9.4,90.6237,1.2238,3.0217,3.9233,4.1298,3.9098,0.0084,34.1,65.9,11,40.1,7.6,40.9,2024-06-20
"NYY",89,90,22.8,10.9,1.1,0.3049,71,17.3,47.2,35.4,12.2,88.3026,1.4444,4.7,4.4546,4.2981,3.9028,-0.0149,31.6,62.6,12.3,38.8,7.3,37.7,2024-06-20
"NYM",85,89.1,26.2,8.7,1.4104,0.292,66,15.9,47,36.1,16.2,90.3544,1.2649,4.3321,4.2405,3.5821,3.2465,-0.0202,32.1,62.8,12,43.1,9.1,44.5,2024-06-20
"ARI",83,107,17.9,9.1,1.0935,0.2853,78.3,20.6,45.2,34,11.6,88.7314,1.3738,3.785,4.6108,4.5306,4.2452,-0.0601,30,61.3,9.1,42,6.9,38.5,2024-06-20
"KCR",89,86,17.2,10.1,0.8372,0.2835,64.7,16.2,48.4,35.2,8,89.4236,1.3953,4.3953,4.3063,4.6459,4.4222,-0.117,25.9,61.4,9.9,44.7,7.4,39.7,2024-06-20
"TOR",96,102.2,18.3,7.3,1.5779,0.2483,71.1,18,43.7,38.1,15.5,89.2458,1.1786,4.2955,4.9455,4.2846,4.0353,-0.3716,30.8,58.5,9.9,43.2,9.4,40.5,2024-06-20
"OAK",97,100.2,20.7,11,1.0728,0.2647,78,17.7,42.5,39.7,10.7,87.391,1.3013,3.0397,4.5243,4.5682,4.2372,-0.4902,32,60.7,11.2,42.4,9.5,36.2,2024-06-20
"LAA",80,84.2,17,11.5,1.3819,0.2863,61.2,20.6,41.3,37.9,12.8,89.6866,1.5472,6.1654,5.364,5.0766,4.6403,-0.526,30,61.1,10.7,42.3,9.3,44,2024-06-20
"COL",86,101.2,19,9.5,1.682,0.3599,58.2,23.2,38.3,38.3,14.9,89.6523,1.741,7.7016,5.2484,4.6082,4.2551,-1.1562,28.6,58,9.8,44,9,42.3,2024-06-20
"CHC",80,89,24.2,11.7,1.618,0.2566,66,17.7,41.3,40.9,16.4,86.2226,1.3371,5.2584,5.0424,4.2664,3.9235,-1.218,29.2,62,11.6,41.9,8.2,32.6,2024-06-20
"PHI",82,83,28.7,7.5,0.5422,0.2913,77.1,19.5,47.1,33.3,7.1,87.8221,1.0964,1.9518,2.77,3.1949,2.8278,1.7827,36,64.8,13.3,44.7,5.6,36.4,2024-06-21
"BAL",91,98,23,8,0.551,0.2528,70.5,17.9,38.8,43.2,5.1,88.7344,1.0714,2.8469,3.1639,4.0634,3.6172,1.7318,32.5,63.1,11.8,40,5.5,33.9,2024-06-21
"MIL",85,116.2,21.4,7.7,0.6171,0.2366,78,18,44.4,37.5,6.6,89.0772,1.02,2.5457,3.3749,3.969,3.6932,1.4804,32.1,64.3,9.6,45.1,8.9,42.4,2024-06-21
"CIN",84,96.1,23.4,7.6,0.654,0.2741,80.2,19.2,41.1,39.6,6,86.7605,1.1211,2.3356,3.2369,3.8238,3.4918,1.4186,34.7,59.9,11.9,43.2,7.1,33,2024-06-21
"CLE",84,86.1,29,7.9,0.5212,0.2412,85.1,16.8,46,37.1,6.6,87.0357,0.9151,1.8764,2.6686,3.16,2.8794,1.4053,32.1,66.9,13.7,41.1,4,32.8,2024-06-21
"WSN",85,88.2,23.1,4.6,0.9135,0.2903,68.5,20,44.4,35.4,0,89.3174,1.1053,4.0602,3.3127,3.447,3.1399,1.2221,34.7,65.5,12,43.8,0,40,2024-06-21
"MIA",81,88.1,20.4,7.7,0.5094,0.257,69.7,18.5,45.4,35.9,5.4,87.8247,1.0981,3.1585,3.3586,4.0983,3.7862,0.9505,30,54.9,10.6,42,5.9,35.8,2024-06-21
"MIN",94,99.2,21.3,8.5,0.7224,0.2454,69.3,17.3,46,36.5,7.9,87.9791,1.1037,3.1605,3.6452,4.0532,3.7901,0.9402,31.3,63.9,12,43.9,7.4,35.5,2024-06-21
"BOS",69,93.1,24,6.5,1.35,0.2629,78,17.3,39.6,43,12,88.3028,1.125,3.4714,3.9578,3.7266,3.3304,0.8578,33.2,63.1,11,47.2,8,39.2,2024-06-21
"ATL",74,84.2,27,7.7,0.9567,0.2958,79.8,18.7,38.8,42.4,9.6,87.3976,1.1693,3.2953,3.4388,3.6302,3.1302,0.8023,33.6,62,14.1,42.6,6.3,36,2024-06-21
"HOU",76,81.2,24.5,9.6,0.8816,0.2617,78.8,0,39,40.9,8.8,88.0001,1.1878,2.8653,3.6823,3.9873,3.6227,0.722,32,62.8,11.7,41,7.6,34.2,2024-06-21
"LAD",82,96.1,25.2,9.9,1.1211,0.2437,70,17.8,36,46.1,10.5,89.0009,1.1315,3.1765,4.0466,4.1223,3.6288,0.686,30.3,62.7,11.2,43.4,8,37,2024-06-21
"PIT",81,97,21.3,7.9,0.9278,0.318,63.5,19.3,39.7,40.8,8.4,89.0794,1.3814,4.8247,3.9373,4.3395,3.7954,0.4344,33.2,61.3,11.1,41.3,9.2,40.9,2024-06-21
"TEX",76,96.2,27.3,11.2,1.2103,0.3004,75.9,18,47.9,34,15.6,89.8298,1.3345,4.0034,4.1573,3.6389,3.4399,0.3894,30.4,58.9,12.9,39.5,9.3,43,2024-06-21
"SFG",101,123,23.3,7.3,1.1707,0.2736,71,17,47.7,34.5,13.6,89.3187,1.1626,3.9512,3.9646,3.6361,3.3711,0.335,29.1,61.6,11.6,42.3,9.8,39.7,2024-06-21
"DET",77,95.1,21.5,8,0.9441,0.2956,60.1,18.5,43.4,38,9.3,88.2796,1.3007,5.0979,3.7939,4.0378,3.7368,0.3282,34.4,59.3,10,40,7.7,37.6,2024-06-21
"SEA",89,80,25.9,10,1.2375,0.264,69,21.2,40,35.7,14.8,88.2045,1.2,4.275,4.1185,3.6559,3.4808,0.2824,34.8,62,13.3,40.2,8.6,38.9,2024-06-21
"SDP",86,92.2,25.2,8.6,1.2626,0.3346,74,17,43.1,39.7,12.3,88.3404,1.4353,4.5647,3.8989,3.6981,3.4005,0.252,35.8,61.3,10,42.1,8.6,38.5,2024-06-21
"TBR",98,105,21,7.8,1.2,0.3137,70.4,18,42.4,39.5,11,89.4653,1.3905,4.5429,4.2578,4.2296,3.7815,0.1946,33,64.1,11,44.3,6.8,39.3,2024-06-21
"NYM",82,86.1,25.9,8.4,1.3552,0.2973,65,15.8,48,36,15.4,90.2964,1.2741,4.3784,4.1512,3.5873,3.2413,0.0771,32.2,61.7,10,43.1,9.3,44.6,2024-06-21
"CHW",87,93.2,23.5,10.7,1.153,0.3745,62.4,23.6,43.4,32.8,12,88.1375,1.7402,6.4377,4.2965,4.0532,3.8132,0.0407,29,58,10.3,41.3,7.3,36.5,2024-06-21
"NYY",91,93.2,21.8,11,0.9609,0.3057,68.1,18,48.5,33.4,10.9,88.5042,1.4947,4.7082,4.4033,4.407,4.0685,0.0283,31.6,62.6,12,39.2,6.1,38.5,2024-06-21
"STL",86,93,19.6,8.3,0.871,0.2711,75.4,18.5,45.4,30,9,90.5196,1.2473,3,3.9177,4.1844,3.9519,-0.0169,33.9,65.9,11.5,40.1,7.4,40.4,2024-06-21
"ARI",82,106,17.8,9.2,1.1038,0.2848,78.2,20.6,45.5,33.8,11.8,88.7761,1.3774,3.8208,4.6435,4.5356,4.2579,-0.0818,30.3,60.7,9.1,42.6,6.9,38,2024-06-21
"KCR",89,85.1,16.7,10.3,0.8438,0.2901,65.6,16.9,48.6,34.3,8.7,89.3358,1.4414,4.4297,4.3974,4.7061,4.5086,-0.1436,26.1,61,9.9,44.4,7.4,0,2024-06-21
"LAA",75,80.1,17.7,11.5,1.2324,0.2881,60.8,21.4,41.6,36,11.8,89.4377,1.5436,6.1618,5.185,5.0631,4.6554,-0.3293,29.3,60.6,10.5,42.3,8.6,43.3,2024-06-21
"TOR",92,99.2,17.6,7.3,1.6254,0.243,72,18.1,43.6,38.2,15.7,89.1698,1.1739,4.2441,5.0699,4.3604,4.1183,-0.4893,30.4,57.8,9.5,43,9.2,40,2024-06-21
"OAK",95,100.2,20.5,11,1.0728,0.261,78,17.7,41.8,40.4,10.5,87.8423,1.2914,3.0397,4.5442,4.6166,4.2716,-0.5088,30,60.8,11,42.7,9.5,37.3,2024-06-21
"COL",87,104.2,18.3,9.3,1.4618,0.3508,58,22.6,39.4,37.9,13.1,89.7676,1.6815,7.2229,4.9779,4.6318,4.3141,-0.798,28.7,59.2,9.6,44,8.1,42,2024-06-21
"CHC",75,83.2,23.7,12,1.7211,0.2651,65.9,18.1,40.7,41.1,17,86.6241,1.4104,5.5936,5.271,4.3771,4.0576,-1.458,28,62.5,11.3,41.8,8.6,33.7,2024-06-21
"PHI",81,83.2,28.1,7.3,0.4303,0.3005,77.2,20.4,46.5,33,5.6,87.8201,1.1235,1.9363,2.6893,3.2833,2.8769,1.9465,35.8,62.7,12.8,44.3,5.5,36.4,2024-06-22
"BAL",91,96,23.4,8.6,0.4688,0.2558,67.6,18.4,40.3,41.1,4.6,88.6615,1.0938,3.2813,3.0914,4.0108,3.6285,1.7154,32.3,62,11.9,44.1,6,34,2024-06-22
"CIN",86,95.1,24.6,7.7,0.6608,0.2669,81.2,17,41.6,41.2,6.7,86.6474,1.0909,2.2657,3.1435,3.7515,3.3813,1.5757,34.9,59.5,11.7,43,7.3,34.1,2024-06-22
"MIL",88,118.1,21.1,7.8,0.6085,0.2545,76.7,18.8,43.8,37.3,6,88.7049,1.0986,2.738,3.3886,4.0227,3.7522,1.4597,32,64,9.6,45,8.8,41.4,2024-06-22
"WSN",87,91.1,23.1,4.5,0.8869,0.2902,69.2,20.3,45.9,33.7,10.2,89.1556,1.0949,3.9416,3.2639,3.363,3.0937,1.2743,34.4,65.5,12,43.7,6.4,39,2024-06-22
"CLE",82,85.1,28.3,8.6,0.5273,0.2374,85.3,17.4,46.2,36.3,6.8,87.0216,0.9375,1.8984,2.8037,3.2673,3.0289,1.2247,30.9,65.8,13.3,40.4,4.4,30,2024-06-22
"MIA",85,91,21,7.8,0.4945,0.2569,70.4,18.6,45.5,35,5.4,87.6879,1.0879,3.0659,3.2974,4.0311,3.7263,1.0295,30.7,55,10.7,42.2,5.8,35.6,2024-06-22
"BOS",68,92,24.1,6.6,1.2717,0.2591,79,17.7,39.3,42.9,11.9,88.3654,1.1087,3.3261,3.85,3.7101,3.3286,0.9913,33.3,62.8,11.4,47.4,7.6,39.2,2024-06-22
"MIN",92,98.2,21.4,8.6,0.7297,0.2481,68,16.7,46.3,36.8,7.9,88.1052,1.1149,3.2838,3.6807,4.0928,3.7826,0.912,31.3,63.7,12.2,43.6,8.6,36.3,2024-06-22
"ATL",78,88.2,27.2,7,0.9135,0.2941,80,18,38.7,42.7,9.2,87.6902,1.1391,3.1466,3.3352,3.5826,3.0794,0.8885,33.6,61.3,14.3,42.5,6,36,2024-06-22
"LAD",83,97.1,26,9.6,0.9247,0.2415,76.7,16.5,38,45.4,9,88.716,1.0788,3.0514,3.7805,4.0636,3.4745,0.8847,30.6,61.5,11.5,43.5,7.7,35.7,2024-06-22
"TEX",76,95,28.2,10.5,1.0421,0.3084,78.1,19,47,33,13.7,89.9666,1.2947,3.6947,3.7751,3.476,3.2697,0.7387,30.5,59.9,13,39.7,9.6,43.2,2024-06-22
"SEA",89,80,25.8,9.2,1.125,0.2663,67,21.1,44.2,34.6,13.8,87.9031,1.1625,4.05,3.8685,3.5326,3.366,0.554,35.4,62.7,13.5,40,7.6,37,2024-06-22
"HOU",78,84,24.1,9.1,1.2857,0.28,76.4,20.4,38.7,40.8,12,88.3343,1.2857,3.75,4.2149,3.9948,3.6101,0.4359,32.1,61.6,11.4,41.1,8.4,36.2,2024-06-22
"DET",76,95.2,21,7.6,0.9408,0.2873,62.3,18,43.6,38,9.2,88.2499,1.2544,4.7038,3.7916,4.0497,3.749,0.3736,34,59.4,11.8,40.2,7.3,37.5,2024-06-22
"SDP",87,94.2,20,8.6,1.2359,0.3346,74,16.2,44.6,39.1,12.2,88.3292,1.4472,4.4683,3.8724,3.691,3.4145,0.2826,35.1,61.5,12,42.6,8.3,38.4,2024-06-22
"SFG",96,116.1,22.4,7.2,1.1605,0.2799,70.1,17.7,47,34.8,13.1,89.4997,1.1948,4.1003,4.0203,3.7477,3.4736,0.2128,28.5,60,11.4,42.3,9.9,39.9,2024-06-22
"NYM",81,87,26.3,8.2,1.3448,0.2896,66.8,15.5,48.2,36.2,15.4,90.0795,1.2299,4.0345,4.0516,3.492,3.1684,0.1848,32.3,62.6,12.1,43.6,9,43.5,2024-06-22
"TBR",96,105.2,20.8,7.9,1.1924,0.3036,72.6,16.9,42.1,40.8,10.9,89.6888,1.3438,4.2587,4.2886,4.3013,3.8272,0.1787,32.5,63,11.3,44.2,7.2,40.6,2024-06-22
"NYY",90,95,21.7,11.5,0.8526,0.3048,70,17.8,47.6,34.5,9.4,89.037,1.4842,4.3579,4.2909,4.4916,4.1066,0.1356,31.2,62,12,39.6,6.1,39.9,2024-06-22
"PIT",79,100.1,0,6.8,1.1661,0.3144,64.4,18.5,39.9,41.5,10.1,89.1715,1.3654,5.113,4.2698,4.4127,3.8265,0.0751,33.6,62.7,11,42.1,9.6,41.3,2024-06-22
"KCR",89,85.1,17.3,10.4,0.8438,0.2984,64.2,18,48.6,33.3,9,89.443,1.4531,4.6406,4.3505,4.5921,4.4279,-0.0695,26.2,62,0,43.7,7.8,39.8,2024-06-22
"STL",83,88,20.1,8,0.9205,0.2752,75,19.2,44.2,36.5,9.4,90.5888,1.2614,3.0682,3.939,4.1557,3.9022,-0.0785,34.5,66.6,11.7,39.9,7.4,40,2024-06-22
"CHW",86,90,22.8,10.7,1.2,0.3731,60.8,23.5,44,32.2,13.4,88.2111,1.7556,6.7,4.3991,4.0822,3.8743,-0.0842,29.2,58.2,10.4,41.2,7,36.4,2024-06-22
"LAA",79,87,18,10.9,1.2414,0.278,60.9,21.5,41.2,37.1,10,89.5739,1.4598,5.8966,5.0631,4.9163,4.5365,-0.1843,29.6,60.8,10.4,40,8.4,43.1,2024-06-22
"TOR",93,104.1,17.8,7.2,1.4665,0.2424,71.8,19,43.2,37.7,14.5,88.9478,1.1502,3.9681,4.8112,4.2993,4.0811,-0.2323,30.4,58.1,9.4,43,8,39.1,2024-06-22
"ARI",81,100.2,16.8,9.6,1.2517,0.2829,77,20.3,45.5,34,13,88.7668,1.4205,4.202,5.0111,4.7256,4.4387,-0.4202,30.7,59.5,9,42,7.2,38.9,2024-06-22
"COL",87,106.2,18.1,9.1,1.4344,0.3542,59.5,22.7,39.8,37.3,12.9,89.5391,1.6969,7.2563,4.9248,4.612,4.3072,-0.5545,29.5,59.4,9.5,43.9,7.9,42.2,2024-06-22
"OAK",93,94.2,20.2,11,1.1408,0.2674,76.7,17.1,42.9,39.9,11.2,87.9251,1.3521,3.4225,4.7386,4.7096,4.3665,-0.7647,32,60.7,11.1,42.6,9.2,37.7,2024-06-22
"CHC",76,87,23.8,10,1.4483,0.267,68.3,18.2,43.4,38.2,15.9,86.2163,1.4023,5.1724,4.9596,4.3164,4.1229,-1.1789,28.2,61,11,40.8,7.6,33.6,2024-06-22
"PHI",81,83.2,0.279,0.071,0.4303,0.2944,0.767,0.203,0.458,0.33,0.054,88.0958,1.0996,1.9363,2.6784,3.3144,2.8887,1.9433,0.352,0.621,0.12,0.444,0.05,0.362,2024-06-23
"CIN",85,94.1,0.23,0.075,0.6678,0.2677,0.812,0.16,0.425,0.406,0.067,86.5513,1.1025,2.3852,3.1764,3.8006,3.4371,1.497,0.344,0.589,0.117,0.424,0.06,0.337,2024-06-23
"BAL",87,93,0.232,0.084,0.5806,0.248,0.697,0.185,0.407,0.407,0.058,88.5603,1.0753,3.0968,3.2198,3.9773,3.6322,1.4054,0.321,0.62,0.116,0.442,0.066,0.347,2024-06-23
"MIL",90,122.1,0.208,0.078,0.6621,0.2551,0.77,0.193,0.443,0.363,0.071,88.7506,1.1035,2.7956,3.5043,4.0322,3.7745,1.376,0.321,0.653,0.096,0.453,0.088,0.411,2024-06-23
"CLE",86,88.2,0.284,0.08,0.609,0.2315,0.861,0.173,0.463,0.362,0,87.139,0.9361,1.9286,2.9416,3.2809,3.0549,1.1758,0.307,0.649,0.133,0.407,0.043,0.33,2024-06-23
"BOS",74,96.2,0.23,0.063,1.2103,0.2634,0.801,0.182,0.39,0.427,0.11,88.0598,1.1069,3.1655,3.7549,3.7212,3.3469,1.1277,0.341,0.632,0.113,0.476,0.076,0.385,2024-06-23
"MIA",89,96.2,0.212,0.073,0.5586,0.263,0.704,0,0.432,0.367,0.059,87.8507,1.0966,3.1655,3.2998,3.9986,3.683,1.1075,0.305,0.567,0.107,0.426,0.061,0.351,2024-06-23
"WSN",90,93.1,0.233,0.051,1.0607,0.3,0.699,0.2,0.451,0.339,0.12,89.4249,1.1679,4.2429,3.5517,3.4247,3.1607,0.9833,0.342,0.655,0.12,0.436,0.066,0.402,2024-06-23
"LAD",85,99.1,0.261,0.094,0.906,0.2407,0.7,0.16,0.376,0.457,0.088,88.634,1.0671,2.9899,3.7285,4.0592,3.4636,0.9466,0.307,0.619,0.114,0.434,0.075,0.354,2024-06-23
"MIN",92,98.2,0.214,0.086,0.7297,0.2481,0.68,0.167,0.463,0.368,0.079,88.1052,1.1149,3.2838,3.6817,4.1029,3.793,0.9208,0.312,0.637,0.122,0.436,0.086,0.363,2024-06-23
"TEX",76,93.1,0.28,0.107,0.9643,0.3122,0.776,0.17,0.471,0.349,0.12,90.3205,1.2964,3.6643,3.6267,3.4692,3.2373,0.9188,0.304,0.611,0.13,0.4,0.099,0.445,2024-06-23
"SEA",86,78,0.27,0.089,1.1538,0.2593,0.693,0.227,0.429,0.343,0.147,87.7507,1.1154,3.8077,3.7856,3.3754,3.2139,0.6114,0.361,0.646,0.139,0.401,0.07,0.361,2024-06-23
"ATL",75,86.1,0.265,0.08,1.0425,0.3059,0.793,0.194,0.393,0.411,0.107,87.5855,1.2278,3.5444,3.6311,3.6777,3.2237,0.5897,0.33,0.617,0.138,0.422,0.056,0.358,2024-06-23
"HOU",80,86,0.245,0.09,1.2558,0.2763,0.764,0.201,0.386,0.411,0.122,88.3983,1.2558,3.6628,4.1213,3.9496,3.5554,0.5406,0.319,0.62,0.114,0.414,0.083,0.362,2024-06-23
"DET",78,97.1,0.214,0.073,0.9247,0.279,0.65,0.176,0.452,0.37,0.095,87.9856,1.2021,4.2534,3.7096,3.9287,3.6545,0.4587,0.343,0.586,0.11,0.401,0.076,0.374,2024-06-23
"SFG",94,113,0.232,0.07,1.1947,0.2899,0.702,0.183,0.477,0.338,0.14,89.3109,1.2124,4.1416,3.9499,3.5889,3.3497,0.292,0.285,0.618,0.116,0.4,0.096,0.406,2024-06-23
"SDP",88,93.2,0.238,0.081,1.2491,0.3383,0.726,0.162,0.462,0.375,0.12,88.292,1.4733,4.7082,3.9239,3.7198,3.4722,0.2845,0.356,0.616,0.124,0.429,0.07,0.375,2024-06-23
"TBR",97,106.2,0.211,0.078,1.1813,0.3026,0.726,0.168,0.423,0.407,0.109,89.7483,1.3313,4.2188,4.2415,4.2646,3.7936,0.2737,0.326,0.635,0.114,0.441,0.072,0.408,2024-06-23
"PIT",77,99.1,0.2,0.071,0.9966,0.3095,0.658,0.179,0.415,0.405,0.09,88.8711,1.3389,4.7114,4.0708,4.4012,3.8463,0.2713,0.338,0.635,0.112,0.419,0.088,0,2024-06-23
"NYM",83,92,0.255,0.08,1.2717,0.2857,0.664,0.148,0.485,0.365,0.142,90.0773,1.2174,3.913,3.9924,3.581,3.248,0.2309,0.326,0.622,0.119,0.438,0.091,0.43,2024-06-23
"NYY",90,94.2,0.217,0.112,0.8556,0.3022,0.69,0.178,0.459,0.361,0.09,89.1936,1.4577,4.3732,4.222,4.4933,4.0961,0.1649,0.315,0.62,0.12,0.401,0.061,0.397,2024-06-23
"STL",86,91,0.199,0.079,0.8901,0.2788,0.761,0.195,0.435,0.36,0,90.2607,1.2637,2.967,3.8699,4.1679,3.9078,0.042,0.349,0.66,0.11,0.395,0.071,0.395,2024-06-23
"CHW",86,88.2,0.232,0.106,1.218,0.3702,0.611,0.229,0.448,0.322,0.137,87.9699,1.7368,6.5977,4.3852,4.0399,3.8286,-0.0302,0.291,0.582,0.103,0.418,0.07,0.361,2024-06-23
