Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Tyson Miller","SEA",1,1,,4.07222,17,0,0,1,17,73,16,8,8,2,6,,1,16,8.50008,3.26615,2.60247,1.223,0.219962,0.0845204,0.13544176518917084,0.241806,1.30214,0.28651,0.732055,,,4.36114,0.0099773,0.0136834,999,,,,"19976"
"Christian Roa","CIN",1,1,,4.64017,27,0,0,1,27,119,25,15,14,4,14,,1,29,9.8333,4.73943,2.07478,1.416,0.248128,0.119592,0.12853562831878662,0.23736,1.43465,0.291461,0.729054,,,4.84835,0.0098349,0.0118348,999,,,,"sa3014477"
"Levi Stoudt","CIN",2,2,,5.47367,32,2,0,1,39,174,43,25,24,8,16,,2,30,6.93901,3.6299,1.91162,1.764,0.172722,0.0903536,0.08236857503652573,0.272203,1.49483,0.294293,0.696686,,,5.62279,0.00960527,-0.0259554,999,,,,"25650"
"Dylan Coleman","HOU",1,1,,4.22447,28,0,0,1,28,123,24,14,13,3,16,,2,31,9.94571,5.02206,1.9804,1.105,0.25218,0.127338,0.12484210729598999,0.22994,1.42237,0.292975,0.733642,,,4.51009,0.00847192,0.0188189,999,,,,"22276"
"Anthony Misiewicz","NYY",1,1,,4.22119,17,0,0,1,17,73,16,9,8,3,6,,1,16,8.45185,3.35324,2.5205,1.328,0.217306,0.0862154,0.13109055906534195,0.246299,1.33629,0.28879,0.736675,,,4.5214,0.00816851,-0.0116702,999,,,,"18152"
"Zach Brzykcy","WSN",2,2,,4.52406,36,0,0,1,36,158,34,19,18,5,17,,2,35,8.84762,4.35805,2.03018,1.251,0.224139,0.110404,0.11373570561408997,0.243513,1.42166,0.292728,0.720367,,,4.7049,0.00801115,0.0208214,999,,,,"sa3014984"
"Andrew Wantz","LAA",2,2,,4.69824,46,0,0,4,46,200,45,25,24,8,19,,2,45,8.71094,3.68352,2.36484,1.525,0.222129,0.0939297,0.1281990185379982,0.247656,1.37687,0.288174,0.721985,,,4.87303,0.00763031,0.0225139,999,,,,"24933"
"Connor Cooke","TOR",1,1,,4.1765,12,0,0,1,12,52,11,6,6,2,5,,1,13,9.37747,3.51465,2.66811,1.308,0.242669,0.0909518,0.1517176404595375,0.235746,1.299,0.286213,0.732383,,,4.38054,0.00727727,0.00476486,999,,,,"sa3017822"
"Zak Kent","TEX",0,0,,4.13709,6,0,0,1,6,26,6,3,3,1,2,,0,6,8.3244,2.91315,2.85753,1.231,0.216342,0.0757095,0.14063230901956558,0.25032,1.30257,0.295598,0.725902,,,4.27768,0.00641911,0.00561744,999,,,,"sa3010315"
"Jordan Leasure","CHW",2,2,,4.41544,33,0,0,1,33,143,30,17,16,5,15,,1,34,9.26853,4.08199,2.27059,1.394,0.236965,0.104363,0.13260235637426376,0.238317,1.37163,0.286094,0.734127,,,4.68977,0.00596832,0.0165196,999,,,,"sa3017607"
"Ben Heller",,2,2,,4.39681,36,0,0,1,36,157,35,19,18,4,15,,2,32,8.1174,3.75685,2.16069,1.086,0.206273,0.095466,0.11080675572156906,0.253141,1.4014,0.301387,0.709964,,,4.47632,0.00590042,0.0155861,999,,,,"15100"
"Walker Powell","CHC",0,0,,4.14864,6,0,0,1,6,25,6,3,3,1,2,,0,5,7.3884,2.35695,3.13473,1.246,0.193906,0.0618573,0.13204865902662277,0.25749,1.27457,0.294008,0.718856,,,4.31525,0.00568297,0.0059561,999,,,,"sa3017815"
"Chris Rodriguez","ARI",0,1,,4.28848,10,0,0,1,10,44,10,5,5,1,5,,0,9,8.32887,4.07673,2.04303,0.997,0.211832,0.103685,0.10814659297466278,0.25196,1.42754,0.305038,0.716829,,,4.34651,0.00552341,0.0125521,999,,,,"22310"
"Eduard Bazardo","SEA",2,2,,4.07634,38,0,0,1,38,162,36,19,17,5,12,,2,35,8.37822,2.93526,2.85434,1.263,0.218299,0.0764797,0.1418193355202675,0.244005,1.27536,0.286949,0.729993,,,4.34027,0.00551366,-0.00455624,999,,,,"20997"
"Brady Basso","OAK",0,0,,3.93458,8,0,0,1,8,34,8,4,3,1,3,,0,7,8.03171,3.31447,2.42322,1.065,0.208648,0.0861034,0.12254434823989868,0.24692,1.32316,0.292865,0.733512,,,4.23832,0.00545536,0.00171648,999,,,,"sa1115881"
"Sammy Peralta","CHW",2,3,,4.3527,51,0,0,4,51,221,51,27,25,7,19,,2,42,7.39311,3.30755,2.23522,1.309,0.189346,0.0847102,0.10463576763868332,0.256222,1.37298,0.290812,0.728185,,,4.74539,0.00514744,0.0292987,999,,,,"25589"
"Jake Cousins","CHW",1,1,,4.22604,19,0,0,1,19,83,17,10,9,2,10,,1,20,9.25356,4.51866,2.04785,1.167,0.234526,0.114523,0.1200031191110611,0.237233,1.40934,0.291614,0.734855,,,4.56343,0.00510178,0.00323967,999,,,,"21620"
"Blake Walston","ARI",1,1,,5.30752,3,3,0,0,18,83,20,12,11,3,8,,1,12,6.06501,4.11979,1.47217,1.417,0.149604,0.101622,0.047982312738895416,0.273853,1.55348,0.296006,0.693408,,,5.46413,0.00497741,0.000596865,999,,,,"sa3011814"
"Marc Church","TEX",3,3,,4.46561,52,0,0,4,52,228,49,28,26,8,24,,2,53,9.17448,4.06902,2.25471,1.315,0.23293,0.103308,0.1296219527721405,0.242719,1.39377,0.293114,0.725718,,,4.60601,0.00458075,0.00574053,999,,,,"sa3015080"
"Tyler Mattison","DET",1,1,,4.2251,12,0,0,1,12,52,11,6,6,2,6,,0,12,9.21825,4.1259,2.23424,1.142,0.235681,0.105486,0.1301950141787529,0.238335,1.37559,0.293012,0.727564,,,4.34927,0.00454187,0.00883603,999,,,,"sa3018117"
"Tyler Phillips","PHI",0,0,,4.35337,6,0,0,1,6,26,6,3,3,1,2,,0,5,7.0602,3.3876,2.08413,1.135,0.180822,0.0867614,0.09406069666147232,0.262054,1.4038,0.299433,0.716266,,,4.57885,0.00429119,0.00792669,999,,,,"sa875646"
"Adam Kloffenstein","STL",0,0,,4.18385,6,0,0,1,6,26,6,3,3,1,2,,0,5,7.76295,3.4752,2.23381,1.084,0.199334,0.0892347,0.11009899526834488,0.252248,1.36517,0.296245,0.719906,,,4.43352,0.00326151,0.00522362,999,,,,"sa3008578"
"Dan Altavilla","KCR",1,1,,4.50077,17,0,0,1,17,74,17,9,9,2,7,,1,16,8.36444,3.89901,2.14527,1.169,0.212828,0.0992079,0.1136200800538063,0.252127,1.41465,0.300544,0.71301,,,4.50755,0.00291195,0.0120747,999,,,,"16507"
"José Castillo","ARI",0,0,,4.12004,6,0,0,1,6,26,6,3,3,1,3,,0,6,9.1338,4.3119,2.11828,1.011,0.232608,0.10981,0.12279777973890305,0.242731,1.41012,0.302278,0.730614,,,4.26789,0.00287722,0.00753128,999,,,,"17169"
"Brett Kerry","LAA",0,1,,5.55916,2,2,0,0,9,41,10,6,6,2,3,,0,7,6.3578,3.35487,1.89509,1.823,0.159158,0.0839844,0.07517384737730026,0.275843,1.48393,0.291289,0.691463,,,5.70612,0.00270633,0.000869492,999,,,,"sa3017390"
"Yerry De Los Santos","NYY",1,1,,4.16092,24,0,0,1,24,105,23,12,11,3,10,,1,22,8.21257,3.72371,2.20548,1.122,0.209421,0.0949548,0.11446617543697357,0.248499,1.38236,0.295016,0.728911,,,4.42895,0.00269176,0.00469853,999,,,,"21420"
"Carl Edwards Jr.",,2,3,,4.45584,50,0,0,0,50,218,50,27,25,7,21,,2,44,7.97553,3.7442,2.1301,1.209,0.203199,0.0953938,0.10780490934848785,0.253816,1.40772,0.29701,0.717477,,,4.59088,0.00263983,0.0387888,999,,,,"13607"
"Penn Murfee","ATL",1,1,,4.50073,12,0,0,1,12,52,12,6,6,2,5,,1,12,8.7,3.4611,2.51365,1.323,0.221079,0.0879512,0.13312750309705734,0.250862,1.37286,0.297706,0.71803,,,4.53146,0.00212338,0.0131231,999,,,,"25174"
"Luke Albright","ARI",0,1,,5.36126,2,2,0,0,9,42,10,6,6,1,5,,0,7,6.90848,4.53031,1.52495,1.441,0.170256,0.111647,0.0586087629199028,0.265301,1.55342,0.293686,0.691616,,,5.45302,0.00181274,-0.00134011,999,,,,"sa3017592"
"Grant Hartwig","NYM",2,2,,4.27,44,0,0,1,44,193,42,23,21,6,19,,3,42,8.51257,3.93339,2.16418,1.134,0.215557,0.0996022,0.11595507711172104,0.247755,1.40157,0.297221,0.725551,,,4.48585,0.00181207,-0.0292471,999,,,,"29946"
"Jaime Barria","CLE",2,2,,4.7804,30,2,0,1,37,161,39,21,20,6,12,,1,29,6.98534,2.83801,2.46135,1.541,0.177855,0.0722589,0.10559578239917755,0.265339,1.3792,0.291515,0.712465,,,4.99208,0.00178362,0.00858846,999,,,,"18356"
"Colton Gordon","HOU",1,0,,4.18195,10,0,0,1,10,43,9,5,5,1,4,,0,10,8.79588,3.22362,2.72857,1.328,0.228597,0.0837789,0.14481791853904724,0.243351,1.30092,0.28925,0.734003,,,4.42252,0.00151624,0.00669837,999,,,,"sa3019426"
"Victor Mederos","LAA",1,1,,4.39265,19,0,0,1,19,83,18,10,9,3,8,,1,18,8.33272,3.84291,2.16834,1.22,0.212576,0.0980363,0.11453965306282043,0.250068,1.39589,0.296233,0.721335,,,4.60815,0.0014175,0.0103027,999,,,,"31533"
"Dillon Tate","BAL",2,2,,4.18343,44,0,0,1,44,191,45,22,20,5,15,,3,35,7.1561,3.12689,2.28857,1.039,0.183037,0.0799789,0.10305852442979813,0.260876,1.37428,0.301231,0.715651,,,4.38921,0.0013878,0.0114906,999,,,,"17796"
"Michael Mercado","PHI",0,1,,4.52446,10,0,0,1,10,43,9,5,5,2,4,,0,10,8.79561,3.57183,2.46249,1.478,0.226439,0.0919553,0.13448410481214523,0.242702,1.33732,0.283979,0.725026,,,4.75832,0.00137507,0.0132042,999,,,,"sa3005024"
"Tucker Davidson","BAL",1,1,,4.11975,12,0,0,1,12,51,12,6,5,2,4,,0,11,7.89652,3.28417,2.40442,1.139,0.204695,0.085133,0.11956217139959335,0.250875,1.33833,0.294444,0.726367,,,4.36413,0.00126793,0.00317762,999,,,,"19871"
"Adrián Martínez","OAK",2,2,,4.23596,45,0,0,1,45,193,45,23,21,6,15,,2,37,7.45506,2.9192,2.5538,1.165,0.193583,0.0758017,0.1177808865904808,0.255642,1.32166,0.29485,0.713561,,,4.41465,0.000687968,-0.00603071,999,,,,"21023"
"Roddery Muñoz","PIT",1,1,,4.46518,17,0,0,1,17,75,17,9,8,2,8,,1,15,7.92122,4.05736,1.95231,1.132,0.200406,0.102651,0.09775515645742416,0.253163,1.43822,0.297691,0.716037,,,4.60433,0.000662587,0.00654058,999,,,,"sa3008104"
"Jeurys Familia",,1,1,,4.55519,20,0,0,0,20,88,20,11,10,3,10,,1,18,7.90506,4.36212,1.81221,1.133,0.199032,0.109829,0.0892035961151123,0.255955,1.47829,0.301529,0.716018,,,4.72822,0.000501856,-0.00646382,999,,,,"5114"
"Drew Carlton","SDP",0,1,,4.29319,10,0,0,1,10,43,10,5,5,2,3,,0,9,7.74657,2.75202,2.81487,1.356,0.201841,0.0717053,0.13013553619384766,0.251998,1.29334,0.287837,0.722289,,,4.52869,0.000487438,0.00180233,999,,,,"19868"
"Steven Cruz","KCR",3,3,,4.53628,54,0,0,7,54,240,51,29,27,7,30,,3,53,8.84065,5.00667,1.76578,1.09,0.220918,0.125111,0.09580686688423157,0.243607,1.49162,0.297585,0.718984,,,4.68571,0.000479857,0.0267518,999,,,,"23165"
"Ricky Vanasco","LAD",1,1,,4.46818,21,0,0,1,21,92,20,11,10,3,9,,1,20,8.71954,3.99411,2.1831,1.308,0.221574,0.101495,0.12007885426282883,0.247112,1.40371,0.294034,0.725575,,,4.67061,0.000446658,-0.00147393,999,,,,"sa3004863"
"Jonathan Bowlan","KCR",1,1,,4.41413,19,0,0,1,19,82,19,10,9,3,6,,1,16,7.45821,2.97668,2.50555,1.2,0.192173,0.076699,0.11547380685806274,0.260184,1.35573,0.299469,0.709054,,,4.44925,0.000425986,0.0150307,999,,,,"24607"
"Joe Jacques","BOS",1,1,,4.41288,28,0,0,1,28,124,30,15,14,3,11,,2,22,6.97005,3.51238,1.98442,1.001,0.175413,0.0883951,0.08701829612255096,0.268734,1.45333,0.310032,0.709418,,,4.52958,0.000242791,0.0192688,999,,,,"25178"
"Antoine Kelly","TEX",2,2,,4.27686,33,0,0,1,33,146,31,17,16,4,17,,2,33,9.01658,4.56491,1.97519,1.141,0.226717,0.114782,0.11193490773439407,0.241435,1.43689,0.294966,0.733506,,,4.60429,0.0000300947,0.0159237,999,,,,"sa3011135"
"Dustin May","LAD",0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,,3.25504,0,0,999,,,,"19716"
"Andrew Bash","TOR",0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,,3.25504,0,0,999,,,,"sa3010259"
"Porter Hodge","CHC",1,1,,4.36517,12,0,0,1,12,53,11,6,6,2,6,,1,12,8.85862,4.26697,2.07609,1.182,0.224716,0.10824,0.11647576838731766,0.24176,1.40352,0.292472,0.72322,,,4.60124,-0.0000252245,0.011936,999,,,,"sa3011729"
"Yohan Ramirez","CHW",0,0,,4.36334,6,0,0,1,6,27,6,3,3,1,3,,1,6,8.68275,4.3923,1.97681,1.163,0.217744,0.110149,0.10759478807449341,0.244455,1.43028,0.294519,0.725458,,,4.73393,-0.000559332,0.0057433,999,,,,"19444"
"Matt Gage","HOU",2,2,,4.08276,38,0,0,1,38,164,36,19,17,5,16,,2,36,8.56838,3.75421,2.28234,1.14,0.220874,0.0967752,0.12409871071577072,0.245033,1.36103,0.294666,0.735055,,,4.37233,-0.000628617,0.0254659,999,,,,"17381"
"Jonathan Heasley","KCR",1,1,,4.73544,28,0,0,1,28,122,30,16,15,4,9,,1,22,7.19074,2.92648,2.45713,1.383,0.183844,0.0748204,0.10902322828769684,0.265662,1.38154,0.29854,0.703776,,,4.76345,-0.000666456,-0.0143637,999,,,,"22224"
"Francisco Pérez","OAK",2,3,,4.2284,48,0,0,4,48,210,44,24,23,6,25,,2,46,8.60524,4.71191,1.82627,1.122,0.218095,0.119421,0.09867416322231293,0.237557,1.43094,0.285783,0.736304,,,4.65648,-0.00072487,0.0388424,999,,,,"21018"
"Austin Pruitt",,1,1,,4.7129,25,0,0,0,25,109,27,14,13,4,7,,1,19,6.8355,2.51442,2.71852,1.459,0.174381,0.0641457,0.1102355569601059,0.268041,1.36073,0.295323,0.705973,,,4.80686,-0.00111462,-0.0351257,999,,,,"15290"
"Hayden Juenger","TOR",1,1,,4.34011,19,0,0,1,19,82,18,10,9,3,7,,1,19,8.99323,3.54671,2.53565,1.392,0.231626,0.0913477,0.1402783989906311,0.238984,1.31997,0.283501,0.729746,,,4.5865,-0.00133131,-0.00773627,999,,,,"sa3017103"
"Joe La Sorsa","WSN",1,1,,4.59958,17,0,0,1,17,74,18,9,9,2,6,,1,12,6.55062,3.01918,2.16967,1.304,0.166823,0.0768885,0.08993406593799591,0.266511,1.39432,0.2948,0.709483,,,4.85283,-0.00170839,0.00900785,999,,,,"25481"
"Evan Justice","COL",2,2,,4.93868,35,0,0,1,35,157,35,20,19,5,19,,2,36,9.33243,4.97073,1.87748,1.31,0.230615,0.122832,0.107782743871212,0.253717,1.53857,0.310824,0.714255,,,4.90076,-0.00173811,0.0507622,999,,,,"30008"
"Forrest Whitley","HOU",1,1,,4.31794,24,0,0,1,24,104,23,12,12,3,11,,1,23,8.73585,3.9867,2.19125,1.174,0.223055,0.101793,0.12126121670007706,0.245366,1.38939,0.296064,0.722931,,,4.49286,-0.00205763,0.0160882,999,,,,"sa917930"
"Edgar Barclay","NYY",0,0,,4.18736,6,0,0,1,6,26,6,3,3,1,2,,0,6,8.8314,3.6963,2.38925,1.343,0.226577,0.0948316,0.13174523413181305,0.238287,1.33307,0.282136,0.741786,,,4.61245,-0.00222673,0.00123414,999,,,,"sa1170012"
"Jacob Heatherly","CIN",0,1,,4.6927,10,0,0,1,10,45,9,6,5,1,7,,0,10,8.99631,5.97213,1.50638,1.152,0.220509,0.146383,0.07412587106227875,0.24748,1.60986,0.303508,0.732124,,,5.04806,-0.00252522,-0.00809529,999,,,,"sa3004736"
"J.C. Flowers","PIT",0,0,,4.64064,6,0,0,1,6,27,6,3,3,1,3,,0,5,6.92565,4.06485,1.70379,1.077,0.173295,0.101712,0.07158351689577103,0.265673,1.4997,0.30382,0.707331,,,4.75852,-0.0028063,0.00749558,999,,,,"sa3011493"
"Nolan Clenney","NYM",1,1,,4.349,17,0,0,1,17,74,17,9,8,2,7,,1,16,8.4042,3.51095,2.39371,1.273,0.21496,0.0898022,0.12515809386968613,0.248382,1.36141,0.292691,0.724086,,,4.52681,-0.0029001,-0.0145283,999,,,,"sa3015328"
"Zack Weiss","BOS",1,1,,4.73755,19,0,0,1,19,84,19,11,10,3,9,,1,19,8.77666,4.14038,2.11977,1.313,0.221463,0.104475,0.1169881746172905,0.250982,1.43874,0.299744,0.710867,,,4.71288,-0.003047,-0.0102953,999,,,,"15444"
"Geoff Hartlieb","COL",1,1,,5.33141,21,0,0,1,21,94,23,13,12,3,10,,1,17,7.10996,4.16717,1.70618,1.389,0.175852,0.103068,0.07278460264205933,0.277129,1.5651,0.312536,0.691331,,,5.2282,-0.00307233,0.00433821,999,,,,"19558"
"Daniel Duarte","CIN",2,2,,4.97639,46,0,0,1,46,205,46,27,25,7,24,,2,41,8.05649,4.62778,1.7409,1.401,0.200696,0.115283,0.0854128822684288,0.258521,1.52045,0.299344,0.713457,,,5.19233,-0.0032688,-0.0199866,999,,,,"17480"
"Riley Pint","COL",1,2,,4.95262,33,0,0,1,33,150,33,20,18,4,21,,2,32,8.7684,5.62615,1.55851,1.065,0.214144,0.137403,0.07674108445644379,0.258842,1.62416,0.318284,0.707444,,,4.91473,-0.00334782,0.0179818,999,,,,"21858"
"Corbin Martin","ARI",1,1,,4.53123,28,0,0,1,28,122,28,15,14,4,11,,1,26,8.30064,3.67242,2.26026,1.247,0.211943,0.0937691,0.11817390471696854,0.25361,1.3988,0.299464,0.713946,,,4.54671,-0.00345256,0.00554826,999,,,,"19884"
"Raul Brito","SDP",0,0,,4.39944,6,0,0,1,6,26,6,3,3,1,3,,0,5,7.6203,4.2423,1.79627,1.099,0.191945,0.106858,0.08508709818124771,0.25299,1.45453,0.295148,0.720421,,,4.72403,-0.00358952,0.00105767,999,,,,"sa928287"
"Riley Martin","CHC",0,1,,4.36599,10,0,0,1,10,44,9,5,5,1,6,,0,10,8.93934,5.03946,1.77387,1.124,0.223879,0.126209,0.09766937792301178,0.241498,1.48506,0.295005,0.734268,,,4.70963,-0.00360642,0.00995463,999,,,,"sa3017601"
"Jacob Webb","BAL",3,3,,4.26116,58,0,0,10,58,251,54,29,27,8,24,,3,56,8.67842,3.78346,2.29378,1.249,0.222746,0.0971089,0.125637449324131,0.241611,1.35329,0.28792,0.729236,,,4.53399,-0.00423589,0.0880628,999,,,,"19274"
"Jordan Balazovic","MIN",2,2,,4.35235,48,0,0,4,48,209,47,25,23,6,20,,2,43,8.0823,3.84157,2.1039,1.088,0.205919,0.0978747,0.10804412513971329,0.253705,1.41491,0.301562,0.716699,,,4.4302,-0.00428223,0.00882126,999,,,,"21866"
"Keegan Thompson","CHC",2,2,,4.49463,48,0,0,4,48,210,46,26,24,7,21,,2,46,8.66494,4.01751,2.1568,1.268,0.220282,0.102134,0.11814815551042557,0.24781,1.40669,0.295658,0.721071,,,4.64751,-0.00451365,0.000923732,999,,,,"19795"
"Austin Pope","ARI",1,1,,4.50453,19,0,0,1,19,83,19,10,10,2,8,,1,16,7.7148,3.67347,2.10014,1.157,0.196212,0.0934282,0.10278414934873581,0.257453,1.41558,0.300233,0.710032,,,4.57903,-0.00454487,0.00894634,999,,,,"sa3010816"
"Angel Chivilli","COL",0,0,,5.45695,6,0,0,1,6,27,7,4,4,1,3,,0,5,6.8478,3.78885,1.80736,1.453,0.169219,0.0936281,0.07559122145175934,0.282043,1.55513,0.313888,0.683953,,,5.25748,-0.00516472,-0.00612322,999,,,,"sa3009470"
"Tyler Samaniego","PIT",1,1,,4.45733,19,0,0,1,19,84,19,10,9,2,9,,1,16,7.61542,4.37509,1.74063,1.063,0.190556,0.109475,0.08108071982860565,0.256362,1.48757,0.300238,0.720176,,,4.70044,-0.00526765,0.00902784,999,,,,"sa3017876"
"Garrett Hill","DET",0,1,,4.46496,10,0,0,1,10,44,10,5,5,1,4,,1,9,8.45001,3.81519,2.21483,1.201,0.214349,0.0967787,0.11756996810436249,0.248254,1.39209,0.295208,0.713999,,,4.55279,-0.00538341,0.00733869,999,,,,"25097"
"Conor Grammes","ARI",1,1,,4.52599,12,0,0,1,12,53,11,7,6,1,7,,1,12,8.6763,4.93733,1.75729,1.037,0.216426,0.123159,0.09326685965061188,0.24773,1.50155,0.302705,0.716085,,,4.64759,-0.00562831,-0.0145552,999,,,,"sa3011651"
"Seth Martinez","HOU",3,3,,4.34634,54,0,0,7,54,235,52,28,26,8,22,,3,52,8.62652,3.62967,2.37667,1.265,0.220168,0.0926373,0.12753085792064667,0.245328,1.35959,0.291443,0.722826,,,4.53166,-0.00573738,0.00581033,999,,,,"21045"
"Austin Cox","KCR",0,0,,4.55525,8,0,0,1,8,35,8,4,4,1,3,,0,6,6.78026,3.2184,2.10672,1.264,0.17237,0.081819,0.09055054932832718,0.263676,1.40419,0.294641,0.713481,,,4.77829,-0.00664297,0.0125531,999,,,,"24604"
"Matt Foster","CHW",1,1,,4.70217,12,0,0,1,12,52,12,7,6,2,5,,0,11,8.47898,3.39645,2.49642,1.593,0.216589,0.0867598,0.1298292949795723,0.249355,1.35815,0.285621,0.723983,,,4.92145,-0.00671693,-0.0183265,999,,,,"19647"
"Dennis Santana","NYY",2,2,,4.20664,32,0,0,1,32,140,30,16,15,4,15,,1,32,8.93309,4.08952,2.18439,1.176,0.227496,0.104146,0.12334975600242615,0.240419,1.38297,0.291303,0.732174,,,4.47052,-0.00771858,0.00631492,999,,,,"17878"
"Nick Vespi","BAL",2,2,,4.10288,33,0,0,1,33,142,32,16,15,4,12,,1,29,7.91212,3.20801,2.46636,1.193,0.204573,0.0829451,0.12162778526544571,0.251168,1.3361,0.293244,0.732669,,,4.41092,-0.00780306,0.0242605,999,,,,"21093"
"Zack Kelly","BOS",1,2,,4.53889,31,0,0,1,31,137,30,17,16,4,15,,2,29,8.54826,4.25755,2.00779,1.121,0.215417,0.107291,0.10812604427337646,0.251502,1.4494,0.303377,0.711275,,,4.55599,-0.00785885,0.0101447,999,,,,"20349"
"Grant Holmes","ATL",1,0,,4.69996,10,0,0,1,10,44,10,6,5,1,4,,0,9,7.83801,3.47328,2.25666,1.334,0.198304,0.0878749,0.11042877286672592,0.260502,1.41759,0.30037,0.709565,,,4.73432,-0.00788415,-0.0183351,999,,,,"sa828669"
"Hunter McMahon","MIN",1,1,,4.5492,12,0,0,1,12,53,13,7,6,1,4,,1,9,6.68377,3.29408,2.02903,1.116,0.169173,0.0833764,0.08579673618078232,0.268042,1.43099,0.302903,0.703328,,,4.63168,-0.00813299,-0.0246789,999,,,,"sa3010658"
"Zach McCambley","MIA",1,1,,4.62897,12,0,0,1,12,53,12,7,6,2,5,,1,10,7.71758,3.83002,2.01502,1.208,0.194483,0.0965167,0.09796635806560516,0.257156,1.43477,0.298348,0.707722,,,4.73884,-0.00827868,-0.0165464,999,,,,"sa3014478"
"Kevin Kopps","SDP",1,1,,4.36435,19,0,0,1,19,84,19,10,9,2,9,,1,16,7.52504,4.2363,1.77632,1.055,0.189548,0.106708,0.0828399509191513,0.254367,1.45907,0.297089,0.71998,,,4.68313,-0.00878185,-0.0123127,999,,,,"sa3017005"
"Mauricio Llovera","BOS",2,2,,4.67222,35,0,0,1,35,153,35,19,18,5,14,,2,31,8.0378,3.58496,2.24209,1.249,0.204071,0.091018,0.11305256187915802,0.258368,1.41229,0.302557,0.702983,,,4.62867,-0.00897432,0.0170024,999,,,,"20080"
"Tyler Rogers","SFG",3,3,,4.33306,64,0,2,12,64,278,69,33,31,7,19,,3,47,6.56789,2.69539,2.43671,1.022,0.168065,0.0689721,0.09909319877624512,0.270472,1.37932,0.306845,0.701592,,,4.32107,-0.00906748,0.0636752,999,,,,"15541"
"Tyler Matzek","ATL",3,3,,4.37545,58,0,0,10,58,256,54,30,28,8,28,,3,61,9.39263,4.40929,2.13019,1.23,0.236903,0.111212,0.12569087743759155,0.240804,1.42235,0.295618,0.733004,,,4.54385,-0.00907759,0.13167,999,,,,"10058"
"Ryan Loutos","STL",2,2,,4.40426,33,0,0,1,33,144,33,17,16,4,14,,1,27,7.24459,3.83981,1.88671,1.124,0.184093,0.0975737,0.08651918172836304,0.257643,1.43199,0.296227,0.717881,,,4.68008,-0.00919836,0.0135234,999,,,,"sa3016850"
"Tim Cate","WSN",1,2,,4.56317,33,0,0,1,33,145,34,18,17,4,14,,1,25,6.86086,3.77438,1.81774,1.213,0.173579,0.0954916,0.07808774709701538,0.262954,1.45315,0.296278,0.717071,,,4.86355,-0.00963473,0.00181334,999,,,,"sa3007926"
"Jackson Kowar","SEA",3,3,,4.08091,56,0,0,7,56,243,51,27,25,7,24,,3,57,9.12134,3.89187,2.34369,1.133,0.234013,0.0998483,0.1341649815440178,0.237771,1.34676,0.291362,0.731767,,,4.32094,-0.00973495,0.0237135,999,,,,"21549"
"Logan Sawyer","STL",1,1,,4.62958,12,0,0,1,12,53,12,7,6,2,5,,1,10,7.29757,3.74767,1.94723,1.262,0.18479,0.0948989,0.08989080041646957,0.259423,1.43497,0.295221,0.712574,,,4.84127,-0.00978052,-0.0198914,999,,,,"sa829628"
"Andy Fisher","CIN",0,0,,5.21795,6,0,0,1,6,27,6,4,3,1,3,,0,5,7.4067,4.7028,1.57496,1.484,0.18171,0.115375,0.06633546203374863,0.264575,1.56505,0.29725,0.709461,,,5.51861,-0.0102698,-0.0160519,999,,,,"sa1172135"
"Sam Bachman","LAA",2,2,,4.515,33,0,0,1,33,146,32,18,17,4,17,,2,30,8.20546,4.58029,1.79147,1.131,0.206413,0.11522,0.0911930724978447,0.252477,1.48253,0.300812,0.720116,,,4.74745,-0.0104442,-0.000642603,999,,,,"29754"
"Erasmo Ramírez","TBR",0,0,,4.41415,10,0,0,1,10,43,10,5,5,1,3,,0,8,7.03296,2.40084,2.92937,1.31,0.182311,0.0622355,0.12007559463381767,0.263966,1.31558,0.29651,0.708768,,,4.52332,-0.0105696,-0.0000321827,999,,,,"10314"
"Erik Sabrowski","CLE",1,1,,4.25476,17,0,0,1,17,75,16,9,8,2,9,,1,17,8.99158,4.55998,1.97185,1.166,0.227486,0.115367,0.1121189296245575,0.239953,1.42874,0.292,0.736589,,,4.58822,-0.0109328,-0.0108548,999,,,,"sa3015121"
"Nick Ramirez","NYY",3,3,,4.29094,54,0,0,7,54,234,56,28,26,7,18,,2,41,6.88853,2.92673,2.35366,1.243,0.176423,0.074957,0.10146623849868774,0.260948,1.36232,0.292747,0.723923,,,4.61147,-0.0110635,-0.019488,999,,,,"12575"
"Evan Gates","SFG",1,1,,4.51037,12,0,0,1,12,53,12,6,6,2,5,,0,11,7.99125,3.91725,2.04002,1.167,0.201646,0.0988456,0.10280090570449829,0.25429,1.43383,0.298663,0.714372,,,4.59405,-0.0114909,0.00189061,999,,,,"sa3017311"
