Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Nolan Jones","COL",139,602,521,138,83,28,4,23,78,79,70,2,172,5,5,1,,16,6,0.264941,0.1155,0.285896,0.403993,0.354635,0.465223,0.35257,0.819858,0.200282,5.34485,0.348398,-0.357,-0.57966,90.4464,17.0962,106.541,-0.93666,1.59721,3.941247344017029,-3.652790665626526,2.07332,999,,,,"20529"
"Tommy Edman","STL",131,567,513,136,91,28,3,13,70,63,39,1,93,6,4,5,,27,7,0.264903,0.0692,0.164095,0.421706,0.321566,0.407671,0.316132,0.729237,0.142768,6.37681,0.29924,0.96,1.62117,68.0298,-1.05586,99.4002,2.58117,-3.127,2.1598821580410004,-0.7020001411437988,2.07106,999,,,,"19470"
"Henry Davis","PIT",131,535,461,113,71,23,2,17,63,64,58,4,125,10,4,2,,10,5,0.244323,0.1084,0.232739,0.465758,0.338904,0.41171,0.326539,0.750615,0.167387,4.44989,0.295664,-0.160344,-1.0839,68.8399,3.62887,102.645,-1.24424,-0.300918,0.5096815824508667,1.9240817725658417,2.06037,999,,,,"29617"
"Brendan Donovan","STL",121,525,451,126,90,22,2,12,72,51,56,2,80,10,3,5,,7,3,0.278724,0.1058,0.153257,0.690342,0.368405,0.415299,0.344139,0.783704,0.136575,4.28119,0.314254,0.477,-0.92113,75.2019,11.2337,118.175,-0.44413,-0.1872,11.377112746238708,-8.912199437618256,2.02884,999,,,,"24679"
"Jake Cronenworth","SDP",143,616,542,135,86,29,5,15,70,69,57,2,113,11,5,2,,5,2,0.249322,0.0926999,0.183388,0.505486,0.330782,0.405265,0.320537,0.736046,0.155943,4.4687,0.286816,0.997,-1.01296,76.1624,1.10643,105.235,-0.0159567,3.94,3.9787034690380096,-4.660000324249268,2.02416,999,,,,"18036"
"Jorge Soler",,144,623,540,132,72,26,1,33,88,88,69,3,157,6,4,3,,2,1,0.243895,0.11,0.252458,0.435715,0.333359,0.479613,0.346498,0.812972,0.235718,2.67068,0.277868,-1.101,-1.07746,90.4599,14.551,119.345,-2.17846,-0.701697,12.50722360610962,-13.576696634292603,2.00665,999,,,,"14221"
"Rhys Hoskins",,147,637,551,133,73,29,2,29,88,82,71,0,160,6,5,4,,4,2,0.241737,0.111,0.251007,0.442218,0.332329,0.461257,0.341594,0.793585,0.219519,3.72065,0.283433,-1.337,-1.08075,89.8987,12.2839,116.003,-2.41775,0.693901,10.003899097442627,-11.58109849691391,2.00351,999,,,,"16472"
"Luis Campusano","SDP",121,494,448,119,78,21,1,18,56,61,35,0,88,5,3,2,,2,1,0.264731,0.0704999,0.177322,0.397582,0.323059,0.437141,0.328195,0.7602,0.17241,2.67186,0.291283,-0.653746,-0.878875,64.194,4.02734,110.368,-1.53262,-2.30203,4.809991359710693,0.1729743480682373,1.99889,999,,,,"22217"
"Davis Schneider","TOR",97,420,356,83,47,19,1,15,50,49,54,0,112,5,3,2,,5,2,0.231947,0.1297,0.266845,0.486051,0.339593,0.420391,0.332716,0.759985,0.188445,3.76571,0.290715,-0.128,-0.698565,56.1769,5.00235,113.056,-0.826565,0.0450667,5.743601679801941,-0.05493327975273132,1.99021,999,,,,"23565"
"Chas McCormick","HOU",123,532,467,114,75,18,2,20,64,66,52,0,142,7,4,3,,13,5,0.244023,0.0969,0.267056,0.362845,0.325765,0.415587,0.3232,0.741352,0.171564,4.87347,0.305369,-0.445,-0.619992,66.9532,2.13212,105.917,-1.06499,3.165,2.7070975303649902,-0.8350000381469727,1.98909,999,,,,"19599"
"Sal Frelick","MIL",131,567,500,132,92,26,3,11,64,62,56,1,85,6,4,1,,12,5,0.264781,0.0983,0.149479,0.65762,0.342537,0.393739,0.323671,0.736276,0.128958,4.60553,0.297747,0.651,-0.883831,71.5795,2.4938,101.89,-0.232831,5.62494,1.0944963991641998,-0.650062084197998,1.97,999,,,,"29622"
"Jordan Westburg","BAL",97,420,374,95,59,21,2,13,51,49,35,0,99,5,3,3,,6,2,0.253497,0.0834001,0.236435,0.352741,0.322535,0.423205,0.323187,0.745739,0.169708,4.85953,0.309657,0.089,-0.404704,52.853,1.67843,107.354,-0.315704,0.366,3.3853191137313843,1.86599999666214,1.9466,999,,,,"27815"
"Noelvi Marte","CIN",122,525,470,126,84,25,2,15,60,63,44,1,108,5,4,3,,13,5,0.269146,0.0834999,0.20519,0.40694,0.335136,0.429145,0.330944,0.764281,0.159999,4.48884,0.316621,0.053,-0.674985,69.4488,5.4806,101.883,-0.621985,-1.037,0.6029320359230042,0.9880001544952393,1.94168,999,,,,"26517"
"Mitch Garver",,100,409,353,85,50,15,1,19,51,55,46,1,104,4,3,2,,1,1,0.240399,0.113,0.253303,0.446106,0.333167,0.444806,0.336167,0.777973,0.204407,2.73138,0.283447,-0.431447,-0.757297,55.8507,6.04081,112.304,-1.18874,-0.598052,4.940446138381958,1.1519477367401123,1.93901,999,,,,"15161"
"Elly De La Cruz","CIN",130,560,504,124,73,24,5,21,69,71,46,2,169,4,4,2,,31,11,0.24605,0.0815001,0.302215,0.269676,0.311339,0.441781,0.321949,0.75312,0.195731,6.95188,0.323361,0.529,0.442268,69.895,1.66225,95.8528,0.971268,-2.51465,-1.9058781862258911,1.9853501319885254,1.90983,999,,,,"26668"
"Masataka Yoshida","BOS",131,567,503,147,98,29,2,17,72,74,51,3,72,7,4,2,,5,2,0.291354,0.0896,0.126628,0.707584,0.361279,0.460591,0.353565,0.821871,0.169238,3.60015,0.308829,-0.958,-1.07327,85.6568,16.5711,119.926,-2.03127,-0.260988,11.506455659866333,-11.635987639427185,1.90807,999,,,,"31837"
"Jose Trevino","NYY",73,288,268,65,44,13,1,8,31,33,14,0,51,2,2,2,,2,1,0.242758,0.0478998,0.17696,0.270681,0.283482,0.382288,0.287993,0.66577,0.13953,3.67995,0.271214,-0.618252,-0.410141,27.8242,-7.26687,82.7231,-1.02839,0.222571,-6.990393161773682,5.847570791840553,1.89869,999,,,,"16725"
"J.D. Davis","SFG",120,518,452,111,71,22,1,16,57,59,53,1,152,7,4,2,,2,1,0.245249,0.103,0.293726,0.350668,0.332131,0.406284,0.323249,0.738415,0.161035,2.9404,0.330065,-0.688,-0.968698,65.2122,2.09687,105.585,-1.6567,-1.01319,1.9273241758346558,-0.8131891489028931,1.87036,999,,,,"16219"
"Spencer Torkelson","DET",152,658,573,139,78,30,1,30,83,90,72,1,152,7,5,1,,3,1,0.242422,0.1091,0.231445,0.471387,0.331782,0.456811,0.339146,0.788593,0.214388,2.89515,0.275298,0.118778,-1.1669,91.5246,11.3512,115.826,-1.04813,-3.59017,11.429447293281555,-15.49016809463501,1.82437,999,,,,"27465"
"Geraldo Perdomo","ARI",113,490,418,101,71,19,3,7,55,45,59,1,87,5,4,4,,13,5,0.241003,0.1194,0.177342,0.673275,0.338871,0.355993,0.310182,0.694864,0.11499,5.15233,0.284732,0.901,-0.519553,56.3695,-3.33419,92.8477,0.381447,0.687,-3.9602551460266113,5.4869996309280396,1.81641,999,,,,"22799"
"Ryan Mountcastle","BAL",133,574,517,135,84,25,1,25,70,79,46,1,140,5,4,2,,4,2,0.260802,0.0804001,0.244362,0.32902,0.3245,0.459189,0.335685,0.783689,0.198387,3.22832,0.308418,0.456,-0.969687,78.1904,8.25182,116.017,-0.513687,0.447,10.502343475818634,-11.853000193834305,1.81002,999,,,,"18373"
"Andrew Vaughn","CHW",147,637,574,151,93,31,2,25,80,80,45,0,126,10,5,3,,1,0,0.262649,0.0707001,0.198312,0.35651,0.324256,0.454359,0.334741,0.778615,0.19171,2.87868,0.293765,-1.652,-1.12652,86.2732,8.65847,112.063,-2.77852,1.63675,6.428484916687012,-9.938252568244934,1.80816,999,,,,"26197"
"Austin Hays","BAL",134,581,529,135,84,31,2,19,67,72,38,1,130,7,4,2,,5,2,0.255389,0.0655,0.224064,0.292327,0.311327,0.426936,0.317995,0.738262,0.171547,3.71052,0.302516,-0.233,-0.982289,70.6082,-0.183249,103.756,-1.21529,3.05,1.399387240409851,-3.075000286102295,1.80133,999,,,,"19363"
"Luis Urías","SEA",102,441,380,87,56,18,1,13,47,47,47,0,99,9,3,2,,3,1,0.230258,0.1069,0.224048,0.477129,0.327516,0.384312,0.314505,0.711828,0.154053,2.99754,0.274248,-0.113,-0.816386,52.3161,-1.41721,103.319,-0.929386,0.432,0.8244217038154602,2.0070000886917114,1.77644,999,,,,"16622"
"Ryan Jeffers","MIN",91,363,317,74,43,14,1,15,44,46,35,1,100,5,3,3,,3,1,0.232941,0.0973999,0.275309,0.353784,0.317174,0.426724,0.321629,0.743898,0.193783,3.86574,0.287886,-0.479769,-0.614851,45.2355,0.981715,105.268,-1.09462,-0.745869,1.198038935661316,3.8541312217712402,1.76994,999,,,,"24618"
"Masyn Winn","STL",130,560,505,125,86,23,4,13,65,60,42,0,105,4,4,5,,13,4,0.247216,0.0751001,0.187963,0.399546,0.308351,0.38172,0.301488,0.690072,0.134504,5.43021,0.286926,0.073,-0.0334321,60.3791,-7.85361,89.583,0.0395679,-0.61,-7.187306422740221,5.389999985694885,1.72269,999,,,,"27479"
"Joc Pederson",,117,504,438,112,67,19,3,23,67,69,53,5,113,8,4,2,,2,1,0.254607,0.105,0.225084,0.466492,0.342605,0.466427,0.345473,0.809031,0.21182,3.75573,0.290099,-0.112,-0.936794,72.7523,11.3429,118.647,-1.04879,-0.976889,10.403014302253723,-10.376888513565063,1.71224,999,,,,"11899"
"Maikel Garcia","KCR",125,539,483,130,93,27,3,7,62,50,45,1,108,3,4,4,,21,7,0.269134,0.0833,0.201013,0.4144,0.332899,0.381665,0.313801,0.714564,0.112531,5.51042,0.330497,-0.213,0.136908,63.6268,-2.04719,94.3667,-0.0760916,0.506,-3.7142592445015907,2.531000077724457,1.70813,999,,,,"22715"
"Parker Meadows","DET",126,546,483,113,72,22,6,14,68,50,50,1,127,4,3,5,,13,4,0.234323,0.0921,0.232665,0.395848,0.310177,0.389969,0.305148,0.700146,0.155646,6.256,0.28673,0.548,-0.196643,60.5294,-5.99751,92.2613,0.351357,1.319,-4.711469113826752,3.2690000534057617,1.706,999,,,,"23800"
"Trevor Story","BOS",146,630,565,132,77,32,2,21,74,79,52,2,179,8,4,1,,22,7,0.233154,0.0825,0.284058,0.290434,0.30417,0.405798,0.307148,0.709969,0.172644,5.33683,0.300175,0.978,0.390743,70.8878,-5.87405,87.7535,1.36874,-2.44567,-7.875756740570068,3.554333448410034,1.70351,999,,,,"12564"
