"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","GB.","LD.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date"
"Rays",173,206,0.238,0.084,0.87,0.298,0.711,0.435,0.227,0.338,0.104,87.3,1.26,3.67,3.68,4.21,3.99,2.8,0.325,0.629,0.117,0.441,0.055,0.348,2020-09-13
"Twins",152,180.1,0.276,0.079,1.4,0.311,0.781,0.364,0.226,0.41,0.143,87.6,1.27,3.69,3.99,4.07,3.58,2.5,0.313,0.633,0.131,0.425,0.085,0.355,2020-09-13
"Cardinals",122,138.1,0.234,0.112,1.37,0.231,0.74,0.426,0.186,0.388,0.148,88.6,1.21,3.84,4.77,4.78,4.44,0.3,0.299,0.573,0.11,0.415,0.062,0.364,2020-09-13
"White Sox",167,174.2,0.246,0.087,1.03,0.289,0.736,0.448,0.25,0.302,0.137,88.1,1.27,3.86,3.83,3.95,3.88,2,0.32,0.59,0.13,0.398,0.057,0.375,2020-09-13
"Orioles",162,198.1,0.232,0.102,1,0.274,0.711,0.455,0.203,0.343,0.118,88.7,1.28,3.95,4.22,4.59,4.27,2.2,0.287,0.585,0.107,0.423,0.062,0.35,2020-09-13
"Royals",189,191.1,0.246,0.107,1.22,0.312,0.757,0.43,0.213,0.356,0.139,89.6,1.43,4.05,4.46,4.58,4.19,0.6,0.308,0.581,0.12,0.409,0.072,0.412,2020-09-13
"Mets",150,184,0.24,0.111,1.17,0.288,0.737,0.459,0.193,0.348,0.137,86.7,1.37,4.11,4.48,4.62,4.29,0.8,0.32,0.592,0.133,0.39,0.065,0.338,2020-09-13
"Brewers",138,169.2,0.309,0.103,1.38,0.287,0.717,0.413,0.214,0.373,0.171,86.5,1.25,4.24,4.12,3.85,3.5,1.8,0.316,0.544,0.139,0.372,0.08,0.322,2020-09-13
"Yankees",133,155.2,0.249,0.107,1.39,0.264,0.717,0.462,0.2,0.337,0.168,87.6,1.3,4.34,4.62,4.38,4.13,0.5,0.321,0.609,0.12,0.394,0.066,0.348,2020-09-13
"Cubs",151,155,0.275,0.117,1.34,0.283,0.726,0.433,0.243,0.324,0.18,89.2,1.34,4.41,4.4,4.07,4,0.8,0.31,0.58,0.124,0.377,0.088,0.408,2020-09-13
"Pirates",162,185,0.25,0.116,1.02,0.295,0.673,0.424,0.221,0.355,0.119,89.6,1.39,4.43,4.21,4.58,4.28,1.2,0.292,0.551,0.126,0.379,0.074,0.392,2020-09-13
"Astros",154,169,0.225,0.137,1.01,0.318,0.724,0.421,0.228,0.351,0.113,88.3,1.62,4.47,4.64,5.09,4.87,0.6,0.258,0.552,0.105,0.422,0.066,0.353,2020-09-13
"Padres",163,176.1,0.242,0.089,1.12,0.309,0.709,0.446,0.205,0.349,0.128,87.9,1.34,4.54,4.07,4.33,4,1.5,0.302,0.659,0.11,0.434,0.052,0.356,2020-09-13
"Nationals",161,165.2,0.236,0.115,1.36,0.293,0.742,0.366,0.241,0.392,0.137,89.2,1.45,4.56,4.72,4.88,4.48,0.3,0.315,0.577,0.129,0.427,0.083,0.36,2020-09-13
"Giants",179,180.2,0.196,0.103,1.49,0.262,0.704,0.382,0.207,0.411,0.138,88.3,1.35,4.63,5.17,5.34,4.8,-1.3,0.28,0.573,0.101,0.426,0.08,0.349,2020-09-13
"Rangers",163,182,0.234,0.117,1.09,0.276,0.683,0.406,0.187,0.408,0.107,88.4,1.38,4.7,4.43,5.03,4.51,1.4,0.264,0.611,0.1,0.432,0.078,0.377,2020-09-13
"Diamondbacks",163,178.1,0.23,0.128,1.41,0.305,0.74,0.408,0.216,0.376,0.149,88.9,1.54,4.74,5.05,5.04,4.69,-0.5,0.279,0.589,0.107,0.417,0.083,0.376,2020-09-13
"Angels",182,192,0.233,0.095,1.03,0.292,0.635,0.371,0.228,0.401,0.101,88.7,1.33,4.92,4.05,4.75,4.26,1.6,0.278,0.584,0.108,0.426,0.071,0.353,2020-09-13
"Reds",129,145,0.282,0.119,1.74,0.273,0.689,0.408,0.197,0.395,0.192,87.6,1.37,5.15,5.02,4.45,4,0.2,0.294,0.612,0.135,0.395,0.078,0.349,2020-09-13
"Marlins",162,170.1,0.171,0.116,1.53,0.282,0.709,0.454,0.207,0.34,0.162,88.5,1.53,5.34,5.65,5.46,5.17,-0.9,0.283,0.59,0.088,0.403,0.086,0.389,2020-09-13
"Tigers",174,199.1,0.203,0.074,1.67,0.295,0.701,0.418,0.225,0.356,0.17,90,1.36,5.46,5.07,4.76,4.29,0.3,0.301,0.571,0.102,0.406,0.09,0.404,2020-09-13
"Red Sox",181,222.2,0.24,0.112,1.62,0.35,0.668,0.44,0.251,0.309,0.198,88.9,1.67,6.18,4.99,4.41,4.29,-0.9,0.289,0.591,0.118,0.412,0.072,0.387,2020-09-13
"Mariners",142,155.1,0.212,0.125,1.85,0.287,0.703,0.401,0.192,0.407,0.173,89,1.56,6.26,6.01,5.63,4.89,-1.4,0.26,0.55,0.108,0.402,0.073,0.372,2020-09-13
"Rockies",143,157.2,0.197,0.084,1.6,0.345,0.601,0.428,0.221,0.351,0.162,90,1.59,6.79,5.18,4.98,4.46,0.2,0.295,0.601,0.109,0.439,0.095,0.41,2020-09-13
"Phillies",143,136.2,0.205,0.1,2.17,0.39,0.667,0.427,0.249,0.324,0.224,89.2,1.95,7.31,5.96,4.89,4.54,-1.1,0.336,0.607,0.116,0.394,0.092,0.423,2020-09-13
"Athletics",145,169.2,0.266,0.079,0.85,0.25,0.869,0.426,0.185,0.39,0.094,88.9,1.05,2.12,3.25,3.97,3.64,3.1,0.321,0.632,0.127,0.426,0.067,0.368,2020-09-14
"Dodgers",196,202.2,0.239,0.076,0.75,0.256,0.757,0.507,0.188,0.304,0.103,86.8,1.06,2.75,3.49,3.97,3.75,2.7,0.358,0.611,0.122,0.431,0.035,0.31,2020-09-14
"Braves",174,208.2,0.239,0.089,0.82,0.287,0.761,0.419,0.209,0.372,0.089,88.3,1.25,3.23,3.64,4.42,4.07,2.3,0.323,0.626,0.111,0.407,0.062,0.334,2020-09-14
"Indians",140,142.1,0.266,0.08,0.95,0.288,0.734,0.363,0.213,0.423,0.097,87,1.16,3.54,3.64,4.37,3.71,2.1,0.31,0.585,0.123,0.431,0.08,0.306,2020-09-14
"Blue Jays",179,209,0.24,0.117,0.78,0.291,0.696,0.431,0.189,0.38,0.085,88.3,1.36,3.66,3.85,4.7,4.41,3.1,0.302,0.556,0.123,0.383,0.053,0.347,2020-09-14
"Twins",156,184.2,0.274,0.08,1.36,0.313,0.779,0.358,0.232,0.409,0.139,87.7,1.28,3.7,3.96,4.09,3.61,2.6,0.313,0.629,0.13,0.424,0.085,0.358,2020-09-14
"Rays",176,210.2,0.234,0.084,0.9,0.297,0.712,0.438,0.224,0.337,0.107,87.4,1.26,3.72,3.75,4.26,4.02,2.6,0.325,0.628,0.116,0.44,0.057,0.347,2020-09-14
"White Sox",171,180,0.246,0.086,1,0.288,0.738,0.449,0.246,0.305,0.132,88,1.26,3.8,3.77,3.95,3.87,2.2,0.319,0.59,0.13,0.4,0.057,0.374,2020-09-14
"Orioles",164,200.1,0.231,0.101,0.99,0.275,0.706,0.457,0.203,0.339,0.118,88.6,1.28,4,4.2,4.57,4.26,2.3,0.286,0.582,0.107,0.422,0.061,0.351,2020-09-14
"Royals",189,191.1,0.246,0.107,1.22,0.312,0.757,0.43,0.213,0.356,0.139,89.6,1.43,4.05,4.46,4.58,4.19,0.6,0.308,0.581,0.12,0.409,0.072,0.412,2020-09-14
"Cardinals",128,143.1,0.233,0.113,1.44,0.236,0.726,0.419,0.188,0.393,0.153,88.9,1.23,4.14,4.9,4.83,4.45,0.1,0.299,0.568,0.112,0.413,0.072,0.372,2020-09-14
"Yankees",138,159.2,0.251,0.106,1.35,0.262,0.721,0.463,0.197,0.34,0.163,87.4,1.28,4.23,4.54,4.36,4.1,0.7,0.321,0.608,0.121,0.395,0.065,0.344,2020-09-14
"Mets",153,187,0.24,0.113,1.16,0.291,0.725,0.455,0.199,0.346,0.136,86.7,1.39,4.28,4.49,4.64,4.33,0.8,0.319,0.589,0.132,0.389,0.064,0.336,2020-09-14
"Brewers",142,174.2,0.303,0.104,1.39,0.287,0.71,0.409,0.212,0.379,0.168,86.8,1.27,4.38,4.18,3.95,3.57,1.8,0.316,0.548,0.136,0.371,0.081,0.325,2020-09-14
"Pirates",166,190.2,0.253,0.114,1.04,0.3,0.682,0.419,0.228,0.353,0.122,89.6,1.4,4.39,4.17,4.5,4.22,1.3,0.291,0.553,0.127,0.38,0.073,0.391,2020-09-14
"Cubs",151,155,0.275,0.117,1.34,0.283,0.726,0.433,0.243,0.324,0.18,89.2,1.34,4.41,4.4,4.07,4,0.8,0.31,0.58,0.124,0.377,0.088,0.408,2020-09-14
"Padres",166,179,0.243,0.088,1.11,0.308,0.71,0.449,0.202,0.349,0.126,87.9,1.33,4.47,4.02,4.3,3.97,1.7,0.302,0.659,0.109,0.435,0.052,0.358,2020-09-14
"Astros",157,172,0.227,0.135,1.05,0.319,0.721,0.416,0.228,0.356,0.116,88.2,1.61,4.55,4.63,5.06,4.81,0.6,0.26,0.551,0.106,0.423,0.067,0.349,2020-09-14
"Nationals",165,169.1,0.237,0.116,1.33,0.29,0.736,0.362,0.246,0.392,0.135,89.1,1.44,4.57,4.67,4.86,4.47,0.4,0.315,0.58,0.127,0.426,0.081,0.356,2020-09-14
"Giants",182,183.1,0.196,0.104,1.47,0.264,0.702,0.385,0.207,0.408,0.137,88.2,1.36,4.66,5.16,5.33,4.81,-1.2,0.278,0.574,0.101,0.425,0.079,0.349,2020-09-14
"Rangers",165,184,0.234,0.117,1.13,0.277,0.684,0.409,0.185,0.407,0.111,88.4,1.39,4.74,4.47,5.01,4.5,1.3,0.262,0.612,0.102,0.434,0.079,0.378,2020-09-14
"Angels",183,194,0.236,0.094,1.02,0.291,0.635,0.372,0.227,0.401,0.1,88.8,1.31,4.87,4,4.7,4.21,1.8,0.279,0.586,0.11,0.426,0.071,0.354,2020-09-14
"Diamondbacks",167,182.1,0.231,0.128,1.38,0.308,0.729,0.41,0.217,0.373,0.147,88.9,1.55,4.89,5.01,5.03,4.69,-0.4,0.281,0.587,0.108,0.415,0.087,0.375,2020-09-14
"Reds",133,151.1,0.279,0.119,1.67,0.271,0.69,0.411,0.194,0.395,0.183,87.7,1.35,5.06,4.94,4.48,4.03,0.3,0.293,0.619,0.134,0.399,0.077,0.352,2020-09-14
"Marlins",164,172.1,0.174,0.115,1.51,0.282,0.71,0.45,0.207,0.343,0.159,88.5,1.51,5.27,5.58,5.43,5.14,-0.8,0.283,0.591,0.088,0.405,0.088,0.39,2020-09-14
"Tigers",176,202.1,0.205,0.073,1.65,0.296,0.705,0.419,0.224,0.356,0.167,90,1.36,5.38,5,4.73,4.25,0.4,0.302,0.57,0.103,0.405,0.088,0.402,2020-09-14
"Red Sox",185,226.2,0.242,0.111,1.59,0.35,0.672,0.44,0.249,0.311,0.194,88.9,1.65,6.08,4.92,4.38,4.26,-0.7,0.29,0.593,0.118,0.412,0.071,0.386,2020-09-14
"Mariners",148,162.1,0.215,0.124,1.77,0.285,0.703,0.397,0.198,0.405,0.168,88.9,1.53,6.1,5.85,5.54,4.84,-1.2,0.259,0.549,0.107,0.404,0.07,0.368,2020-09-14
"Rockies",147,161,0.196,0.087,1.62,0.345,0.603,0.429,0.219,0.352,0.163,90,1.61,6.82,5.25,5.04,4.52,0.1,0.291,0.595,0.109,0.438,0.094,0.412,2020-09-14
"Phillies",146,142.1,0.21,0.098,2.15,0.39,0.664,0.429,0.246,0.325,0.224,89.2,1.92,7.27,5.85,4.8,4.46,-1,0.34,0.607,0.118,0.391,0.091,0.416,2020-09-14
"Athletics",148,171,0.264,0.082,0.84,0.252,0.861,0.423,0.185,0.392,0.092,88.9,1.07,2.21,3.29,4.04,3.71,3,0.318,0.631,0.125,0.425,0.066,0.369,2020-09-15
"Dodgers",199,204.1,0.237,0.075,0.79,0.259,0.748,0.509,0.185,0.306,0.107,86.7,1.08,2.82,3.54,3.99,3.76,2.6,0.358,0.614,0.121,0.431,0.036,0.31,2020-09-15
"Braves",178,214,0.239,0.093,0.88,0.29,0.759,0.418,0.211,0.372,0.096,88.3,1.28,3.41,3.77,4.46,4.11,2.1,0.323,0.625,0.111,0.405,0.063,0.333,2020-09-15
"Indians",140,142.1,0.266,0.08,0.95,0.288,0.734,0.363,0.213,0.423,0.097,87,1.16,3.54,3.64,4.37,3.71,2.1,0.31,0.585,0.123,0.431,0.08,0.306,2020-09-15
"Blue Jays",179,209,0.24,0.117,0.78,0.291,0.696,0.431,0.189,0.38,0.085,88.3,1.36,3.66,3.85,4.7,4.41,3.1,0.302,0.556,0.123,0.383,0.053,0.347,2020-09-15
"White Sox",175,184.1,0.244,0.09,0.98,0.287,0.748,0.448,0.247,0.305,0.128,87.8,1.27,3.71,3.79,4.01,3.94,2.3,0.319,0.589,0.129,0.398,0.058,0.373,2020-09-15
"Rays",176,210.2,0.234,0.084,0.9,0.297,0.712,0.438,0.224,0.337,0.107,87.4,1.26,3.72,3.75,4.26,4.02,2.6,0.325,0.628,0.116,0.44,0.057,0.347,2020-09-15
"Twins",160,187.2,0.275,0.083,1.34,0.314,0.777,0.357,0.233,0.41,0.137,87.8,1.29,3.74,3.96,4.12,3.64,2.6,0.312,0.63,0.131,0.422,0.086,0.357,2020-09-15
"Orioles",166,202.1,0.231,0.103,0.98,0.273,0.71,0.458,0.205,0.337,0.118,88.7,1.28,3.96,4.21,4.58,4.28,2.3,0.284,0.579,0.107,0.423,0.063,0.352,2020-09-15
"Royals",189,191.1,0.246,0.107,1.22,0.312,0.757,0.43,0.213,0.356,0.139,89.6,1.43,4.05,4.46,4.58,4.19,0.6,0.308,0.581,0.12,0.409,0.072,0.412,2020-09-15
"Cardinals",133,147,0.24,0.118,1.41,0.237,0.726,0.418,0.19,0.392,0.152,89,1.24,4.1,4.87,4.82,4.44,0.2,0.299,0.564,0.115,0.411,0.074,0.377,2020-09-15
"Yankees",138,159.2,0.251,0.106,1.35,0.262,0.721,0.463,0.197,0.34,0.163,87.4,1.28,4.23,4.54,4.36,4.1,0.7,0.321,0.608,0.121,0.395,0.065,0.344,2020-09-15
"Brewers",149,182,0.304,0.102,1.34,0.291,0.709,0.416,0.213,0.371,0.165,86.6,1.26,4.25,4.07,3.88,3.53,2.1,0.315,0.546,0.135,0.372,0.08,0.323,2020-09-15
"Mets",153,187,0.24,0.113,1.16,0.291,0.725,0.455,0.199,0.346,0.136,86.7,1.39,4.28,4.49,4.64,4.33,0.8,0.319,0.589,0.132,0.389,0.064,0.336,2020-09-15
"Cubs",151,155,0.275,0.117,1.34,0.283,0.726,0.433,0.243,0.324,0.18,89.2,1.34,4.41,4.4,4.07,4,0.8,0.31,0.58,0.124,0.377,0.088,0.408,2020-09-15
"Padres",168,181,0.244,0.09,1.09,0.307,0.71,0.447,0.203,0.35,0.125,87.9,1.33,4.43,4.01,4.31,3.98,1.7,0.302,0.661,0.109,0.436,0.051,0.355,2020-09-15
"Astros",157,172,0.227,0.135,1.05,0.319,0.721,0.416,0.228,0.356,0.116,88.2,1.61,4.55,4.63,5.06,4.81,0.6,0.26,0.551,0.106,0.423,0.067,0.349,2020-09-15
"Nationals",165,169.1,0.237,0.116,1.33,0.29,0.736,0.362,0.246,0.392,0.135,89.1,1.44,4.57,4.67,4.86,4.47,0.4,0.315,0.58,0.127,0.426,0.081,0.356,2020-09-15
"Pirates",172,196.1,0.254,0.118,1.1,0.302,0.677,0.417,0.229,0.354,0.128,89.5,1.43,4.58,4.31,4.55,4.27,1,0.291,0.553,0.127,0.379,0.075,0.39,2020-09-15
"Giants",182,183.1,0.196,0.104,1.47,0.264,0.702,0.385,0.207,0.408,0.137,88.2,1.36,4.66,5.16,5.33,4.81,-1.2,0.278,0.574,0.101,0.425,0.079,0.349,2020-09-15
"Rangers",165,184,0.234,0.117,1.13,0.277,0.684,0.409,0.185,0.407,0.111,88.4,1.39,4.74,4.47,5.01,4.5,1.3,0.262,0.612,0.102,0.434,0.079,0.378,2020-09-15
"Angels",183,194,0.236,0.094,1.02,0.291,0.635,0.372,0.227,0.401,0.1,88.8,1.31,4.87,4,4.7,4.21,1.8,0.279,0.586,0.11,0.426,0.071,0.354,2020-09-15
"Diamondbacks",167,182.1,0.231,0.128,1.38,0.308,0.729,0.41,0.217,0.373,0.147,88.9,1.55,4.89,5.01,5.03,4.69,-0.4,0.281,0.587,0.108,0.415,0.087,0.375,2020-09-15
"Reds",138,154.1,0.283,0.12,1.63,0.271,0.695,0.407,0.194,0.399,0.179,87.6,1.35,4.96,4.86,4.45,4,0.6,0.294,0.621,0.135,0.397,0.076,0.349,2020-09-15
"Marlins",166,174.1,0.175,0.114,1.55,0.28,0.711,0.448,0.207,0.345,0.162,88.6,1.5,5.27,5.61,5.42,5.11,-0.9,0.283,0.593,0.088,0.405,0.089,0.39,2020-09-15
"Tigers",176,202.1,0.205,0.073,1.65,0.296,0.705,0.419,0.224,0.356,0.167,90,1.36,5.38,5,4.73,4.25,0.4,0.302,0.57,0.103,0.405,0.088,0.402,2020-09-15
"Red Sox",185,226.2,0.242,0.111,1.59,0.35,0.672,0.44,0.249,0.311,0.194,88.9,1.65,6.08,4.92,4.38,4.26,-0.7,0.29,0.593,0.118,0.412,0.071,0.386,2020-09-15
"Mariners",151,169,0.209,0.122,1.81,0.285,0.693,0.395,0.192,0.413,0.166,88.8,1.54,6.28,5.93,5.65,4.89,-1.4,0.259,0.552,0.105,0.407,0.07,0.37,2020-09-15
"Rockies",147,161,0.196,0.087,1.62,0.345,0.603,0.429,0.219,0.352,0.163,90,1.61,6.82,5.25,5.04,4.52,0.1,0.291,0.595,0.109,0.438,0.094,0.412,2020-09-15
"Phillies",150,146.2,0.215,0.097,2.21,0.384,0.668,0.431,0.242,0.328,0.231,89.2,1.88,7.18,5.87,4.73,4.4,-1.1,0.341,0.606,0.118,0.39,0.091,0.418,2020-09-15
"Athletics",150,173.1,0.266,0.084,0.83,0.252,0.864,0.422,0.186,0.392,0.091,89,1.07,2.18,3.29,4.04,3.72,3.1,0.319,0.634,0.126,0.424,0.066,0.368,2020-09-16
"Dodgers",202,206.1,0.239,0.075,0.79,0.261,0.752,0.509,0.185,0.306,0.106,86.7,1.08,2.79,3.51,3.97,3.74,2.7,0.36,0.616,0.122,0.429,0.036,0.31,2020-09-16
"Braves",183,219,0.239,0.091,0.86,0.287,0.757,0.417,0.209,0.374,0.093,88.1,1.26,3.37,3.72,4.45,4.09,2.3,0.324,0.629,0.111,0.405,0.062,0.33,2020-09-16
"Indians",144,144.2,0.264,0.081,0.93,0.291,0.729,0.363,0.212,0.425,0.095,87,1.18,3.61,3.7,4.45,3.74,2,0.308,0.588,0.124,0.431,0.079,0.303,2020-09-16
"Rays",180,218.1,0.234,0.083,0.87,0.298,0.718,0.44,0.223,0.337,0.103,87.3,1.25,3.63,3.7,4.25,4,2.9,0.325,0.627,0.116,0.439,0.057,0.345,2020-09-16
"White Sox",177,186.1,0.247,0.09,0.97,0.287,0.75,0.447,0.247,0.305,0.127,87.9,1.27,3.67,3.76,3.99,3.92,2.3,0.32,0.586,0.129,0.397,0.06,0.374,2020-09-16
"Twins",162,191.1,0.274,0.082,1.41,0.313,0.782,0.356,0.23,0.415,0.142,87.8,1.29,3.76,4.05,4.14,3.64,2.5,0.311,0.628,0.132,0.42,0.084,0.353,2020-09-16
"Royals",194,197,0.25,0.108,1.23,0.317,0.767,0.428,0.214,0.359,0.14,89.6,1.44,3.97,4.45,4.56,4.17,0.6,0.31,0.582,0.12,0.408,0.072,0.415,2020-09-16
"Orioles",170,208,0.226,0.103,0.95,0.275,0.709,0.446,0.21,0.344,0.111,88.7,1.29,3.98,4.21,4.67,4.35,2.4,0.283,0.573,0.106,0.422,0.06,0.355,2020-09-16
"Blue Jays",184,215.1,0.238,0.12,0.92,0.292,0.684,0.422,0.192,0.386,0.098,88.6,1.4,4.1,4.13,4.82,4.48,2.6,0.301,0.555,0.123,0.384,0.057,0.352,2020-09-16
"Brewers",151,185,0.308,0.103,1.31,0.293,0.71,0.415,0.213,0.372,0.163,86.7,1.26,4.23,4.01,3.85,3.5,2.2,0.313,0.546,0.134,0.373,0.082,0.325,2020-09-16
"Mets",155,189,0.242,0.113,1.14,0.289,0.725,0.453,0.2,0.346,0.135,86.8,1.38,4.24,4.44,4.61,4.3,0.9,0.322,0.59,0.133,0.388,0.066,0.336,2020-09-16
"Yankees",139,161.2,0.248,0.107,1.34,0.268,0.715,0.463,0.202,0.336,0.162,87.5,1.31,4.34,4.55,4.38,4.14,0.7,0.321,0.608,0.12,0.394,0.063,0.346,2020-09-16
"Padres",171,184,0.246,0.089,1.08,0.305,0.711,0.45,0.202,0.348,0.124,87.8,1.32,4.35,3.96,4.26,3.94,1.8,0.304,0.659,0.111,0.435,0.051,0.353,2020-09-16
"Cardinals",136,152,0.235,0.12,1.48,0.24,0.704,0.419,0.191,0.39,0.159,89.1,1.28,4.38,5.05,4.9,4.54,0,0.294,0.563,0.113,0.41,0.073,0.379,2020-09-16
"Cubs",153,157,0.273,0.12,1.38,0.283,0.728,0.435,0.243,0.323,0.186,89.2,1.35,4.47,4.52,4.11,4.07,0.5,0.307,0.574,0.124,0.376,0.087,0.408,2020-09-16
"Nationals",168,173,0.237,0.116,1.3,0.292,0.743,0.365,0.247,0.388,0.134,89.2,1.45,4.47,4.63,4.84,4.47,0.5,0.313,0.578,0.126,0.426,0.082,0.361,2020-09-16
"Astros",159,174,0.228,0.134,1.03,0.318,0.722,0.42,0.226,0.354,0.115,88.1,1.6,4.5,4.59,5.02,4.78,0.7,0.26,0.549,0.106,0.423,0.066,0.349,2020-09-16
"Pirates",174,199.1,0.253,0.117,1.08,0.297,0.677,0.418,0.228,0.354,0.126,89.6,1.41,4.52,4.28,4.55,4.26,1.1,0.291,0.553,0.126,0.379,0.074,0.389,2020-09-16
"Giants",182,183.1,0.196,0.104,1.47,0.264,0.702,0.385,0.207,0.408,0.137,88.2,1.36,4.66,5.16,5.33,4.81,-1.2,0.278,0.574,0.101,0.425,0.079,0.349,2020-09-16
"Rangers",170,189,0.235,0.117,1.14,0.278,0.686,0.411,0.184,0.405,0.113,88.3,1.39,4.76,4.49,5,4.49,1.4,0.263,0.611,0.102,0.432,0.081,0.374,2020-09-16
"Diamondbacks",171,186,0.23,0.128,1.35,0.302,0.73,0.407,0.219,0.374,0.144,88.9,1.53,4.79,4.97,5.03,4.69,-0.4,0.281,0.586,0.106,0.414,0.088,0.372,2020-09-16
"Reds",141,158.1,0.28,0.121,1.59,0.267,0.702,0.406,0.192,0.401,0.174,87.7,1.34,4.83,4.84,4.5,4.05,0.6,0.294,0.62,0.135,0.395,0.077,0.352,2020-09-16
"Angels",188,201,0.236,0.092,1.07,0.291,0.635,0.371,0.227,0.401,0.105,88.7,1.31,4.93,4.04,4.68,4.19,1.7,0.282,0.594,0.109,0.425,0.072,0.354,2020-09-16
"Marlins",170,177.1,0.177,0.115,1.52,0.28,0.712,0.45,0.205,0.345,0.16,88.5,1.5,5.18,5.55,5.39,5.09,-0.8,0.288,0.592,0.089,0.404,0.088,0.389,2020-09-16
"Tigers",179,205.2,0.206,0.073,1.62,0.296,0.71,0.424,0.224,0.351,0.167,90,1.36,5.29,4.95,4.68,4.23,0.5,0.302,0.574,0.103,0.407,0.087,0.404,2020-09-16
"Red Sox",188,230.2,0.243,0.11,1.56,0.347,0.674,0.44,0.246,0.314,0.19,89,1.63,5.97,4.86,4.37,4.23,-0.5,0.29,0.594,0.118,0.414,0.072,0.388,2020-09-16
"Mariners",151,169,0.209,0.122,1.81,0.285,0.693,0.395,0.192,0.413,0.166,88.8,1.54,6.28,5.93,5.65,4.89,-1.4,0.259,0.552,0.105,0.407,0.07,0.37,2020-09-16
"Rockies",147,161,0.196,0.087,1.62,0.345,0.603,0.429,0.219,0.352,0.163,90,1.61,6.82,5.25,5.04,4.52,0.1,0.291,0.595,0.109,0.438,0.094,0.412,2020-09-16
"Phillies",153,150.1,0.217,0.097,2.16,0.384,0.675,0.432,0.242,0.326,0.228,89,1.86,7,5.79,4.71,4.37,-0.9,0.34,0.603,0.119,0.39,0.092,0.413,2020-09-16
"Athletics",152,176.1,0.269,0.083,0.82,0.253,0.865,0.423,0.186,0.392,0.09,88.8,1.07,2.14,3.23,3.99,3.67,3.3,0.318,0.634,0.127,0.426,0.065,0.366,2020-09-17
"Dodgers",206,214,0.238,0.076,0.84,0.258,0.753,0.513,0.182,0.305,0.114,87,1.08,2.78,3.61,3.98,3.75,2.6,0.358,0.615,0.122,0.429,0.038,0.316,2020-09-17
"Braves",186,223.2,0.24,0.089,0.85,0.288,0.754,0.415,0.208,0.376,0.091,88.1,1.25,3.38,3.67,4.45,4.07,2.5,0.326,0.633,0.112,0.405,0.061,0.328,2020-09-17
"Indians",148,148.1,0.269,0.082,0.91,0.292,0.729,0.362,0.214,0.423,0.094,87,1.17,3.52,3.63,4.39,3.7,2.2,0.312,0.584,0.126,0.429,0.078,0.304,2020-09-17
"Rays",186,227.1,0.234,0.082,0.91,0.294,0.719,0.448,0.216,0.335,0.109,87.4,1.24,3.6,3.75,4.22,3.98,2.8,0.33,0.63,0.115,0.437,0.056,0.346,2020-09-17
"Twins",165,196.2,0.277,0.08,1.37,0.307,0.782,0.359,0.228,0.413,0.14,87.8,1.26,3.66,3.95,4.07,3.58,2.8,0.312,0.627,0.131,0.42,0.082,0.352,2020-09-17
"White Sox",180,189.1,0.244,0.09,1,0.288,0.751,0.452,0.244,0.303,0.132,87.8,1.27,3.71,3.83,4,3.94,2.2,0.322,0.586,0.129,0.397,0.062,0.377,2020-09-17
"Orioles",174,212,0.225,0.101,0.93,0.275,0.709,0.449,0.213,0.338,0.111,88.6,1.28,3.91,4.17,4.63,4.34,2.5,0.284,0.573,0.106,0.423,0.059,0.358,2020-09-17
"Royals",197,200,0.252,0.107,1.22,0.313,0.767,0.427,0.212,0.361,0.138,89.6,1.42,3.92,4.39,4.53,4.14,0.7,0.311,0.583,0.121,0.408,0.071,0.413,2020-09-17
"Mets",159,196,0.247,0.11,1.15,0.292,0.734,0.454,0.202,0.345,0.137,86.8,1.37,4.13,4.36,4.51,4.21,1.2,0.322,0.589,0.136,0.391,0.065,0.338,2020-09-17
"Brewers",154,189,0.311,0.102,1.29,0.289,0.71,0.414,0.21,0.376,0.159,86.7,1.24,4.14,3.93,3.81,3.46,2.4,0.314,0.544,0.135,0.376,0.081,0.325,2020-09-17
"Blue Jays",187,219.1,0.233,0.121,1.03,0.294,0.683,0.426,0.191,0.383,0.109,88.5,1.43,4.31,4.34,4.88,4.55,2.2,0.3,0.555,0.123,0.384,0.061,0.352,2020-09-17
"Cubs",158,162,0.276,0.121,1.33,0.28,0.734,0.437,0.241,0.322,0.183,89.3,1.33,4.33,4.44,4.08,4.05,0.7,0.306,0.572,0.124,0.375,0.085,0.41,2020-09-17
"Yankees",141,163.2,0.245,0.106,1.37,0.266,0.72,0.459,0.2,0.341,0.163,87.5,1.3,4.34,4.63,4.44,4.16,0.6,0.321,0.606,0.119,0.394,0.064,0.347,2020-09-17
"Cardinals",137,152.2,0.233,0.121,1.47,0.238,0.706,0.422,0.19,0.388,0.159,89.2,1.28,4.36,5.06,4.91,4.56,-0.1,0.293,0.562,0.113,0.41,0.073,0.382,2020-09-17
"Nationals",173,178,0.244,0.114,1.31,0.292,0.748,0.365,0.247,0.388,0.137,89.2,1.43,4.4,4.57,4.73,4.37,0.6,0.313,0.578,0.128,0.424,0.082,0.361,2020-09-17
