gamedate,AwayTeam,AwaySP,HomeTeam,HomeSP,bet_type,AO.Odds,AO.SpreadTotal,HU.Odds,HU.SpreadTotal,AwayRunsProj,HomeRunsProj,AO_ImpliedOdds,HU_ImpliedOdds,AO_ProjOdds,HU_ProjOdds,AO.Odds_Diff,HU.Odds_Diff,Pick,Pick_Odds,Pick_SpreadTotal,Pick_WinProb,Pick_Edge,Fract_Odds,Kelly_Criteria,bet_type_full,KC_tier,bet,
8/16/2021,Padres,Ryan Weathers,Rockies,Antonio Senzatela,Alt TT,-215,4.5,160,4.5,4.901015991,4.692623224,0.682539683,0.384615385,0.504026286,0.495973685,-0.178513396,0.111358301,Under,160,4.5,0.495973685,0.111358301,1.6,0.180957239,Team Total - Colorado Rockies - 4.5,0.15,,
8/16/2021,Angels,Jose Suarez,Yankees,Gerrit Cole,TT,115,3.5,-150,3.5,3.953246688,4.89100788,0.465116279,0.6,0.557342876,0.442657122,0.092226597,-0.157342878,Over,115,3.5,0.557342876,0.092226597,1.15,0.172423638,Team Total - Los Angeles Angels - 3.5,0.15,,
8/16/2021,Orioles,Matt Harvey,Rays,Josh Fleming,Alt F5 Total,-215,3.5,160,3.5,2.158015437,2.856665777,0.682539683,0.384615385,0.737028896,0.262971104,0.054489213,-0.12164428,Over,-215,3.5,0.737028896,0.054489213,0.465116279,0.171641021,Alternate Total - 5 Inning Line - 3.5,0.15,,
8/16/2021,Braves,Touki Toussaint,Marlins,Braxton Garrett,Alt F5 Total,-150,4,115,4,2.572273814,3.071820999,0.6,0.465116279,0.664489379,0.185898518,0.064489379,-0.279217761,Over,-150,4,0.664489379,0.064489379,0.666666667,0.161223447,Alternate Total - 5 Inning Line - 4,0.15,,
8/16/2021,Cubs,Justin Steele,Reds,Wade Miley,Alt Total,175,11.5,-240,11.5,4.713588555,4.778646837,0.363636364,0.705882353,0.247182647,0.752817283,-0.116453716,0.04693493,Under,-240,11.5,0.752817283,0.04693493,0.416666667,0.159578763,Alternate Total - Game - 11.5,0.15,,
8/16/2021,Indians,Cal Quantrill,Twins,Griffin Jax,TT,-125,4.5,-105,4.5,6.703208084,5.396537082,0.555555556,0.512195122,0.626134568,0.373865155,0.070579012,-0.138329967,Over,-125,4.5,0.626134568,0.070579012,0.8,0.158802777,Team Total - Minnesota Twins - 4.5,0.15,,
8/16/2021,Braves,Touki Toussaint,Marlins,Braxton Garrett,Alt RL,-310,1.5,225,-1.5,5.341808907,4.333679384,0.756097561,0.307692308,0.792913637,0.20708612,0.036816076,-0.100606187,Braves,-310,1.5,0.792913637,0.036816076,0.322580645,0.15094591,Alternate Runline - Game - 1.5,0.15,,
8/16/2021,Astros,Jake Odorizzi,Royals,Carlos Hernandez,TT,-145,5,110,5,6.651556157,4.082034312,0.591836735,0.476190476,0.65259356,0.207214762,0.060756825,-0.268975714,Over,-145,5,0.65259356,0.060756825,0.689655172,0.148854222,Team Total - Houston Astros - 5,0.1,,
8/16/2021,Astros,Jake Odorizzi,Royals,Carlos Hernandez,Alt Total,-130,9.5,100,9.5,6.651556157,4.082034312,0.565217391,0.5,0.629885261,0.370107859,0.064667869,-0.129892141,Over,-130,9.5,0.629885261,0.064667869,0.769230769,0.1487361,Alternate Total - Game - 9.5,0.1,,
8/16/2021,Indians,Cal Quantrill,Twins,Griffin Jax,Alt RL,160,-1.5,-215,1.5,6.703208084,5.396537082,0.384615385,0.682539683,0.47535017,0.524641845,0.090734785,-0.157897837,Indians,160,-1.5,0.47535017,0.090734785,1.6,0.147444026,Alternate Runline - Game - 1.5,0.1,,
8/16/2021,Orioles,Matt Harvey,Rays,Josh Fleming,Alt Total,-275,6.5,200,6.5,3.861692993,4.90764518,0.733333333,0.333333333,0.771393997,0.228605943,0.038060663,-0.104727391,Over,-275,6.5,0.771393997,0.038060663,0.363636364,0.142727487,Alternate Total - Game - 6.5,0.1,,
8/16/2021,Cubs,Justin Steele,Reds,Wade Miley,Alt TT,-180,3,135,3,4.713588555,4.778646837,0.642857143,0.425531915,0.692449749,0.150940663,0.049592606,-0.274591252,Over,-180,3,0.692449749,0.049592606,0.555555556,0.138859297,Team Total - Chicago Cubs - 3,0.1,,
8/16/2021,Orioles,Matt Harvey,Rays,Josh Fleming,TT,115,3.5,-150,3.5,3.861692993,4.90764518,0.465116279,0.6,0.539053567,0.460946432,0.073937288,-0.139053568,Over,115,3.5,0.539053567,0.073937288,1.15,0.138230582,Team Total - Baltimore Orioles - 3.5,0.1,,
8/16/2021,Orioles,Matt Harvey,Rays,Collin McHugh,Alt Total,-165,7.5,125,7.5,4.078348179,4.90764518,0.622641509,0.444444444,0.674460019,0.325539919,0.051818509,-0.118904526,Over,-165,7.5,0.674460019,0.051818509,0.606060606,0.13731905,Alternate Total - Game - 7.5,0.1,,
8/16/2021,Braves,Touki Toussaint,Marlins,Braxton Garrett,Alt F5 Total,140,5.5,-185,5.5,2.572273814,3.071820999,0.416666667,0.649122807,0.4956044,0.5043956,0.078937733,-0.144727207,Over,140,5.5,0.4956044,0.078937733,1.4,0.135321828,Alternate Total - 5 Inning Line - 5.5,0.1,,
8/16/2021,Athletics,Frankie Montas,White Sox,Dallas Keuchel,TT,105,4.5,-135,4.5,4.982657916,4.453803964,0.487804878,0.574468085,0.55645841,0.443541514,0.068653532,-0.130926571,Over,105,4.5,0.55645841,0.068653532,1.05,0.134037847,Team Total - Oakland Athletics - 4.5,0.1,,
8/16/2021,Braves,Touki Toussaint,Marlins,Braxton Garrett,Alt Total,135,9.5,-180,9.5,5.341808907,4.333679384,0.425531915,0.642857143,0.500871139,0.499128618,0.075339224,-0.143728525,Over,135,9.5,0.500871139,0.075339224,1.35,0.131146057,Alternate Total - Game - 9.5,0.1,,
8/16/2021,Cubs,Justin Steele,Reds,Wade Miley,TT,130,4.5,-170,4.5,4.713588555,4.778646837,0.434782609,0.62962963,0.507901495,0.492098475,0.073118886,-0.137531155,Over,130,4.5,0.507901495,0.073118886,1.3,0.129364183,Team Total - Chicago Cubs - 4.5,0.1,,
8/16/2021,Braves,Touki Toussaint,Marlins,Braxton Garrett,Alt Total,-135,8,105,8,5.341808907,4.333679384,0.574468085,0.487804878,0.629483235,0.2508834,0.05501515,-0.236921478,Over,-135,8,0.629483235,0.05501515,0.740740741,0.129285603,Alternate Total - Game - 8,0.1,,
8/16/2021,Astros,Jake Odorizzi,Royals,Carlos Hernandez,Alt TT,135,6.5,-180,6.5,6.651556157,4.082034312,0.425531915,0.642857143,0.497185714,0.502807409,0.071653799,-0.140049734,Over,135,6.5,0.497185714,0.071653799,1.35,0.124730687,Team Total - Houston Astros - 6.5,0.1,,
8/16/2021,Padres,Ryan Weathers,Rockies,Antonio Senzatela,Alt TT,-180,5,135,5,4.901015991,4.692623224,0.642857143,0.425531915,0.330279488,0.495973685,-0.312577655,0.07044177,Under,135,5,0.495973685,0.07044177,1.35,0.12262086,Team Total - Colorado Rockies - 5,0.1,,
8/16/2021,Orioles,Matt Harvey,Rays,Collin McHugh,ML,225,NA,-270,NA,4.078348179,4.90764518,0.307692308,0.72972973,0.392430036,0.607569901,0.084737729,-0.122159829,Orioles,225,NA,0.392430036,0.084737729,2.25,0.122398942,Moneyline - Game,0.1,,
8/16/2021,Orioles,Matt Harvey,Rays,Josh Fleming,Alt Total,170,10.5,-230,10.5,3.861692993,4.90764518,0.37037037,0.696969697,0.267036975,0.732962964,-0.103333396,0.035993268,Under,-230,10.5,0.732962964,0.035993268,0.434782609,0.118777783,Alternate Total - Game - 10.5,0.1,,
8/16/2021,Angels,Jose Suarez,Yankees,Gerrit Cole,ML,240,NA,-290,NA,3.953246688,4.89100788,0.294117647,0.743589744,0.37782906,0.622170881,0.083711413,-0.121418862,Angels,240,NA,0.37782906,0.083711413,2.4,0.118591169,Moneyline - Game,0.1,,
8/16/2021,Cubs,Justin Steele,Reds,Wade Miley,Alt Total,-230,7.5,170,7.5,4.713588555,4.778646837,0.696969697,0.37037037,0.730530628,0.269469302,0.033560931,-0.100901068,Over,-230,7.5,0.730530628,0.033560931,0.434782609,0.110751073,Alternate Total - Game - 7.5,0.1,,
8/16/2021,Angels,Jose Suarez,Yankees,Gerrit Cole,Alt Total,-160,7.5,120,7.5,3.953246688,4.89100788,0.615384615,0.454545455,0.657549949,0.342449993,0.042165334,-0.112095462,Over,-160,7.5,0.657549949,0.042165334,0.625,0.109629868,Alternate Total - Game - 7.5,0.1,,
8/16/2021,Mets,Rich Hill,Giants,Kevin Gausman,F5 Total,-115,4.5,-115,4.5,1.551812181,2.693044222,0.534883721,0.534883721,0.418884158,0.581115842,-0.115999563,0.046232121,Under,-115,4.5,0.581115842,0.046232121,0.869565217,0.09939906,Total - 5 Inning Line,0.05,,
8/16/2021,Mets,Rich Hill,Giants,Kevin Gausman,ML,180,NA,-210,NA,3.401001357,5.00668311,0.357142857,0.677419355,0.291938089,0.708061828,-0.065204768,0.030642473,Giants,-210,NA,0.708061828,0.030642473,0.476190476,0.094991668,Moneyline - Game,0.05,,
8/16/2021,Padres,Ryan Weathers,Rockies,Antonio Senzatela,F5RL,110,-0.5,-145,0.5,3.228158615,3.57643264,0.476190476,0.591836735,0.370505066,0.629494933,-0.10568541,0.037658199,Rockies,-145,0.5,0.629494933,0.037658199,0.689655172,0.092262587,Runline - 5 Inning Line,0.05,,
8/16/2021,Astros,Jake Odorizzi,Royals,Carlos Hernandez,F5 Total,-110,5.5,-120,5.5,3.093808857,2.985957689,0.523809524,0.545454545,0.567046066,0.432953934,0.043236542,-0.112500611,Over,-110,5.5,0.567046066,0.043236542,0.909090909,0.090796738,Total - 5 Inning Line,0.05,,
8/16/2021,Astros,Jake Odorizzi,Royals,Carlos Hernandez,TT,105,4.5,-135,4.5,6.651556157,4.082034312,0.487804878,0.574468085,0.387185397,0.6128146,-0.100619481,0.038346515,Under,-135,4.5,0.6128146,0.038346515,0.740740741,0.090114311,Team Total - Kansas City Royals - 4.5,0.05,,
8/16/2021,Athletics,Frankie Montas,White Sox,Dallas Keuchel,ML,-112,NA,-108,NA,4.982657916,4.453803964,0.528301887,0.519230769,0.567453278,0.432546634,0.039151391,-0.086684135,Athletics,-112,NA,0.567453278,0.039151391,0.892857143,0.083000948,Moneyline - Game,0.05,,
8/16/2021,Orioles,Matt Harvey,Rays,Josh Fleming,ML,225,NA,-270,NA,3.861692993,4.90764518,0.307692308,0.72972973,0.363676288,0.636323651,0.055983981,-0.093406079,Orioles,225,NA,0.363676288,0.055983981,2.25,0.08086575,Moneyline - Game,0.05,,
8/16/2021,Athletics,Frankie Montas,White Sox,Dallas Keuchel,Alt Total,-130,8.5,100,8.5,4.982657916,4.453803964,0.565217391,0.5,0.600312142,0.39968777,0.03509475,-0.10031223,Over,-130,8.5,0.600312142,0.03509475,0.769230769,0.080717926,Alternate Total - Game - 8.5,0.05,,
8/16/2021,Orioles,Matt Harvey,Rays,Collin McHugh,Alt TT,115,5.5,-150,5.5,4.078348179,4.90764518,0.465116279,0.6,0.367838677,0.632161263,-0.097277602,0.032161263,Under,-150,5.5,0.632161263,0.032161263,0.666666667,0.080403157,Team Total - Tampa Bay Rays - 5.5,0.05,,
8/16/2021,Orioles,Matt Harvey,Rays,Josh Fleming,Alt TT,115,5.5,-150,5.5,3.861692993,4.90764518,0.465116279,0.6,0.367838677,0.632161263,-0.097277602,0.032161263,Under,-150,5.5,0.632161263,0.032161263,0.666666667,0.080403157,Team Total - Tampa Bay Rays - 5.5,0.05,,
8/16/2021,Orioles,Matt Harvey,Rays,Collin McHugh,TT,-120,3,-110,3,4.078348179,4.90764518,0.545454545,0.523809524,0.581684714,0.226846693,0.036230169,-0.296962831,Over,-120,3,0.581684714,0.036230169,0.833333333,0.079706372,Team Total - Baltimore Orioles - 3,0.05,,
8/16/2021,Astros,Jake Odorizzi,Royals,Carlos Hernandez,Alt Total,-260,8,190,8,6.651556157,4.082034312,0.722222222,0.344827586,0.743491726,0.161243598,0.021269503,-0.183583989,Over,-260,8,0.743491726,0.021269503,0.384615385,0.076570212,Alternate Total - Game - 8,0.05,,
8/16/2021,Braves,Touki Toussaint,Marlins,Braxton Garrett,Alt F5 Total,120,5,-160,5,2.572273814,3.071820999,0.454545455,0.615384615,0.4956044,0.335510621,0.041058945,-0.279873994,Over,120,5,0.4956044,0.041058945,1.2,0.075274733,Alternate Total - 5 Inning Line - 5,0.05,,
8/16/2021,Athletics,Frankie Montas,White Sox,Dallas Keuchel,Alt TT,-165,3.5,125,3.5,4.982657916,4.453803964,0.622641509,0.444444444,0.649850034,0.350149954,0.027208524,-0.09429449,Over,-165,3.5,0.649850034,0.027208524,0.606060606,0.072102589,Team Total - Chicago White Sox - 3.5,0.05,,
8/16/2021,Angels,Jose Suarez,Yankees,Gerrit Cole,F5 Total,-115,4.5,-115,4.5,1.94503057,3.09904739,0.534883721,0.534883721,0.567206571,0.432793429,0.03232285,-0.102090292,Over,-115,4.5,0.567206571,0.03232285,0.869565217,0.069494128,Total - 5 Inning Line,0.05,,
8/16/2021,Mets,Rich Hill,Giants,Kevin Gausman,Alt Total,-250,6.5,185,6.5,3.401001357,5.00668311,0.714285714,0.350877193,0.733849416,0.266150501,0.019563702,-0.084726692,Over,-250,6.5,0.733849416,0.019563702,0.4,0.068472957,Alternate Total - Game - 6.5,0.05,,
8/16/2021,Orioles,Matt Harvey,Rays,Josh Fleming,Alt Total,-165,7.5,125,7.5,3.861692993,4.90764518,0.622641509,0.444444444,0.648406203,0.351593737,0.025764693,-0.092850708,Over,-165,7.5,0.648406203,0.025764693,0.606060606,0.068276437,Alternate Total - Game - 7.5,0.05,,
8/16/2021,Cubs,Justin Steele,Reds,Wade Miley,Alt TT,130,6,-170,6,4.713588555,4.778646837,0.434782609,0.62962963,0.206218257,0.654736132,-0.228564352,0.025106502,Under,-170,6,0.654736132,0.025106502,0.588235294,0.067787556,Team Total - Cincinnati Reds - 6,0.05,,
8/16/2021,Indians,Cal Quantrill,Twins,Griffin Jax,Alt F5 Total,100,5.5,-130,5.5,2.812778972,3.055582627,0.5,0.565217391,0.532951246,0.467048754,0.032951246,-0.098168637,Over,100,5.5,0.532951246,0.032951246,1,0.065902491,Alternate Total - 5 Inning Line - 5.5,0.05,,
8/16/2021,Cubs,Justin Steele,Reds,Wade Miley,TT,-165,4.5,125,4.5,4.713588555,4.778646837,0.622641509,0.444444444,0.519847443,0.480152518,-0.102794066,0.035708074,Under,125,4.5,0.480152518,0.035708074,1.25,0.064274533,Team Total - Cincinnati Reds - 4.5,0.05,,
8/16/2021,Orioles,Matt Harvey,Rays,Collin McHugh,F5ML,190,NA,-260,NA,2.194580909,2.856665777,0.344827586,0.722222222,0.386845516,0.613154484,0.04201793,-0.109067738,Orioles,190,NA,0.386845516,0.04201793,1.9,0.06413263,Moneyline - 5 Inning Line,0.05,,
8/16/2021,Cubs,Justin Steele,Reds,Wade Miley,Alt Total,125,10.5,-165,10.5,4.713588555,4.778646837,0.444444444,0.622641509,0.353712745,0.646287186,-0.0907317,0.023645676,Under,-165,10.5,0.646287186,0.023645676,0.606060606,0.062661042,Alternate Total - Game - 10.5,0.05,,
8/16/2021,Angels,Jose Suarez,Yankees,Gerrit Cole,Alt Total,175,10.5,-240,10.5,3.953246688,4.89100788,0.363636364,0.705882353,0.27571137,0.724288572,-0.087924993,0.018406219,Under,-240,10.5,0.724288572,0.018406219,0.416666667,0.062581144,Alternate Total - Game - 10.5,0.05,,
8/16/2021,Mets,Rich Hill,Giants,Kevin Gausman,Alt Total,135,9.5,-180,9.5,3.401001357,5.00668311,0.425531915,0.642857143,0.335071986,0.664927932,-0.090459929,0.022070789,Under,-180,9.5,0.664927932,0.022070789,0.555555556,0.061798208,Alternate Total - Game - 9.5,0.05,,
8/16/2021,Braves,Touki Toussaint,Marlins,Braxton Garrett,Alt TT,150,4.5,-200,4.5,5.341808907,4.333679384,0.4,0.666666667,0.43606367,0.563936322,0.03606367,-0.102730345,Over,150,4.5,0.43606367,0.03606367,1.5,0.060106117,Team Total - Miami Marlins - 4.5,0.05,,
8/16/2021,Astros,Jake Odorizzi,Royals,Carlos Hernandez,TT,115,6,-150,6,6.651556157,4.082034312,0.465116279,0.6,0.497185714,0.347399563,0.032069435,-0.252600437,Over,115,6,0.497185714,0.032069435,1.15,0.0599559,Team Total - Houston Astros - 6,0.05,,
8/16/2021,Orioles,Matt Harvey,Rays,Collin McHugh,Alt TT,185,4.5,-250,4.5,4.078348179,4.90764518,0.350877193,0.714285714,0.38646582,0.613534177,0.035588627,-0.100751537,Over,185,4.5,0.38646582,0.035588627,1.85,0.054825723,Team Total - Baltimore Orioles - 4.5,0.05,,
8/16/2021,Orioles,Matt Harvey,Rays,Collin McHugh,F5RL,125,0.5,-165,-0.5,2.194580909,2.856665777,0.444444444,0.622641509,0.474630824,0.525369176,0.030186379,-0.097272333,Orioles,125,0.5,0.474630824,0.030186379,1.25,0.054335483,Runline - 5 Inning Line,0.05,,
8/16/2021,Orioles,Matt Harvey,Rays,Josh Fleming,F5ML,190,NA,-260,NA,2.158015437,2.856665777,0.344827586,0.722222222,0.380353824,0.619646176,0.035526238,-0.102576046,Orioles,190,NA,0.380353824,0.035526238,1.9,0.054224258,Moneyline - 5 Inning Line,0.05,,
8/16/2021,Angels,Jose Suarez,Yankees,Gerrit Cole,Alt TT,120,5.5,-160,5.5,3.953246688,4.89100788,0.454545455,0.615384615,0.364922382,0.635077562,-0.089623073,0.019692946,Under,-160,5.5,0.635077562,0.019692946,0.625,0.05120166,Team Total - New York Yankees - 5.5,0.05,,
8/16/2021,Padres,Ryan Weathers,Rockies,Antonio Senzatela,Alt RL,-230,1.5,170,-1.5,4.901015991,4.692623224,0.696969697,0.37037037,0.712289442,0.287710471,0.015319745,-0.0826599,Padres,-230,1.5,0.712289442,0.015319745,0.434782609,0.05055516,Alternate Runline - Game - 1.5,0.05,,
8/16/2021,Mets,Rich Hill,Giants,Kevin Gausman,Alt TT,-180,2.5,135,2.5,3.401001357,5.00668311,0.642857143,0.425531915,0.660453231,0.339546769,0.017596088,-0.085985146,Over,-180,2.5,0.660453231,0.017596088,0.555555556,0.049269047,Team Total - New York Mets - 2.5,0,,
8/16/2021,Angels,Jose Suarez,Yankees,Gerrit Cole,TT,-115,3,-115,3,3.953246688,4.89100788,0.534883721,0.534883721,0.557342876,0.245034219,0.022459155,-0.289849502,Over,-115,3,0.557342876,0.022459155,0.869565217,0.048287184,Team Total - Los Angeles Angels - 3,0,,
8/16/2021,Braves,Touki Toussaint,Marlins,Braxton Garrett,Alt Total,110,9,-145,9,5.341808907,4.333679384,0.476190476,0.591836735,0.500871139,0.370516521,0.024680663,-0.221320213,Over,110,9,0.500871139,0.024680663,1.1,0.047117629,Alternate Total - Game - 9,0,,
8/16/2021,Braves,Touki Toussaint,Marlins,Braxton Garrett,Alt TT,140,5.5,-185,5.5,5.341808907,4.333679384,0.416666667,0.649122807,0.443790274,0.556209491,0.027123607,-0.092913316,Over,140,5.5,0.443790274,0.027123607,1.4,0.046497612,Team Total - Atlanta Braves - 5.5,0,,
8/16/2021,Braves,Touki Toussaint,Marlins,Braxton Garrett,RL,100,-1.5,-120,1.5,5.341808907,4.333679384,0.5,0.545454545,0.433770853,0.566228904,-0.066229147,0.020774358,Marlins,-120,1.5,0.566228904,0.020774358,0.833333333,0.045703588,Runline - Game,0,,
8/16/2021,Athletics,Frankie Montas,White Sox,Dallas Keuchel,Alt TT,170,5.5,-230,5.5,4.982657916,4.453803964,0.37037037,0.696969697,0.289198942,0.710801046,-0.081171428,0.013831349,Under,-230,5.5,0.710801046,0.013831349,0.434782609,0.045643452,Team Total - Chicago White Sox - 5.5,0,,
8/16/2021,Astros,Jake Odorizzi,Royals,Carlos Hernandez,F5RL,-110,-0.5,-120,0.5,3.093808857,2.985957689,0.523809524,0.545454545,0.434394015,0.565605985,-0.089415509,0.02015144,Royals,-120,0.5,0.565605985,0.02015144,0.833333333,0.044333167,Runline - 5 Inning Line,0,,
8/16/2021,Braves,Touki Toussaint,Marlins,Braxton Garrett,Alt TT,-150,4,115,4,5.341808907,4.333679384,0.6,0.465116279,0.617307406,0.22027815,0.017307406,-0.244838129,Over,-150,4,0.617307406,0.017307406,0.666666667,0.043268515,Team Total - Atlanta Braves - 4,0,,
8/16/2021,Orioles,Matt Harvey,Rays,Josh Fleming,F5RL,125,0.5,-165,-0.5,2.158015437,2.856665777,0.444444444,0.622641509,0.468064685,0.531935315,0.023620241,-0.090706195,Orioles,125,0.5,0.468064685,0.023620241,1.25,0.042516433,Runline - 5 Inning Line,0,,
8/16/2021,Athletics,Frankie Montas,White Sox,Dallas Keuchel,F5 Total,-125,4.5,-105,4.5,2.404373564,2.096703714,0.555555556,0.512195122,0.468100887,0.531899113,-0.087454669,0.019703991,Under,-105,4.5,0.531899113,0.019703991,0.952380952,0.040393182,Total - 5 Inning Line,0,,
8/16/2021,Cubs,Justin Steele,Reds,Wade Miley,TT,105,4,-135,4,4.713588555,4.778646837,0.487804878,0.574468085,0.507901495,0.30755022,0.020096617,-0.266917865,Over,105,4,0.507901495,0.020096617,1.05,0.039236251,Team Total - Chicago Cubs - 4,0,,
8/16/2021,Padres,Ryan Weathers,Rockies,Antonio Senzatela,F5ML,-115,NA,-115,NA,3.228158615,3.57643264,0.534883721,0.534883721,0.44787795,0.552122049,-0.087005771,0.017238328,Rockies,-115,NA,0.552122049,0.017238328,0.869565217,0.037062406,Moneyline - 5 Inning Line,0,,
8/16/2021,Athletics,Frankie Montas,White Sox,Dallas Keuchel,Alt Total,-250,7,185,7,4.982657916,4.453803964,0.714285714,0.350877193,0.72469189,0.169861935,0.010406175,-0.181015258,Over,-250,7,0.72469189,0.010406175,0.4,0.036421613,Alternate Total - Game - 7,0,,
8/16/2021,Orioles,Matt Harvey,Rays,Collin McHugh,Alt Total,170,10.5,-230,10.5,4.078348179,4.90764518,0.37037037,0.696969697,0.292352007,0.70764793,-0.078018363,0.010678233,Under,-230,10.5,0.70764793,0.010678233,0.434782609,0.03523817,Alternate Total - Game - 10.5,0,,
8/16/2021,Mets,Rich Hill,Giants,Kevin Gausman,TT,-120,4.5,-110,4.5,3.401001357,5.00668311,0.545454545,0.523809524,0.560678515,0.439321402,0.01522397,-0.084488122,Over,-120,4.5,0.560678515,0.01522397,0.833333333,0.033492733,Team Total - San Francisco Giants - 4.5,0,,
8/16/2021,Indians,Cal Quantrill,Twins,Griffin Jax,TT,130,5.5,-170,5.5,6.703208084,5.396537082,0.434782609,0.62962963,0.453269076,0.546730647,0.018486467,-0.082898983,Over,130,5.5,0.453269076,0.018486467,1.3,0.032706826,Team Total - Minnesota Twins - 5.5,0,,
8/16/2021,Padres,Ryan Weathers,Rockies,Antonio Senzatela,Alt F5 Total,120,8,-160,8,3.228158615,3.57643264,0.454545455,0.615384615,0.245810422,0.627803457,-0.208735033,0.012418841,Under,-160,8,0.627803457,0.012418841,0.625,0.032288988,Alternate Total - 5 Inning Line - 8,0,,
8/16/2021,Athletics,Frankie Montas,White Sox,Dallas Keuchel,RL,140,-1.5,-160,1.5,4.982657916,4.453803964,0.416666667,0.615384615,0.372659589,0.627340322,-0.044007077,0.011955707,White Sox,-160,1.5,0.627340322,0.011955707,0.625,0.031084837,Runline - Game,0,,
8/16/2021,Athletics,Frankie Montas,White Sox,Dallas Keuchel,Alt Total,120,9.5,-160,9.5,4.982657916,4.453803964,0.454545455,0.615384615,0.469900503,0.530099409,0.015355048,-0.085285207,Over,120,9.5,0.469900503,0.015355048,1.2,0.028150922,Alternate Total - Game - 9.5,0,,
8/16/2021,Padres,Ryan Weathers,Rockies,Antonio Senzatela,Alt F5 Total,-150,6.5,115,6.5,3.228158615,3.57643264,0.6,0.465116279,0.520785772,0.479214228,-0.079214228,0.014097949,Under,115,6.5,0.479214228,0.014097949,1.15,0.026357035,Alternate Total - 5 Inning Line - 6.5,0,,
