"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","GB.","LD.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date","url"
"PHI",42,40.2,0.202,0.084,1.11,0.275,0.729,0.358,0.244,0.398,0.102,88.3,1.3,3.32,4.34,4.72,4.34,0.4,0.346,0.669,0.144,0.447,0.088,0.36,2023-08-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-28&enddate=2023-08-10"
"ATL",48,48.1,0.26,0.108,0.93,0.276,0.782,0.433,0.268,0.299,0.132,88.5,1.26,3.35,3.84,3.78,3.86,0.6,0.31,0.686,0.123,0.429,0.063,0.391,2023-08-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-28&enddate=2023-08-10"
"CHW",30,43.1,0.228,0.06,1.45,0.32,0.854,0.434,0.171,0.395,0.137,89.3,1.32,3.53,4.32,4.15,3.7,0.2,0.336,0.647,0.089,0.45,0.054,0.403,2023-08-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-28&enddate=2023-08-10"
"BAL",42,43.1,0.276,0.103,0.62,0.291,0.695,0.416,0.195,0.389,0.068,90.1,1.25,3.53,3.26,4.02,3.68,0.7,0.292,0.605,0.13,0.455,0.044,0.469,2023-08-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-28&enddate=2023-08-10"
"PIT",49,55,0.254,0.117,0.49,0.306,0.714,0.541,0.142,0.318,0.064,88.4,1.38,3.76,3.33,4.02,3.96,1,0.354,0.613,0.118,0.436,0.06,0.38,2023-08-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-28&enddate=2023-08-10"
"LAD",42,49,0.21,0.102,1.29,0.262,0.73,0.382,0.191,0.426,0.121,88.4,1.27,3.86,4.89,4.98,4.47,0.1,0.324,0.551,0.11,0.428,0.066,0.445,2023-08-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-28&enddate=2023-08-10"
"CLE",41,40,0.25,0.103,0.9,0.365,0.741,0.458,0.254,0.288,0.118,89.2,1.63,4.05,3.69,3.78,3.87,0.6,0.334,0.603,0.135,0.411,0.059,0.403,2023-08-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-28&enddate=2023-08-10"
"NYM",43,42.1,0.283,0.102,0.85,0.333,0.638,0.423,0.216,0.36,0.1,89.8,1.39,4.25,3.55,3.86,3.57,0.5,0.314,0.62,0.123,0.399,0.045,0.42,2023-08-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-28&enddate=2023-08-10"
"ARI",39,36.1,0.289,0.107,1.73,0.307,0.782,0.421,0.221,0.358,0.206,91.4,1.4,4.46,4.72,3.75,3.58,0,0.297,0.572,0.111,0.396,0.158,0.495,2023-08-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-28&enddate=2023-08-10"
"MIL",43,46,0.24,0.099,1.96,0.252,0.717,0.413,0.198,0.388,0.213,89.2,1.26,4.5,5.46,4.3,4.04,-0.4,0.317,0.62,0.112,0.398,0.128,0.352,2023-08-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-28&enddate=2023-08-10"
"OAK",41,45.2,0.207,0.123,0.99,0.287,0.726,0.424,0.174,0.402,0.094,87.7,1.47,4.53,4.62,5.1,4.75,0,0.306,0.606,0.101,0.377,0.09,0.328,2023-08-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-28&enddate=2023-08-10"
"MIA",44,47.1,0.306,0.11,0.95,0.348,0.667,0.407,0.203,0.39,0.109,87.9,1.44,4.75,3.52,3.73,3.46,0.5,0.292,0.627,0.13,0.434,0.083,0.383,2023-08-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-28&enddate=2023-08-10"
"SDP",42,48.1,0.253,0.118,0.74,0.333,0.644,0.378,0.267,0.356,0.083,87.6,1.53,5.03,3.82,4.37,4.13,0.4,0.283,0.602,0.132,0.435,0.066,0.36,2023-08-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-28&enddate=2023-08-10"
"LAA",37,46.1,0.229,0.14,1.75,0.304,0.749,0.371,0.197,0.432,0.158,88,1.66,5.24,5.68,5.17,4.77,-0.4,0.326,0.556,0.123,0.404,0.104,0.351,2023-08-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-28&enddate=2023-08-10"
"MIN",34,39.1,0.213,0.09,1.37,0.328,0.69,0.437,0.235,0.328,0.154,90.5,1.53,5.26,4.69,4.33,4.16,-0.1,0.314,0.579,0.103,0.417,0.082,0.443,2023-08-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-28&enddate=2023-08-10"
"COL",44,51.1,0.209,0.096,1.75,0.315,0.712,0.376,0.248,0.376,0.169,89.3,1.54,5.44,5.27,4.62,4.37,-0.1,0.322,0.639,0.119,0.436,0.088,0.396,2023-08-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-28&enddate=2023-08-10"
"TBR",38,46.1,0.219,0.061,1.75,0.318,0.675,0.433,0.177,0.39,0.164,87.8,1.36,5.44,4.71,4.13,3.81,0.1,0.381,0.607,0.115,0.45,0.099,0.362,2023-08-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-28&enddate=2023-08-10"
"KCR",35,41.2,0.177,0.088,1.51,0.298,0.646,0.425,0.228,0.346,0.159,88.3,1.42,5.83,5.42,4.97,4.61,-0.5,0.292,0.597,0.114,0.421,0.102,0.336,2023-08-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-28&enddate=2023-08-10"
"CIN",48,47,0.263,0.068,2.11,0.323,0.601,0.331,0.226,0.444,0.186,89.2,1.38,5.94,5.03,4.04,3.49,0,0.327,0.615,0.134,0.446,0.119,0.407,2023-08-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-28&enddate=2023-08-10"
"BOS",47,57.2,0.175,0.097,1.56,0.344,0.663,0.468,0.199,0.333,0.161,86.1,1.7,6.55,5.5,5,4.67,-0.4,0.326,0.653,0.097,0.424,0.074,0.342,2023-08-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-28&enddate=2023-08-10"
"SEA",39,38.1,0.299,0.068,0.47,0.244,0.901,0.446,0.207,0.348,0.063,88.9,0.89,1.41,2.51,3.2,2.99,1,0.351,0.639,0.134,0.4,0.054,0.424,2023-08-12,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-29&enddate=2023-08-11"
"HOU",37,38,0.292,0.155,1.18,0.253,0.933,0.455,0.182,0.364,0.156,90.1,1.34,2.13,4.56,4.23,4.24,0.1,0.28,0.59,0.154,0.395,0.102,0.398,2023-08-12,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-29&enddate=2023-08-11"
"TEX",29,33.2,0.295,0.047,1.07,0.225,0.897,0.41,0.193,0.398,0.121,86.8,0.83,2.14,3.18,3.24,2.86,0.7,0.344,0.589,0.124,0.406,0.095,0.333,2023-08-12,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-29&enddate=2023-08-11"
"WSN",45,50.1,0.26,0.085,1.25,0.23,0.95,0.433,0.165,0.402,0.137,88.1,1.03,2.15,4.14,3.99,3.64,0.4,0.321,0.595,0.119,0.439,0.078,0.341,2023-08-12,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-29&enddate=2023-08-11"
"DET",43,44.1,0.299,0.117,0.61,0.294,0.81,0.42,0.232,0.348,0.077,88.3,1.31,2.64,3.24,3.81,3.61,0.5,0.32,0.574,0.112,0.387,0.036,0.357,2023-08-12,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-29&enddate=2023-08-11"
"TOR",46,47.2,0.223,0.09,0.38,0.256,0.737,0.536,0.152,0.312,0.051,87.9,1.07,2.64,3.25,4.04,3.92,0.9,0.346,0.628,0.122,0.403,0.063,0.417,2023-08-12,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-29&enddate=2023-08-11"
"SFG",43,68.1,0.224,0.081,0.79,0.247,0.762,0.425,0.151,0.425,0.076,89.4,1.07,2.77,3.63,4.39,4.01,1,0.304,0.614,0.124,0.442,0.069,0.367,2023-08-12,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-29&enddate=2023-08-11"
"NYY",37,59.2,0.269,0.081,0.75,0.226,0.745,0.5,0.16,0.34,0.098,86.7,0.96,2.87,3.25,3.56,3.4,0.7,0.312,0.611,0.132,0.412,0.066,0.338,2023-08-12,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-29&enddate=2023-08-11"
"ATL",46,47,0.271,0.111,0.77,0.288,0.812,0.397,0.273,0.331,0.1,89.2,1.28,2.87,3.54,3.83,3.83,0.6,0.307,0.719,0.125,0.432,0.057,0.402,2023-08-12,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-29&enddate=2023-08-11"
"STL",29,40.1,0.236,0.043,0.67,0.288,0.779,0.596,0.158,0.246,0.107,89.2,1.04,2.9,3.02,3.19,2.95,0.5,0.322,0.64,0.12,0.445,0.035,0.36,2023-08-12,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-29&enddate=2023-08-11"
"PHI",41,41.1,0.222,0.083,1.09,0.271,0.723,0.347,0.248,0.405,0.102,87.9,1.26,3.27,4.14,4.51,4.1,0.5,0.355,0.667,0.144,0.432,0.081,0.35,2023-08-12,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-29&enddate=2023-08-11"
"LAD",41,49,0.229,0.095,1.1,0.276,0.751,0.386,0.167,0.447,0.102,88.5,1.22,3.31,4.33,4.71,4.16,0.3,0.323,0.557,0.12,0.443,0.068,0.436,2023-08-12,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-29&enddate=2023-08-11"
"BAL",40,43.1,0.277,0.098,0.62,0.282,0.683,0.416,0.186,0.398,0.067,89.4,1.2,3.53,3.2,4,3.62,0.7,0.298,0.603,0.13,0.457,0.044,0.451,2023-08-12,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-29&enddate=2023-08-11"
"CHC",40,45.1,0.226,0.111,1.39,0.233,0.83,0.431,0.187,0.382,0.149,91.5,1.21,3.57,4.97,4.66,4.34,0,0.272,0.584,0.108,0.396,0.098,0.472,2023-08-12,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-29&enddate=2023-08-11"
"CHW",32,45,0.232,0.067,1.4,0.328,0.808,0.444,0.185,0.37,0.14,88.9,1.38,3.8,4.22,4.02,3.71,0.5,0.315,0.634,0.091,0.461,0.052,0.415,2023-08-12,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-29&enddate=2023-08-11"
"MIL",44,46.1,0.239,0.096,1.55,0.226,0.701,0.415,0.178,0.407,0.167,89.1,1.12,3.88,4.86,4.32,4.02,0,0.317,0.601,0.112,0.404,0.106,0.333,2023-08-12,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-29&enddate=2023-08-11"
"MIA",43,50,0.312,0.119,0.9,0.333,0.708,0.417,0.208,0.375,0.111,88.1,1.4,4.14,3.53,3.7,3.53,0.5,0.287,0.628,0.127,0.429,0.074,0.369,2023-08-12,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-29&enddate=2023-08-11"
"PIT",48,55.2,0.261,0.106,0.49,0.331,0.686,0.53,0.139,0.331,0.06,88.5,1.42,4.2,3.12,3.89,3.77,1.1,0.358,0.62,0.119,0.432,0.058,0.383,2023-08-12,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-29&enddate=2023-08-11"
"CLE",41,38,0.244,0.114,0.95,0.358,0.697,0.482,0.259,0.259,0.138,89.2,1.66,4.26,3.95,3.83,4.02,0.4,0.326,0.614,0.133,0.413,0.053,0.398,2023-08-12,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-29&enddate=2023-08-11"
"NYM",42,44,0.276,0.107,1.02,0.31,0.649,0.393,0.214,0.393,0.109,89.9,1.39,4.3,3.93,4.16,3.76,0.4,0.31,0.633,0.124,0.404,0.059,0.432,2023-08-12,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-29&enddate=2023-08-11"
"OAK",37,44,0.216,0.119,1.43,0.269,0.743,0.363,0.177,0.46,0.123,88.3,1.41,4.7,5.2,5.25,4.65,-0.2,0.303,0.613,0.104,0.387,0.103,0.341,2023-08-12,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-29&enddate=2023-08-11"
"ARI",41,39.1,0.281,0.099,1.6,0.306,0.73,0.457,0.238,0.305,0.219,90.9,1.37,4.81,4.51,3.53,3.52,0.1,0.279,0.55,0.112,0.398,0.143,0.486,2023-08-12,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-29&enddate=2023-08-11"
"CIN",46,47,0.264,0.06,2.11,0.309,0.63,0.348,0.235,0.417,0.2,88.3,1.3,5.36,4.95,3.82,3.37,0,0.323,0.607,0.135,0.44,0.112,0.373,2023-08-12,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-07-29&enddate=2023-08-11"
