"Team","PA","HR","R","RBI","SB","BB.","K.","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC.","EV","BsR","Off","Def","WAR","LD.","GB.","FB.","HR.FB","O.Swing.","SwStr.","Barrel.","HardHit.","Date","url"
"ARI",3165,97,426,407,81,0.086,0.2,0.174,0.304,0.263,0.33,0.436,0.332,106,89,9.5,32.8,-5.6,13.4,0.196,0.452,0.352,0.125,0.291,0.089,0.068,0.387,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"CIN",3163,85,409,394,93,0.093,0.233,0.157,0.317,0.257,0.335,0.413,0.328,98,87.6,6.2,-1.9,-20.5,8.4,0.211,0.404,0.384,0.107,0.287,0.105,0.067,0.341,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"BOS",3171,87,402,385,52,0.084,0.213,0.163,0.309,0.258,0.328,0.421,0.327,103,89.3,-3.6,6.1,-32.3,8.2,0.203,0.431,0.366,0.109,0.311,0.1,0.075,0.401,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"TOR",3159,90,369,349,60,0.083,0.208,0.155,0.309,0.261,0.328,0.416,0.325,108,89.4,-1.7,27.2,1.2,13.6,0.212,0.429,0.359,0.114,0.303,0.098,0.089,0.411,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"STL",3053,109,365,353,53,0.089,0.217,0.172,0.29,0.25,0.324,0.422,0.324,106,90.2,-6.9,16.5,-17.4,10.2,0.198,0.424,0.377,0.14,0.312,0.106,0.09,0.441,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"BAL",3020,96,389,376,60,0.088,0.218,0.169,0.297,0.252,0.321,0.421,0.322,106,89.4,2.1,22.2,-23,10.2,0.199,0.405,0.396,0.118,0.331,0.11,0.089,0.399,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"SFG",3156,99,396,389,40,0.09,0.252,0.161,0.312,0.25,0.326,0.411,0.322,103,88.9,5.6,18,5.8,13.1,0.205,0.413,0.382,0.13,0.303,0.115,0.095,0.404,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"CHC",3057,89,369,357,60,0.096,0.239,0.154,0.306,0.249,0.328,0.402,0.32,100,88.6,5.6,7.2,-8.6,10.2,0.205,0.44,0.355,0.126,0.3,0.103,0.08,0.388,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"PHI",3080,86,354,338,64,0.081,0.24,0.158,0.317,0.256,0.32,0.415,0.319,98,89.3,3.6,-5,-23.9,7.5,0.21,0.418,0.372,0.113,0.347,0.124,0.083,0.394,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"HOU",3107,96,382,366,60,0.085,0.208,0.159,0.289,0.248,0.319,0.407,0.317,102,88.8,-3.3,3.6,-3.4,10.6,0.204,0.42,0.376,0.119,0.331,0.105,0.073,0.382,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"SDP",3104,96,349,332,66,0.109,0.228,0.163,0.277,0.233,0.321,0.395,0.315,100,89.4,8.9,9.2,1.9,11.6,0.188,0.419,0.393,0.122,0.285,0.098,0.083,0.392,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"MIA",3103,79,338,320,54,0.074,0.218,0.137,0.316,0.261,0.321,0.399,0.314,98,88.9,-5.2,-12.5,-12,8,0.21,0.462,0.328,0.112,0.324,0.103,0.065,0.368,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"COL",3138,73,369,353,33,0.076,0.242,0.146,0.322,0.256,0.317,0.403,0.314,81,87.9,-10.7,-84.6,-25.2,-0.4,0.236,0.401,0.363,0.096,0.347,0.129,0.071,0.353,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"NYM",3073,100,364,354,61,0.087,0.209,0.158,0.276,0.24,0.317,0.398,0.314,101,89.7,0.4,5.9,-17.8,9.2,0.202,0.434,0.364,0.131,0.294,0.098,0.081,0.41,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"WSN",3043,65,335,320,43,0.067,0.188,0.133,0.306,0.261,0.318,0.394,0.312,93,88,-2.3,-27.8,-31.4,4.3,0.199,0.456,0.344,0.086,0.341,0.096,0.062,0.361,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"PIT",3023,75,342,324,79,0.094,0.227,0.15,0.295,0.242,0.318,0.392,0.312,94,89.3,-1.3,-24.7,-0.4,7.7,0.2,0.432,0.368,0.103,0.281,0.109,0.078,0.406,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"MIN",3132,107,351,334,39,0.087,0.271,0.169,0.292,0.232,0.309,0.401,0.311,99,89,-1.4,-6.2,-19.3,8.1,0.218,0.4,0.382,0.144,0.319,0.127,0.099,0.409,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"NYY",2962,116,361,348,50,0.082,0.225,0.179,0.262,0.231,0.299,0.41,0.307,96,89.8,-4.7,-19.3,1.1,8.2,0.19,0.42,0.39,0.148,0.312,0.109,0.098,0.41,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"SEA",3019,93,357,344,53,0.09,0.257,0.156,0.284,0.229,0.308,0.385,0.304,98,89.1,-2.7,-11,-4.2,8.7,0.204,0.408,0.388,0.125,0.324,0.123,0.088,0.41,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"CLE",3053,54,322,298,60,0.081,0.189,0.126,0.293,0.248,0.313,0.375,0.3,90,87.4,-0.2,-36.4,-9.4,5.8,0.208,0.447,0.345,0.072,0.349,0.099,0.046,0.328,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"CHW",3135,97,348,339,50,0.066,0.232,0.158,0.284,0.238,0.296,0.395,0.3,89,88.6,0.3,-39.5,-19.6,4.7,0.191,0.464,0.346,0.131,0.366,0.127,0.079,0.376,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"MIL",3025,87,331,319,63,0.093,0.256,0.143,0.283,0.226,0.306,0.37,0.298,85,88.2,-3,-58.6,21.5,6.5,0.188,0.45,0.362,0.125,0.295,0.113,0.084,0.381,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"DET",3044,74,309,299,39,0.087,0.24,0.133,0.284,0.23,0.301,0.363,0.293,86,89.5,-3.6,-54,-6,4.3,0.189,0.426,0.386,0.095,0.328,0.118,0.082,0.413,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"KCR",3026,73,304,289,68,0.072,0.246,0.141,0.288,0.231,0.294,0.372,0.292,81,89.4,2.2,-66.5,-3.3,3.3,0.202,0.41,0.388,0.094,0.341,0.127,0.085,0.415,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"OAK",3123,76,293,285,84,0.088,0.246,0.13,0.274,0.219,0.299,0.349,0.288,86,87.6,-2.4,-52.8,-24.2,2.9,0.185,0.424,0.391,0.098,0.314,0.121,0.065,0.33,2023-07-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-06-30"
"ATL",3137,155,464,448,64,0.088,0.213,0.223,0.303,0.272,0.342,0.495,0.358,123,91.4,1.2,89.6,-5.5,19,0.187,0.44,0.373,0.192,0.33,0.119,0.122,0.461,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
"TEX",3268,113,491,470,46,0.089,0.222,0.184,0.327,0.275,0.343,0.459,0.347,122,90,-3.8,82.1,13.7,20.7,0.22,0.395,0.385,0.133,0.295,0.103,0.094,0.425,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
"TBR",3252,129,482,460,103,0.087,0.224,0.198,0.308,0.264,0.337,0.462,0.345,126,89.8,9.3,109.8,-12.9,20.8,0.184,0.427,0.388,0.152,0.333,0.121,0.09,0.414,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
"LAA",3258,126,418,403,43,0.089,0.228,0.187,0.3,0.256,0.331,0.443,0.336,113,90.2,-6.1,43.5,-8.4,14.6,0.198,0.401,0.401,0.145,0.316,0.12,0.096,0.419,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
"LAD",3195,130,449,435,52,0.107,0.229,0.204,0.278,0.242,0.329,0.446,0.334,111,89.7,10.3,54.2,-8.6,15.4,0.205,0.375,0.42,0.149,0.282,0.109,0.101,0.419,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
"ARI",3207,97,429,409,82,0.086,0.2,0.172,0.304,0.263,0.33,0.435,0.331,106,88.9,9.6,31.7,-5,13.5,0.197,0.452,0.351,0.124,0.291,0.089,0.068,0.385,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
"CIN",3201,86,414,399,94,0.094,0.232,0.157,0.316,0.256,0.335,0.413,0.328,98,87.6,5.9,-2.2,-20.5,8.5,0.211,0.405,0.384,0.107,0.286,0.105,0.066,0.34,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
"BOS",3214,89,409,392,53,0.084,0.213,0.164,0.31,0.259,0.329,0.424,0.328,103,89.4,-3.4,9.1,-34.4,8.4,0.204,0.428,0.368,0.11,0.311,0.1,0.076,0.402,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
"TOR",3199,93,375,354,63,0.083,0.209,0.157,0.309,0.262,0.328,0.419,0.326,108,89.4,-1.2,30.9,0.3,14,0.212,0.428,0.36,0.117,0.302,0.099,0.089,0.412,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
"STL",3134,112,378,366,53,0.09,0.216,0.173,0.291,0.251,0.325,0.423,0.326,107,90.1,-7,20.3,-18.6,10.8,0.199,0.425,0.376,0.141,0.312,0.106,0.089,0.437,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
"PHI",3128,90,373,357,64,0.081,0.238,0.162,0.319,0.259,0.323,0.421,0.322,100,89.3,3.5,3.9,-24.1,8.5,0.209,0.416,0.375,0.115,0.347,0.123,0.085,0.395,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
"SFG",3188,99,397,389,40,0.09,0.251,0.16,0.311,0.249,0.325,0.409,0.321,102,88.9,5.6,14.5,7,12.9,0.205,0.414,0.381,0.128,0.304,0.115,0.094,0.404,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
"BAL",3051,96,389,376,61,0.088,0.219,0.167,0.295,0.25,0.319,0.417,0.32,104,89.4,2.3,17.1,-23.3,9.7,0.198,0.406,0.396,0.117,0.33,0.11,0.088,0.396,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
"CHC",3091,89,369,357,60,0.095,0.24,0.152,0.306,0.248,0.327,0.4,0.319,99,88.6,5.6,3.2,-8.7,9.9,0.205,0.442,0.353,0.126,0.3,0.103,0.079,0.388,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
"SDP",3148,99,361,344,67,0.109,0.226,0.165,0.276,0.233,0.322,0.398,0.316,101,89.4,8.7,11.9,1.6,12,0.187,0.42,0.393,0.124,0.285,0.098,0.083,0.393,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
"HOU",3138,97,384,368,60,0.086,0.208,0.159,0.287,0.247,0.318,0.406,0.316,101,88.7,-3.8,1.6,-1.3,10.7,0.202,0.423,0.375,0.12,0.331,0.105,0.072,0.381,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
"NYM",3102,103,368,358,61,0.087,0.209,0.16,0.274,0.239,0.316,0.399,0.314,101,89.7,0.4,5.5,-19.2,9.1,0.201,0.434,0.365,0.133,0.295,0.098,0.082,0.41,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
"MIA",3138,79,338,320,54,0.074,0.217,0.136,0.315,0.26,0.32,0.396,0.312,97,88.9,-5.2,-16,-11.7,7.8,0.211,0.461,0.328,0.111,0.323,0.102,0.065,0.367,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
"COL",3177,73,371,355,33,0.076,0.242,0.145,0.321,0.255,0.316,0.4,0.312,80,87.8,-10.7,-89.4,-25.6,-0.8,0.236,0.403,0.361,0.095,0.347,0.129,0.071,0.352,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
"WSN",3080,66,339,324,43,0.066,0.188,0.134,0.306,0.261,0.317,0.395,0.312,93,87.9,-2.3,-28.6,-31.5,4.4,0.199,0.458,0.343,0.086,0.342,0.095,0.062,0.36,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
"PIT",3061,76,350,332,79,0.094,0.227,0.151,0.294,0.241,0.318,0.392,0.312,94,89.3,-1.4,-25.4,1,7.9,0.201,0.432,0.367,0.103,0.282,0.109,0.078,0.407,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
"MIN",3166,108,352,335,39,0.087,0.272,0.168,0.293,0.232,0.309,0.4,0.31,98,89.1,-1.8,-8.3,-18.8,8,0.218,0.403,0.379,0.145,0.319,0.127,0.099,0.41,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
"NYY",3042,117,371,357,50,0.083,0.222,0.177,0.264,0.232,0.301,0.409,0.308,96,89.8,-4.9,-17.9,2.1,8.7,0.192,0.421,0.386,0.146,0.311,0.108,0.097,0.41,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
"SEA",3060,94,365,352,54,0.09,0.258,0.157,0.287,0.23,0.309,0.387,0.306,99,89.2,-2.6,-7.3,-4.7,9.2,0.204,0.406,0.389,0.124,0.325,0.124,0.09,0.411,2023-07-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-07-01"
