"game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","description","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduleDate","rescheduleGameDate","status.reason","rescheduledFrom","rescheduledFromDate"
718356,"/api/v1.1/game/718356/feed/live","R","2023","2023-04-30T18:35:00Z","2023-04-30",FALSE,1,TRUE,"N","P","N","14-718356-2023-04-30","2023","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",2,FALSE,FALSE,9,15,14,"0.517",147,"New York Yankees","/api/v1/teams/147",15,TRUE,FALSE,9,17,11,"0.607",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/718356/content",NA,NA,NA,NA,NA
718358,"/api/v1.1/game/718358/feed/live","R","2023","2023-04-30T19:10:00Z","2023-04-30",FALSE,1,TRUE,"N","P","N","14-718358-2023-04-30","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",4,FALSE,FALSE,9,16,13,"0.552",109,"Arizona Diamondbacks","/api/v1/teams/109",12,TRUE,FALSE,9,9,20,"0.31",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/718358/content",NA,NA,NA,NA,NA
718368,"/api/v1.1/game/718368/feed/live","R","2023","2023-04-30T20:05:00Z","2023-04-30",FALSE,1,TRUE,"N","P","N","14-718368-2023-04-30","2023","day","at Mexico City, MX",9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",4,FALSE,FALSE,9,11,16,"0.407",137,"San Francisco Giants","/api/v1/teams/137",6,TRUE,FALSE,9,15,14,"0.517",135,"San Diego Padres","/api/v1/teams/135",5340,"Estadio Alfredo Harp Helu","/api/v1/venues/5340","/api/v1/game/718368/content",NA,NA,NA,NA,NA
718357,"/api/v1.1/game/718357/feed/live","R","2023","2023-04-30T20:07:00Z","2023-04-30",FALSE,1,TRUE,"N","P","N","14-718357-2023-04-30","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",4,FALSE,FALSE,9,12,16,"0.429",113,"Cincinnati Reds","/api/v1/teams/113",5,TRUE,FALSE,9,6,23,"0.207",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/718357/content",NA,NA,NA,NA,NA
718359,"/api/v1.1/game/718359/feed/live","R","2023","2023-04-30T20:10:00Z","2023-04-30",FALSE,1,TRUE,"N","P","N","14-718359-2023-04-30","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",3,FALSE,FALSE,9,10,19,"0.345",138,"St. Louis Cardinals","/api/v1/teams/138",6,TRUE,FALSE,9,16,13,"0.552",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/718359/content",NA,NA,NA,NA,NA
718354,"/api/v1.1/game/718354/feed/live","R","2023","2023-04-30T23:10:00Z","2023-04-30",FALSE,1,TRUE,"N","P","N","14-718354-2023-04-30","2023","night",NA,9,FALSE,145,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",3,FALSE,FALSE,9,15,14,"0.517",143,"Philadelphia Phillies","/api/v1/teams/143",4,TRUE,FALSE,9,15,13,"0.536",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/718354/content",NA,NA,NA,NA,NA
718352,"/api/v1.1/game/718352/feed/live","R","2023","2023-05-01T17:10:00Z","2023-05-01",FALSE,1,TRUE,"Y","P","N","14-718352-2023-05-01","2023","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",9,TRUE,FALSE,9,19,9,"0.679",144,"Atlanta Braves","/api/v1/teams/144",8,FALSE,FALSE,9,15,13,"0.536",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/718352/content",NA,NA,NA,NA,NA
718361,"/api/v1.1/game/718361/feed/live","R","2023","2023-05-01T17:15:00Z","2023-05-01",FALSE,2,TRUE,"Y","P","N","14-718361-2023-05-01","2023","day","makeup of 4/30 PPD",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",TRUE,"FALSE",3,FALSE,FALSE,9,19,10,"0.655",144,"Atlanta Braves","/api/v1/teams/144",5,TRUE,FALSE,9,16,13,"0.552",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/718361/content",NA,NA,NA,"2023-04-30T17:40:00Z","2023-04-30"
718349,"/api/v1.1/game/718349/feed/live","R","2023","2023-05-01T23:05:00Z","2023-05-01",FALSE,1,TRUE,"N","P","N","14-718349-2023-05-01","2023","night",NA,9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",5,TRUE,FALSE,10,15,13,"0.536",112,"Chicago Cubs","/api/v1/teams/112",1,FALSE,FALSE,10,10,18,"0.357",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/718349/content",NA,NA,NA,NA,NA
718351,"/api/v1.1/game/718351/feed/live","R","2023","2023-05-01T23:05:00Z","2023-05-01",FALSE,1,TRUE,"N","P","N","14-718351-2023-05-01","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",3,TRUE,FALSE,10,14,15,"0.483",114,"Cleveland Guardians","/api/v1/teams/114",2,FALSE,FALSE,10,15,15,"0.5",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/718351/content",NA,NA,NA,NA,NA
718353,"/api/v1.1/game/718353/feed/live","R","2023","2023-05-01T23:10:00Z","2023-05-01",FALSE,1,TRUE,"N","P","N","14-718353-2023-05-01","2023","night",NA,9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",5,FALSE,FALSE,10,18,11,"0.621",141,"Toronto Blue Jays","/api/v1/teams/141",6,TRUE,FALSE,10,16,14,"0.533",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/718353/content",NA,NA,NA,NA,NA
718350,"/api/v1.1/game/718350/feed/live","R","2023","2023-05-02T00:10:00Z","2023-05-01",FALSE,1,TRUE,"N","P","N","14-718350-2023-05-01","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",3,FALSE,FALSE,10,11,17,"0.393",137,"San Francisco Giants","/api/v1/teams/137",7,TRUE,FALSE,10,16,13,"0.552",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/718350/content",NA,NA,NA,NA,NA
718345,"/api/v1.1/game/718345/feed/live","R","2023","2023-05-02T01:40:00Z","2023-05-01",FALSE,1,TRUE,"N","P","N","14-718345-2023-05-01","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",3,FALSE,FALSE,10,12,17,"0.414",113,"Cincinnati Reds","/api/v1/teams/113",8,TRUE,FALSE,10,16,14,"0.533",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/718345/content",NA,NA,NA,NA,NA
718343,"/api/v1.1/game/718343/feed/live","R","2023","2023-05-02T02:10:00Z","2023-05-01",FALSE,1,TRUE,"N","P","N","14-718343-2023-05-01","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",4,FALSE,FALSE,10,15,15,"0.5",143,"Philadelphia Phillies","/api/v1/teams/143",13,TRUE,FALSE,10,17,13,"0.567",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/718343/content",NA,NA,NA,NA,NA
718347,"/api/v1.1/game/718347/feed/live","R","2023","2023-05-02T22:40:00Z","2023-05-02",FALSE,1,TRUE,"N","P","N","14-718347-2023-05-02","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",1,FALSE,FALSE,10,20,10,"0.667",134,"Pittsburgh Pirates","/api/v1/teams/134",4,TRUE,FALSE,10,24,6,"0.8",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/718347/content",NA,NA,NA,NA,NA
718346,"/api/v1.1/game/718346/feed/live","R","2023","2023-05-02T22:40:00Z","2023-05-02",FALSE,1,TRUE,"N","P","N","14-718346-2023-05-02","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",6,TRUE,FALSE,10,20,10,"0.667",144,"Atlanta Braves","/api/v1/teams/144",0,FALSE,FALSE,10,16,14,"0.533",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/718346/content",NA,NA,NA,NA,NA
718344,"/api/v1.1/game/718344/feed/live","R","2023","2023-05-02T23:05:00Z","2023-05-02",FALSE,1,TRUE,"N","P","N","14-718344-2023-05-02","2023","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",1,FALSE,FALSE,10,15,14,"0.517",112,"Chicago Cubs","/api/v1/teams/112",4,TRUE,FALSE,10,11,18,"0.379",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/718344/content",NA,NA,NA,NA,NA
718339,"/api/v1.1/game/718339/feed/live","R","2023","2023-05-02T23:05:00Z","2023-05-02",FALSE,1,TRUE,"N","P","N","14-718339-2023-05-02","2023","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",2,FALSE,FALSE,10,14,16,"0.467",114,"Cleveland Guardians","/api/v1/teams/114",4,TRUE,FALSE,10,16,15,"0.516",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/718339/content",NA,NA,NA,NA,NA
718341,"/api/v1.1/game/718341/feed/live","R","2023","2023-05-02T23:10:00Z","2023-05-02",FALSE,1,TRUE,"N","P","N","14-718341-2023-05-02","2023","night",NA,9,FALSE,145,4,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",6,FALSE,FALSE,10,18,12,"0.6",141,"Toronto Blue Jays","/api/v1/teams/141",7,TRUE,FALSE,10,17,14,"0.548",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/718341/content",NA,NA,NA,NA,NA
718340,"/api/v1.1/game/718340/feed/live","R","2023","2023-05-02T23:10:00Z","2023-05-02",FALSE,1,TRUE,"N","P","N","14-718340-2023-05-02","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",2,FALSE,FALSE,10,17,13,"0.567",142,"Minnesota Twins","/api/v1/teams/142",3,TRUE,FALSE,10,9,21,"0.3",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/718340/content",NA,NA,NA,NA,NA
718336,"/api/v1.1/game/718336/feed/live","R","2023","2023-05-02T23:40:00Z","2023-05-02",FALSE,1,TRUE,"N","P","N","14-718336-2023-05-02","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",11,TRUE,FALSE,10,20,9,"0.69",110,"Baltimore Orioles","/api/v1/teams/110",7,FALSE,FALSE,10,7,23,"0.233",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/718336/content",NA,NA,NA,NA,NA
718338,"/api/v1.1/game/718338/feed/live","R","2023","2023-05-02T23:45:00Z","2023-05-02",FALSE,1,TRUE,"N","P","N","14-718338-2023-05-02","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",5,TRUE,FALSE,10,16,14,"0.533",108,"Los Angeles Angels","/api/v1/teams/108",1,FALSE,FALSE,10,10,20,"0.333",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/718338/content",NA,NA,NA,NA,NA
718342,"/api/v1.1/game/718342/feed/live","R","2023","2023-05-03T00:05:00Z","2023-05-02",FALSE,1,TRUE,"N","P","N","14-718342-2023-05-02","2023","night",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",4,FALSE,FALSE,10,16,14,"0.533",109,"Arizona Diamondbacks","/api/v1/teams/109",6,TRUE,FALSE,10,18,11,"0.621",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/718342/content",NA,NA,NA,NA,NA
718337,"/api/v1.1/game/718337/feed/live","R","2023","2023-05-03T00:10:00Z","2023-05-02",FALSE,1,TRUE,"N","P","N","14-718337-2023-05-02","2023","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",2,TRUE,FALSE,10,12,17,"0.414",137,"San Francisco Giants","/api/v1/teams/137",0,FALSE,FALSE,10,16,14,"0.533",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/718337/content",NA,NA,NA,NA,NA
718334,"/api/v1.1/game/718334/feed/live","R","2023","2023-05-03T00:40:00Z","2023-05-02",FALSE,1,TRUE,"N","P","N","14-718334-2023-05-02","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",2,FALSE,FALSE,10,18,11,"0.621",158,"Milwaukee Brewers","/api/v1/teams/158",3,TRUE,FALSE,10,10,20,"0.333",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/718334/content",NA,NA,NA,NA,NA
718335,"/api/v1.1/game/718335/feed/live","R","2023","2023-05-03T01:40:00Z","2023-05-02",FALSE,1,TRUE,"N","P","N","14-718335-2023-05-02","2023","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",2,TRUE,FALSE,10,13,17,"0.433",113,"Cincinnati Reds","/api/v1/teams/113",1,FALSE,FALSE,10,16,15,"0.516",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/718335/content",NA,NA,NA,NA,NA
718332,"/api/v1.1/game/718332/feed/live","R","2023","2023-05-03T01:40:00Z","2023-05-02",FALSE,1,TRUE,"N","P","N","14-718332-2023-05-02","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",2,TRUE,FALSE,10,13,16,"0.448",136,"Seattle Mariners","/api/v1/teams/136",1,FALSE,FALSE,10,6,24,"0.2",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/718332/content",NA,NA,NA,NA,NA
718331,"/api/v1.1/game/718331/feed/live","R","2023","2023-05-03T02:10:00Z","2023-05-02",FALSE,1,TRUE,"N","P","N","14-718331-2023-05-02","2023","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",1,FALSE,FALSE,10,15,16,"0.484",143,"Philadelphia Phillies","/api/v1/teams/143",13,TRUE,FALSE,10,18,13,"0.581",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/718331/content",NA,NA,NA,NA,NA
718348,"/api/v1.1/game/718348/feed/live","R","2023","2023-05-03T17:40:00Z","2023-05-03",FALSE,1,TRUE,"S","P","N","14-718348-2023-05-03","2023","day","Makeup of 5/2 PPD",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",5,FALSE,FALSE,10,16,14,"0.533",121,"New York Mets","/api/v1/teams/121",6,TRUE,FALSE,10,11,17,"0.393",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/718348/content",NA,NA,NA,"2023-05-02T22:40:00Z","2023-05-02"
718329,"/api/v1.1/game/718329/feed/live","R","2023","2023-05-03T22:40:00Z","2023-05-03",FALSE,2,TRUE,"S","P","N","14-718329-2023-05-03","2023","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",1,FALSE,FALSE,10,16,15,"0.516",121,"New York Mets","/api/v1/teams/121",8,TRUE,FALSE,10,12,17,"0.414",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/718329/content",NA,NA,NA,NA,NA
718325,"/api/v1.1/game/718325/feed/live","R","2023","2023-05-03T18:05:00Z","2023-05-03",FALSE,1,TRUE,"N","P","N","14-718325-2023-05-03","2023","day",NA,9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",12,TRUE,FALSE,10,17,14,"0.548",109,"Arizona Diamondbacks","/api/v1/teams/109",7,FALSE,FALSE,10,18,12,"0.6",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/718325/content",NA,NA,NA,NA,NA
718326,"/api/v1.1/game/718326/feed/live","R","2023","2023-05-03T18:10:00Z","2023-05-03",FALSE,1,TRUE,"N","P","N","14-718326-2023-05-03","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",4,TRUE,FALSE,10,13,17,"0.433",137,"San Francisco Giants","/api/v1/teams/137",2,FALSE,FALSE,10,16,15,"0.516",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/718326/content",NA,NA,NA,NA,NA
718330,"/api/v1.1/game/718330/feed/live","R","2023","2023-05-03T20:10:00Z","2023-05-03",FALSE,1,TRUE,"N","P","N","14-718330-2023-05-03","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",1,FALSE,FALSE,10,13,18,"0.419",113,"Cincinnati Reds","/api/v1/teams/113",7,TRUE,FALSE,10,17,15,"0.531",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/718330/content",NA,NA,NA,NA,NA
718327,"/api/v1.1/game/718327/feed/live","R","2023","2023-05-03T20:10:00Z","2023-05-03",FALSE,1,TRUE,"N","P","N","14-718327-2023-05-03","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",6,FALSE,FALSE,10,15,17,"0.469",143,"Philadelphia Phillies","/api/v1/teams/143",10,TRUE,FALSE,10,19,13,"0.594",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/718327/content",NA,NA,NA,NA,NA
718328,"/api/v1.1/game/718328/feed/live","R","2023","2023-05-03T22:40:00Z","2023-05-03",FALSE,1,TRUE,"N","P","N","14-718328-2023-05-03","2023","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",1,FALSE,FALSE,10,20,11,"0.645",134,"Pittsburgh Pirates","/api/v1/teams/134",8,TRUE,FALSE,10,25,6,"0.806",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/718328/content",NA,NA,NA,NA,NA
718321,"/api/v1.1/game/718321/feed/live","R","2023","2023-05-03T22:40:00Z","2023-05-03",FALSE,1,TRUE,"N","P","N","14-718321-2023-05-03","2023","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",14,TRUE,FALSE,10,21,10,"0.677",144,"Atlanta Braves","/api/v1/teams/144",6,FALSE,FALSE,10,16,15,"0.516",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/718321/content",NA,NA,NA,NA,NA
718333,"/api/v1.1/game/718333/feed/live","R","2023","2023-05-03T23:05:00Z","2023-05-03",FALSE,1,TRUE,"N","P","N","14-718333-2023-05-03","2023","night",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",1,FALSE,FALSE,10,15,15,"0.5",112,"Chicago Cubs","/api/v1/teams/112",2,TRUE,FALSE,10,12,18,"0.4",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/718333/content",NA,NA,NA,NA,NA
718324,"/api/v1.1/game/718324/feed/live","R","2023","2023-05-03T23:05:00Z","2023-05-03",FALSE,1,TRUE,"N","P","N","14-718324-2023-05-03","2023","night",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",3,FALSE,FALSE,10,14,17,"0.452",114,"Cleveland Guardians","/api/v1/teams/114",4,TRUE,FALSE,10,17,15,"0.531",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/718324/content",NA,NA,NA,NA,NA
718323,"/api/v1.1/game/718323/feed/live","R","2023","2023-05-03T23:10:00Z","2023-05-03",FALSE,1,TRUE,"N","P","N","14-718323-2023-05-03","2023","night",NA,9,FALSE,145,4,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",3,FALSE,FALSE,10,18,13,"0.581",141,"Toronto Blue Jays","/api/v1/teams/141",8,TRUE,FALSE,10,18,14,"0.563",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/718323/content",NA,NA,NA,NA,NA
718322,"/api/v1.1/game/718322/feed/live","R","2023","2023-05-03T23:10:00Z","2023-05-03",FALSE,1,TRUE,"N","P","N","14-718322-2023-05-03","2023","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",4,FALSE,FALSE,10,17,14,"0.548",142,"Minnesota Twins","/api/v1/teams/142",6,TRUE,FALSE,10,10,21,"0.323",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/718322/content",NA,NA,NA,NA,NA
718314,"/api/v1.1/game/718314/feed/live","R","2023","2023-05-03T23:40:00Z","2023-05-03",FALSE,1,TRUE,"N","P","N","14-718314-2023-05-03","2023","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",0,FALSE,FALSE,10,20,10,"0.667",110,"Baltimore Orioles","/api/v1/teams/110",6,TRUE,FALSE,10,8,23,"0.258",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/718314/content",NA,NA,NA,NA,NA
718320,"/api/v1.1/game/718320/feed/live","R","2023","2023-05-03T23:45:00Z","2023-05-03",FALSE,1,TRUE,"N","P","N","14-718320-2023-05-03","2023","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",6,TRUE,FALSE,10,17,14,"0.548",108,"Los Angeles Angels","/api/v1/teams/108",4,FALSE,FALSE,10,10,21,"0.323",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/718320/content",NA,NA,NA,NA,NA
718315,"/api/v1.1/game/718315/feed/live","R","2023","2023-05-04T00:40:00Z","2023-05-03",FALSE,1,TRUE,"N","P","N","14-718315-2023-05-03","2023","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",1,FALSE,FALSE,10,18,12,"0.6",158,"Milwaukee Brewers","/api/v1/teams/158",7,TRUE,FALSE,10,11,20,"0.355",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/718315/content",NA,NA,NA,NA,NA
718319,"/api/v1.1/game/718319/feed/live","R","2023","2023-05-04T01:40:00Z","2023-05-03",FALSE,1,TRUE,"N","P","N","14-718319-2023-05-03","2023","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",7,TRUE,FALSE,10,14,16,"0.467",136,"Seattle Mariners","/api/v1/teams/136",2,FALSE,FALSE,10,6,25,"0.194",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/718319/content",NA,NA,NA,NA,NA
718317,"/api/v1.1/game/718317/feed/live","R","2023","2023-05-04T17:05:00Z","2023-05-04",FALSE,1,TRUE,"N","P","N","14-718317-2023-05-04","2023","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",3,FALSE,FALSE,10,15,16,"0.484",112,"Chicago Cubs","/api/v1/teams/112",4,TRUE,FALSE,10,13,18,"0.419",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/718317/content",NA,NA,NA,NA,NA
718318,"/api/v1.1/game/718318/feed/live","R","2023","2023-05-04T17:10:00Z","2023-05-04",FALSE,1,TRUE,"N","P","N","14-718318-2023-05-04","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",0,FALSE,FALSE,10,16,16,"0.5",121,"New York Mets","/api/v1/teams/121",2,TRUE,FALSE,10,13,17,"0.433",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/718318/content",NA,NA,NA,NA,NA
718309,"/api/v1.1/game/718309/feed/live","R","2023","2023-05-04T17:10:00Z","2023-05-04",FALSE,1,TRUE,"N","P","N","14-718309-2023-05-04","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","F",FALSE,"FALSE",2,FALSE,FALSE,10,20,12,"0.625",134,"Pittsburgh Pirates","/api/v1/teams/134",3,TRUE,FALSE,10,26,6,"0.813",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/718309/content",NA,NA,NA,NA,NA
