"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","GB.","LD.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date","url"
"CHC",64,78,0.227,0.103,1.15,0.245,0.759,0.44,0.172,0.388,0.123,88.2,1.18,3.58,4.55,4.56,4.21,0.1,0.316,0.561,0.119,0.387,0.067,0.371,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"SFG",73,107,0.226,0.075,0.76,0.306,0.722,0.432,0.188,0.38,0.078,88.7,1.26,3.87,3.57,4.21,3.88,1.2,0.295,0.65,0.106,0.438,0.065,0.4,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"BOS",70,109.2,0.263,0.102,1.31,0.33,0.782,0.428,0.182,0.39,0.14,88.4,1.43,3.94,4.27,4.05,3.8,0.8,0.303,0.626,0.115,0.44,0.087,0.342,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"MIN",69,72,0.253,0.086,1.25,0.257,0.732,0.414,0.172,0.414,0.13,90,1.13,4,4.25,4.17,3.73,0.5,0.308,0.62,0.133,0.466,0.09,0.423,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"NYY",84,90,0.218,0.117,1.1,0.276,0.724,0.486,0.184,0.329,0.131,87.6,1.39,4.1,4.67,4.59,4.42,-0.2,0.29,0.584,0.116,0.383,0.074,0.335,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"PIT",81,88.1,0.219,0.088,1.22,0.271,0.672,0.435,0.22,0.346,0.141,86.6,1.25,4.18,4.6,4.38,4.1,0.3,0.3,0.603,0.11,0.429,0.06,0.313,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"HOU",80,82.1,0.301,0.094,1.64,0.246,0.692,0.39,0.154,0.456,0.169,89.2,1.12,4.26,4.61,3.98,3.34,0.2,0.324,0.575,0.147,0.409,0.116,0.414,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"CIN",101,102.2,0.204,0.125,1.23,0.307,0.74,0.407,0.209,0.384,0.123,88.8,1.56,4.3,5.23,5.25,4.8,0.1,0.326,0.589,0.128,0.396,0.066,0.382,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"BAL",78,86.2,0.244,0.077,1.14,0.325,0.706,0.46,0.198,0.343,0.129,87.7,1.36,4.36,4,3.93,3.65,0.8,0.359,0.613,0.12,0.414,0.064,0.367,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"DET",83,102.2,0.236,0.082,1.23,0.296,0.704,0.476,0.178,0.346,0.139,89.2,1.3,4.38,4.27,4.08,3.78,0.1,0.333,0.648,0.116,0.412,0.095,0.391,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"SEA",77,77.2,0.274,0.093,1.74,0.259,0.72,0.47,0.175,0.355,0.211,87.6,1.2,4.4,4.81,3.78,3.53,-0.1,0.355,0.611,0.147,0.427,0.095,0.36,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"NYM",77,71.1,0.21,0.145,0.88,0.287,0.69,0.4,0.225,0.375,0.093,88.5,1.54,4.54,4.93,5.35,5.03,-0.5,0.264,0.556,0.092,0.387,0.054,0.416,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"CLE",85,90.2,0.235,0.075,1.19,0.281,0.662,0.441,0.169,0.39,0.121,89.5,1.19,4.57,4.13,4.17,3.78,0.6,0.329,0.559,0.13,0.435,0.098,0.398,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"ARI",71,77.1,0.255,0.092,1.05,0.281,0.656,0.466,0.162,0.373,0.118,88.1,1.22,4.66,4.1,4.17,3.74,0.7,0.353,0.615,0.137,0.412,0.088,0.356,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"MIA",85,89.2,0.255,0.07,1.2,0.317,0.662,0.407,0.229,0.364,0.13,90.2,1.29,4.72,3.92,3.83,3.51,0.7,0.326,0.629,0.123,0.419,0.09,0.424,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"TEX",69,79.2,0.238,0.043,1.36,0.303,0.669,0.387,0.165,0.448,0.117,86.8,1.17,4.74,3.93,4.06,3.48,0.8,0.338,0.622,0.113,0.438,0.077,0.318,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"CHW",70,89,0.25,0.095,1.21,0.312,0.701,0.449,0.235,0.316,0.154,88.2,1.38,4.75,4.28,3.94,3.8,0.7,0.334,0.639,0.127,0.412,0.048,0.39,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"COL",74,92,0.19,0.09,1.08,0.316,0.65,0.477,0.223,0.3,0.129,89.7,1.45,5.28,4.5,4.43,4.34,0.6,0.29,0.561,0.093,0.44,0.053,0.442,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"STL",73,93.1,0.2,0.099,0.87,0.337,0.629,0.533,0.213,0.254,0.122,89.9,1.58,5.3,4.2,4.23,4.18,0.8,0.3,0.609,0.108,0.412,0.054,0.439,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"SDP",83,84.1,0.194,0.114,1.49,0.306,0.627,0.459,0.203,0.337,0.169,86.6,1.57,5.55,5.66,5.09,4.7,-0.8,0.308,0.568,0.111,0.408,0.063,0.328,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"OAK",81,105.2,0.239,0.102,1.11,0.342,0.646,0.42,0.184,0.397,0.107,88.8,1.54,5.88,4.39,4.64,4.08,0.8,0.287,0.581,0.111,0.444,0.065,0.383,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"KCR",76,80.2,0.216,0.116,0.89,0.339,0.576,0.379,0.27,0.351,0.092,89.1,1.66,6.25,4.33,4.78,4.54,0.4,0.329,0.595,0.121,0.382,0.056,0.38,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"LAA",70,79,0.215,0.123,1.94,0.343,0.671,0.429,0.208,0.363,0.191,90.3,1.81,6.95,6.03,5.05,4.63,-1,0.303,0.62,0.131,0.412,0.089,0.433,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"WSN",81,95.2,0.175,0.11,1.79,0.332,0.608,0.411,0.236,0.353,0.174,91.2,1.72,7.53,6.03,5.29,4.93,-0.7,0.265,0.583,0.084,0.444,0.1,0.441,2023-07-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-20&enddate=2023-07-19"
"LAD",84,93,0.249,0.092,0.1,0.28,0.755,0.466,0.185,0.349,0.012,87.3,1.1,2.03,2.67,3.97,3.78,2.2,0.325,0.649,0.129,0.433,0.038,0.304,2023-07-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-21&enddate=2023-07-20"
"PHI",69,74.2,0.264,0.081,0.6,0.263,0.77,0.466,0.175,0.36,0.074,87.1,1.04,2.05,3.15,3.75,3.49,1.7,0.337,0.639,0.123,0.462,0.031,0.356,2023-07-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-21&enddate=2023-07-20"
"TOR",73,80.2,0.252,0.073,0.89,0.256,0.838,0.392,0.148,0.459,0.083,88.6,1.03,2.45,3.51,4.14,3.63,1.2,0.311,0.589,0.113,0.427,0.076,0.37,2023-07-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-21&enddate=2023-07-20"
"MIL",80,79.2,0.285,0.059,0.45,0.314,0.703,0.459,0.222,0.319,0.061,87,1.09,3.16,2.5,3.18,2.99,2.4,0.336,0.613,0.128,0.41,0.048,0.322,2023-07-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-21&enddate=2023-07-20"
"TBR",76,101.2,0.26,0.075,1.15,0.247,0.738,0.436,0.193,0.371,0.133,89.1,1.05,3.45,3.94,3.83,3.49,1,0.327,0.631,0.131,0.459,0.071,0.366,2023-07-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-21&enddate=2023-07-20"
"MIN",69,72,0.267,0.08,1.25,0.238,0.773,0.419,0.168,0.413,0.135,90.2,1.03,3.5,4.16,4.01,3.49,0.6,0.31,0.635,0.137,0.467,0.093,0.445,2023-07-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-21&enddate=2023-07-20"
"ATL",74,81.1,0.228,0.075,0.89,0.273,0.703,0.384,0.228,0.388,0.092,88.8,1.14,3.54,3.8,4.25,3.89,0.6,0.368,0.605,0.121,0.422,0.066,0.346,2023-07-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-21&enddate=2023-07-20"
"CHC",64,81.1,0.225,0.108,1.22,0.246,0.765,0.456,0.175,0.369,0.138,88.8,1.2,3.65,4.71,4.54,4.28,0,0.31,0.56,0.115,0.386,0.069,0.399,2023-07-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-21&enddate=2023-07-20"
"BOS",68,105.2,0.265,0.102,1.11,0.333,0.776,0.432,0.186,0.382,0.121,88.5,1.42,3.75,3.95,3.98,3.77,0.9,0.303,0.623,0.114,0.44,0.077,0.343,2023-07-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-21&enddate=2023-07-20"
"SFG",73,106.2,0.234,0.074,0.76,0.314,0.722,0.426,0.198,0.376,0.08,88.7,1.27,3.88,3.48,4.08,3.76,1.3,0.292,0.658,0.105,0.439,0.066,0.4,2023-07-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-21&enddate=2023-07-20"
"BAL",76,86.2,0.251,0.073,1.14,0.321,0.731,0.471,0.202,0.326,0.139,88.3,1.3,3.95,3.9,3.72,3.49,0.9,0.364,0.619,0.124,0.412,0.065,0.388,2023-07-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-21&enddate=2023-07-20"
"PIT",78,85.1,0.219,0.086,1.16,0.275,0.666,0.433,0.218,0.349,0.133,86.7,1.24,4.11,4.45,4.34,4.06,0.4,0.307,0.607,0.111,0.427,0.057,0.316,2023-07-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-21&enddate=2023-07-20"
"NYY",83,88.1,0.216,0.118,1.12,0.28,0.724,0.48,0.187,0.333,0.131,87.8,1.42,4.18,4.74,4.65,4.47,-0.3,0.288,0.584,0.116,0.382,0.075,0.339,2023-07-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-21&enddate=2023-07-20"
"CIN",97,98.2,0.202,0.119,1.28,0.302,0.744,0.403,0.201,0.396,0.123,89,1.53,4.2,5.25,5.27,4.75,0,0.326,0.59,0.124,0.395,0.068,0.38,2023-07-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-21&enddate=2023-07-20"
"HOU",81,83.1,0.304,0.094,1.62,0.245,0.692,0.395,0.154,0.451,0.17,89.3,1.1,4.21,4.53,3.9,3.28,0.3,0.324,0.576,0.147,0.409,0.116,0.417,2023-07-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-21&enddate=2023-07-20"
"SEA",78,78.2,0.274,0.092,1.72,0.261,0.724,0.468,0.172,0.36,0.205,87.5,1.19,4.35,4.76,3.78,3.52,-0.1,0.356,0.615,0.147,0.429,0.094,0.355,2023-07-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-21&enddate=2023-07-20"
"DET",83,101.2,0.231,0.08,1.24,0.299,0.704,0.471,0.177,0.352,0.136,89,1.31,4.43,4.3,4.14,3.82,0,0.332,0.652,0.115,0.412,0.098,0.386,2023-07-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-21&enddate=2023-07-20"
"CHW",69,89.1,0.255,0.096,1.21,0.302,0.718,0.45,0.231,0.318,0.156,88.2,1.33,4.43,4.25,3.89,3.75,0.6,0.334,0.633,0.127,0.413,0.049,0.393,2023-07-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-21&enddate=2023-07-20"
"NYM",80,74.1,0.218,0.14,0.85,0.289,0.659,0.403,0.218,0.379,0.09,88.3,1.51,4.48,4.73,5.19,4.86,-0.4,0.273,0.558,0.094,0.385,0.053,0.413,2023-07-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-06-21&enddate=2023-07-20"
