"Team","PA","HR","R","RBI","SB","BB.","K.","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC.","EV","BsR","Off","Def","WAR","LD.","GB.","FB.","HR.FB","O.Swing.","SwStr.","Barrel.","HardHit.","Date","url"
"CIN",219,5,19,18,5,0.05,0.251,0.112,0.308,0.243,0.288,0.354,0.283,68,83.6,0.6,-8.2,-2.2,-0.3,0.238,0.371,0.391,0.085,0.328,0.096,0.02,0.219,2023-05-07,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-04-30&enddate=2023-05-06"
"PHI",226,6,21,20,0,0.066,0.235,0.137,0.259,0.215,0.28,0.351,0.28,72,87.1,-0.4,-8.3,-2.6,-0.3,0.197,0.408,0.395,0.1,0.386,0.132,0.058,0.305,2023-05-07,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-04-30&enddate=2023-05-06"
"MIA",209,3,16,14,2,0.057,0.191,0.083,0.298,0.25,0.298,0.333,0.28,74,86.7,-2.4,-9.2,-1.5,-0.4,0.188,0.481,0.331,0.059,0.341,0.09,0.045,0.284,2023-05-07,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-04-30&enddate=2023-05-06"
"HOU",209,4,24,22,1,0.072,0.206,0.126,0.269,0.225,0.284,0.351,0.279,75,87.1,-0.5,-6.6,0.1,0,0.235,0.443,0.322,0.083,0.35,0.096,0.047,0.307,2023-05-07,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-04-30&enddate=2023-05-06"
"MIL",213,3,14,12,3,0.085,0.221,0.099,0.271,0.219,0.286,0.318,0.271,67,88.7,-0.7,-9.5,2.3,0,0.177,0.497,0.327,0.063,0.267,0.104,0.068,0.381,2023-05-07,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-04-30&enddate=2023-05-06"
"MIN",232,8,26,25,5,0.116,0.297,0.149,0.206,0.168,0.268,0.317,0.265,67,90.9,-0.8,-10.1,-1,-0.3,0.183,0.389,0.427,0.143,0.352,0.139,0.089,0.467,2023-05-07,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-04-30&enddate=2023-05-06"
"PIT",210,2,8,8,6,0.086,0.286,0.096,0.228,0.165,0.244,0.261,0.231,40,86.9,0.9,-14.7,-0.9,-0.8,0.18,0.531,0.289,0.054,0.253,0.112,0.038,0.323,2023-05-07,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-04-30&enddate=2023-05-06"
"CLE",210,1,13,13,2,0.076,0.257,0.036,0.219,0.161,0.233,0.198,0.202,22,87.1,0.4,-19.4,-1.7,-1.4,0.204,0.504,0.292,0.025,0.369,0.126,0.014,0.29,2023-05-07,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-04-30&enddate=2023-05-06"
"ARI",208,12,35,33,4,0.139,0.173,0.254,0.305,0.295,0.39,0.549,0.4,151,89.5,-0.2,12.9,0.7,2.1,0.188,0.435,0.377,0.231,0.234,0.075,0.105,0.385,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"KCR",243,12,40,40,4,0.107,0.16,0.269,0.309,0.298,0.379,0.567,0.399,154,90.8,-0.8,14.7,-3.1,2,0.198,0.366,0.436,0.16,0.31,0.098,0.132,0.494,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"BOS",273,10,45,45,12,0.055,0.179,0.191,0.368,0.323,0.371,0.514,0.382,139,89.3,1.6,14.5,-3.1,2.1,0.257,0.426,0.317,0.156,0.318,0.102,0.078,0.392,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"TEX",222,8,43,39,5,0.095,0.225,0.184,0.383,0.316,0.38,0.5,0.381,144,90.2,-0.1,11.5,0.9,2,0.238,0.422,0.34,0.16,0.285,0.109,0.093,0.46,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"COL",234,8,37,35,3,0.12,0.205,0.187,0.342,0.293,0.382,0.48,0.375,121,88.7,-1.3,4.8,-0.7,1.2,0.237,0.355,0.408,0.129,0.31,0.12,0.097,0.342,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"LAD",244,10,45,44,5,0.115,0.238,0.237,0.324,0.27,0.361,0.507,0.372,136,89.9,2,12.8,0,2.1,0.271,0.29,0.439,0.147,0.277,0.117,0.077,0.477,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"ATL",324,17,50,48,6,0.099,0.204,0.239,0.299,0.275,0.355,0.514,0.371,131,90.9,-0.8,11.5,-1.9,2.1,0.154,0.398,0.448,0.172,0.327,0.116,0.122,0.443,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"TOR",282,9,41,35,7,0.099,0.202,0.19,0.321,0.274,0.348,0.464,0.354,126,90.3,1.7,10.4,-1.7,1.8,0.219,0.439,0.342,0.134,0.266,0.092,0.128,0.49,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"TBR",214,10,30,27,8,0.093,0.243,0.238,0.289,0.249,0.329,0.487,0.352,129,90.8,1.2,8.5,0,1.6,0.117,0.496,0.387,0.189,0.351,0.12,0.115,0.432,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"LAA",241,8,36,35,0,0.075,0.158,0.133,0.326,0.298,0.353,0.431,0.342,116,89.2,-1.4,3.1,0.4,1.2,0.23,0.437,0.333,0.131,0.311,0.107,0.098,0.372,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"SEA",231,5,28,26,0,0.121,0.216,0.139,0.322,0.259,0.355,0.398,0.337,119,89.1,-0.6,4.5,1.3,1.4,0.238,0.377,0.384,0.086,0.26,0.113,0.066,0.384,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"CHW",247,9,37,37,3,0.097,0.215,0.181,0.31,0.264,0.344,0.444,0.337,116,89.4,-0.7,3.8,-1.8,1,0.211,0.416,0.373,0.15,0.367,0.124,0.078,0.419,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"BAL",254,7,39,37,7,0.106,0.248,0.157,0.32,0.251,0.34,0.408,0.332,111,89.6,0.9,4.1,-2.4,1,0.133,0.443,0.424,0.104,0.337,0.134,0.106,0.391,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"SDP",236,4,24,24,2,0.123,0.225,0.121,0.336,0.262,0.353,0.383,0.329,109,86.8,0.7,3.2,0,1.1,0.25,0.414,0.336,0.078,0.289,0.093,0.052,0.351,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"DET",223,9,33,33,4,0.045,0.197,0.193,0.288,0.261,0.305,0.454,0.327,108,88.5,-0.3,1.9,1.8,1.1,0.2,0.394,0.406,0.134,0.344,0.105,0.079,0.382,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"STL",235,10,33,33,3,0.064,0.23,0.19,0.281,0.245,0.302,0.435,0.32,103,88.5,-0.6,0.3,0.7,0.9,0.136,0.481,0.383,0.161,0.331,0.106,0.11,0.411,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"NYY",226,8,24,24,6,0.084,0.146,0.166,0.255,0.244,0.307,0.41,0.314,98,88.1,-1.2,-1.7,0,0.6,0.225,0.41,0.364,0.127,0.295,0.079,0.08,0.362,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"MIL",223,5,21,19,6,0.085,0.193,0.116,0.299,0.256,0.323,0.372,0.308,91,89,-1.3,-3.8,4.9,0.9,0.201,0.516,0.283,0.111,0.266,0.092,0.082,0.396,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"SFG",214,8,22,22,4,0.103,0.257,0.153,0.278,0.228,0.311,0.381,0.308,94,90.9,-0.1,-1.8,0.5,0.6,0.205,0.439,0.356,0.17,0.259,0.108,0.074,0.449,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"NYM",287,9,28,26,3,0.084,0.216,0.16,0.258,0.222,0.298,0.381,0.301,92,89.3,-1,-3.8,0.2,0.6,0.205,0.421,0.374,0.123,0.276,0.086,0.081,0.396,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"WSN",238,7,28,26,5,0.042,0.193,0.133,0.301,0.261,0.292,0.394,0.3,85,88.7,-0.3,-4.8,-1.7,0.2,0.219,0.517,0.264,0.149,0.352,0.094,0.066,0.385,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"OAK",225,4,24,22,9,0.076,0.24,0.144,0.299,0.234,0.302,0.378,0.298,92,87.1,1.5,-0.8,-2.2,0.5,0.231,0.361,0.408,0.067,0.3,0.106,0.04,0.305,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"CIN",219,8,19,19,4,0.046,0.215,0.16,0.265,0.233,0.279,0.393,0.294,75,84.4,0.9,-6,-1.6,0,0.208,0.384,0.409,0.123,0.321,0.095,0.044,0.22,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"PHI",223,5,24,24,0,0.067,0.224,0.128,0.289,0.236,0.297,0.365,0.291,79,87.8,-1,-6.8,-2.5,-0.2,0.203,0.451,0.346,0.094,0.372,0.124,0.071,0.335,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"CHC",275,4,22,22,9,0.076,0.265,0.097,0.32,0.238,0.304,0.335,0.283,76,87.4,1.3,-7.2,-0.3,0.2,0.229,0.451,0.32,0.071,0.328,0.11,0.045,0.376,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"MIA",228,4,17,15,2,0.048,0.202,0.094,0.274,0.231,0.27,0.325,0.261,63,87,-2.6,-13.3,-3.3,-0.9,0.21,0.461,0.329,0.073,0.342,0.083,0.059,0.324,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"HOU",207,3,21,20,1,0.063,0.222,0.105,0.259,0.209,0.262,0.314,0.255,58,87.9,-1,-11.4,0.2,-0.4,0.247,0.432,0.322,0.064,0.362,0.103,0.054,0.32,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"MIN",228,7,18,17,5,0.123,0.268,0.131,0.16,0.141,0.25,0.273,0.242,50,90.6,-0.3,-14,-0.6,-0.7,0.178,0.407,0.415,0.125,0.349,0.131,0.087,0.464,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"PIT",212,2,7,7,7,0.085,0.269,0.1,0.235,0.174,0.251,0.274,0.239,45,87.3,1,-13.4,-1.1,-0.7,0.18,0.496,0.323,0.047,0.255,0.102,0.044,0.348,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"CLE",209,1,14,14,2,0.077,0.244,0.036,0.243,0.182,0.249,0.219,0.216,32,86.6,0.4,-16.8,-1.4,-1.1,0.207,0.464,0.329,0.022,0.386,0.13,0.014,0.284,2023-05-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-01&enddate=2023-05-07"
"KCR",286,13,52,52,6,0.105,0.168,0.257,0.332,0.31,0.388,0.567,0.403,156,90.8,-0.5,18.7,-3,2.5,0.209,0.378,0.413,0.157,0.315,0.1,0.123,0.493,2023-05-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-02&enddate=2023-05-08"
"ARI",247,13,40,38,5,0.126,0.178,0.238,0.327,0.305,0.389,0.543,0.398,150,90.7,-0.1,15.1,0.3,2.4,0.192,0.449,0.359,0.217,0.247,0.081,0.099,0.419,2023-05-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-02&enddate=2023-05-08"
"ATL",249,13,38,36,6,0.1,0.201,0.24,0.318,0.29,0.369,0.53,0.382,139,91.5,-0.5,11.4,-2,1.8,0.165,0.394,0.441,0.173,0.335,0.117,0.129,0.488,2023-05-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-02&enddate=2023-05-08"
"BOS",236,7,39,39,9,0.055,0.178,0.171,0.363,0.315,0.366,0.486,0.369,131,88.9,1,9.7,-2.1,1.6,0.259,0.425,0.316,0.127,0.326,0.1,0.068,0.392,2023-05-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-02&enddate=2023-05-08"
"TOR",239,8,36,32,5,0.092,0.197,0.195,0.323,0.279,0.347,0.474,0.357,128,90.6,1.2,9.2,-1.2,1.6,0.183,0.456,0.361,0.131,0.273,0.097,0.136,0.491,2023-05-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-02&enddate=2023-05-08"
"LAA",276,9,42,41,0,0.072,0.159,0.149,0.335,0.305,0.359,0.454,0.353,123,89.8,-1.9,5.6,0.2,1.5,0.23,0.435,0.335,0.129,0.304,0.097,0.105,0.388,2023-05-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-02&enddate=2023-05-08"
"TEX",254,8,45,41,6,0.087,0.248,0.159,0.365,0.292,0.352,0.451,0.35,122,90.2,0,6.8,0.7,1.6,0.236,0.418,0.345,0.14,0.303,0.113,0.089,0.452,2023-05-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-02&enddate=2023-05-08"
"COL",265,8,37,35,3,0.109,0.211,0.167,0.321,0.272,0.356,0.439,0.348,104,88,-1.3,-0.1,-0.4,0.9,0.23,0.368,0.402,0.114,0.317,0.118,0.09,0.345,2023-05-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-02&enddate=2023-05-08"
"NYY",228,11,29,29,6,0.088,0.162,0.223,0.264,0.257,0.322,0.481,0.345,120,89.1,-1.1,4.3,0.2,1.2,0.218,0.406,0.376,0.172,0.299,0.09,0.082,0.392,2023-05-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-02&enddate=2023-05-08"
"TBR",251,12,33,29,8,0.096,0.235,0.231,0.276,0.244,0.324,0.475,0.345,124,90.2,1.3,8.5,0.1,1.7,0.123,0.491,0.387,0.19,0.354,0.126,0.115,0.412,2023-05-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-02&enddate=2023-05-08"
"DET",265,10,39,39,5,0.06,0.192,0.189,0.31,0.276,0.328,0.465,0.344,119,89.1,-0.7,5.5,2,1.6,0.216,0.376,0.407,0.127,0.336,0.109,0.082,0.387,2023-05-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-02&enddate=2023-05-08"
"CHW",286,10,42,42,3,0.094,0.199,0.172,0.297,0.26,0.339,0.432,0.331,111,89.1,-0.8,2.7,-1.8,1.1,0.209,0.435,0.356,0.147,0.364,0.114,0.071,0.409,2023-05-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-02&enddate=2023-05-08"
