"game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","description","rescheduleDate","rescheduleGameDate","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate","copyright","totalItems","totalEvents","totalGames","totalGamesInProgress"
632436,"/api/v1.1/game/632436/feed/live","R","2021","2021-09-18T00:15:00Z","2021-09-17",FALSE,1,TRUE,"N","P","N","14-632436-2021-09-17","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,48,77,71,".520",135,"San Diego Padres","/api/v1/teams/135",8,TRUE,FALSE,48,77,69,".527",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/632436/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632466,"/api/v1.1/game/632466/feed/live","R","2021","2021-09-18T01:38:00Z","2021-09-17",FALSE,1,TRUE,"N","P","N","14-632466-2021-09-17","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,48,80,67,".544",133,"Oakland Athletics","/api/v1/teams/133",4,FALSE,FALSE,49,72,75,".490",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/632466/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632453,"/api/v1.1/game/632453/feed/live","R","2021","2021-09-18T01:45:00Z","2021-09-17",FALSE,1,TRUE,"N","P","N","14-632453-2021-09-17","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,48,76,70,".521",144,"Atlanta Braves","/api/v1/teams/144",6,TRUE,FALSE,48,96,52,".649",137,"San Francisco Giants","/api/v1/teams/137",2395,"Oracle Park","/api/v1/venues/2395","/api/v1/game/632453/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632441,"/api/v1.1/game/632441/feed/live","R","2021","2021-09-18T17:05:00Z","2021-09-18",FALSE,1,TRUE,"N","P","N","14-632441-2021-09-18","2021","day",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,11,TRUE,FALSE,49,72,74,".493",114,"Cleveland Indians","/api/v1/teams/114",3,FALSE,FALSE,50,83,66,".557",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/632441/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632451,"/api/v1.1/game/632451/feed/live","R","2021","2021-09-18T17:10:00Z","2021-09-18",FALSE,1,TRUE,"N","P","N","14-632451-2021-09-18","2021","day",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,48,47,101,".318",110,"Baltimore Orioles","/api/v1/teams/110",9,TRUE,FALSE,49,85,65,".567",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/632451/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632455,"/api/v1.1/game/632455/feed/live","R","2021","2021-09-18T18:10:00Z","2021-09-18",FALSE,1,TRUE,"N","P","N","14-632455-2021-09-18","2021","day",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Updated 3/26; was 7:10 PM",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,48,95,54,".638",119,"Los Angeles Dodgers","/api/v1/teams/119",1,FALSE,FALSE,49,77,72,".517",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/632455/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632431,"/api/v1.1/game/632431/feed/live","R","2021","2021-09-18T19:07:00Z","2021-09-18",FALSE,1,TRUE,"N","P","N","14-632431-2021-09-18","2021","day",9,FALSE,NA,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,50,65,84,".436",142,"Minnesota Twins","/api/v1/teams/142",6,TRUE,FALSE,48,83,65,".561",141,"Toronto Blue Jays","/api/v1/teams/141",14,"Rogers Centre","/api/v1/venues/14","/api/v1/game/632431/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632417,"/api/v1.1/game/632417/feed/live","R","2021","2021-09-18T20:05:00Z","2021-09-18",FALSE,1,TRUE,"N","P","N","14-632417-2021-09-18","2021","day",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,48,70,78,".473",115,"Colorado Rockies","/api/v1/teams/115",0,FALSE,FALSE,48,60,88,".405",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/632417/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632427,"/api/v1.1/game/632427/feed/live","R","2021","2021-09-18T20:10:00Z","2021-09-18",FALSE,1,TRUE,"N","P","N","14-632427-2021-09-18","2021","day",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,48,71,78,".477",116,"Detroit Tigers","/api/v1/teams/116",3,FALSE,FALSE,48,92,57,".617",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/632427/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632448,"/api/v1.1/game/632448/feed/live","R","2021","2021-09-18T22:10:00Z","2021-09-18",FALSE,1,TRUE,"N","P","N","14-632448-2021-09-18","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,47,56,92,".378",134,"Pittsburgh Pirates","/api/v1/teams/134",3,FALSE,FALSE,49,62,86,".419",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/632448/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632439,"/api/v1.1/game/632439/feed/live","R","2021","2021-09-18T23:05:00Z","2021-09-18",FALSE,1,TRUE,"N","P","N","14-632439-2021-09-18","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,48,84,64,".568",145,"Chicago White Sox","/api/v1/teams/145",2,TRUE,FALSE,48,55,93,".372",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/632439/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632456,"/api/v1.1/game/632456/feed/live","R","2021","2021-09-18T23:10:00Z","2021-09-18",FALSE,1,TRUE,"N","P","N","14-632456-2021-09-18","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,48,48,100,".324",109,"Arizona Diamondbacks","/api/v1/teams/109",4,FALSE,FALSE,48,87,61,".588",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/632456/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632449,"/api/v1.1/game/632449/feed/live","R","2021","2021-09-18T23:10:00Z","2021-09-18",FALSE,1,TRUE,"N","P","N","14-632449-2021-09-18","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,47,79,69,".534",136,"Seattle Mariners","/api/v1/teams/136",8,TRUE,FALSE,48,67,81,".453",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/632449/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632488,"/api/v1.1/game/632488/feed/live","R","2021","2021-09-18T23:15:00Z","2021-09-18",FALSE,1,TRUE,"N","P","N","14-632488-2021-09-18","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,48,77,72,".517",135,"San Diego Padres","/api/v1/teams/135",3,TRUE,FALSE,48,78,69,".531",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/632488/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632447,"/api/v1.1/game/632447/feed/live","R","2021","2021-09-18T23:15:00Z","2021-09-18",FALSE,1,TRUE,"N","P","N","14-632447-2021-09-18","2021","night",9,FALSE,145,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,49,76,72,".514",143,"Philadelphia Phillies","/api/v1/teams/143",3,FALSE,FALSE,47,72,77,".483",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/632447/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632425,"/api/v1.1/game/632425/feed/live","R","2021","2021-09-18T23:15:00Z","2021-09-18",FALSE,1,TRUE,"N","P","N","14-632425-2021-09-18","2021","night",9,FALSE,145,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,48,66,83,".443",112,"Chicago Cubs","/api/v1/teams/112",6,TRUE,FALSE,47,91,57,".615",158,"Milwaukee Brewers","/api/v1/teams/158",32,"American Family Field","/api/v1/venues/32","/api/v1/game/632425/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632442,"/api/v1.1/game/632442/feed/live","R","2021","2021-09-19T01:05:00Z","2021-09-18",FALSE,1,TRUE,"N","P","N","14-632442-2021-09-18","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,48,76,71,".517",144,"Atlanta Braves","/api/v1/teams/144",2,TRUE,FALSE,48,97,52,".651",137,"San Francisco Giants","/api/v1/teams/137",2395,"Oracle Park","/api/v1/venues/2395","/api/v1/game/632442/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632444,"/api/v1.1/game/632444/feed/live","R","2021","2021-09-19T01:07:00Z","2021-09-18",FALSE,1,TRUE,"N","P","N","14-632444-2021-09-18","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,48,81,67,".547",133,"Oakland Athletics","/api/v1/teams/133",1,FALSE,FALSE,49,72,76,".486",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/632444/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632438,"/api/v1.1/game/632438/feed/live","R","2021","2021-09-19T17:05:00Z","2021-09-19",FALSE,1,TRUE,"N","P","N","14-632438-2021-09-19","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,48,70,79,".470",115,"Colorado Rockies","/api/v1/teams/115",3,TRUE,FALSE,48,61,88,".409",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/632438/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632380,"/api/v1.1/game/632380/feed/live","R","2021","2021-09-19T17:05:00Z","2021-09-19",FALSE,1,TRUE,"N","P","N","14-632380-2021-09-19","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,11,TRUE,FALSE,49,73,74,".497",114,"Cleveland Indians","/api/v1/teams/114",1,FALSE,FALSE,50,83,67,".553",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/632380/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632446,"/api/v1.1/game/632446/feed/live","R","2021","2021-09-19T17:07:00Z","2021-09-19",FALSE,1,TRUE,"N","P","N","14-632446-2021-09-19","2021","day",9,FALSE,NA,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,50,65,85,".433",142,"Minnesota Twins","/api/v1/teams/142",5,TRUE,FALSE,48,84,65,".564",141,"Toronto Blue Jays","/api/v1/teams/141",14,"Rogers Centre","/api/v1/venues/14","/api/v1/game/632446/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632419,"/api/v1.1/game/632419/feed/live","R","2021","2021-09-19T17:10:00Z","2021-09-19",FALSE,1,TRUE,"N","P","N","14-632419-2021-09-19","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,FALSE,FALSE,48,47,102,".315",110,"Baltimore Orioles","/api/v1/teams/110",8,TRUE,FALSE,49,86,65,".570",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/632419/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632432,"/api/v1.1/game/632432/feed/live","R","2021","2021-09-19T17:10:00Z","2021-09-19",FALSE,1,TRUE,"N","P","N","14-632432-2021-09-19","2021","day",9,FALSE,145,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,48,96,54,".640",119,"Los Angeles Dodgers","/api/v1/teams/119",5,FALSE,FALSE,49,77,73,".513",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/632432/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632421,"/api/v1.1/game/632421/feed/live","R","2021","2021-09-19T17:10:00Z","2021-09-19",FALSE,1,TRUE,"N","P","N","14-632421-2021-09-19","2021","day",9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,TRUE,FALSE,48,72,78,".480",116,"Detroit Tigers","/api/v1/teams/116",0,FALSE,FALSE,48,92,58,".613",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/632421/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632411,"/api/v1.1/game/632411/feed/live","R","2021","2021-09-19T17:10:00Z","2021-09-19",FALSE,1,TRUE,"N","P","N","14-632411-2021-09-19","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,47,56,93,".376",134,"Pittsburgh Pirates","/api/v1/teams/134",6,TRUE,FALSE,49,63,86,".423",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/632411/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632422,"/api/v1.1/game/632422/feed/live","R","2021","2021-09-19T18:10:00Z","2021-09-19",FALSE,1,TRUE,"N","P","N","14-632422-2021-09-19","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,FALSE,FALSE,48,48,101,".322",109,"Arizona Diamondbacks","/api/v1/teams/109",7,TRUE,FALSE,48,88,61,".591",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/632422/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632416,"/api/v1.1/game/632416/feed/live","R","2021","2021-09-19T18:10:00Z","2021-09-19",FALSE,1,TRUE,"N","P","N","14-632416-2021-09-19","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,47,80,69,".537",136,"Seattle Mariners","/api/v1/teams/136",1,FALSE,FALSE,48,67,82,".450",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/632416/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632413,"/api/v1.1/game/632413/feed/live","R","2021","2021-09-19T18:10:00Z","2021-09-19",FALSE,1,TRUE,"N","P","N","14-632413-2021-09-19","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,48,67,83,".447",112,"Chicago Cubs","/api/v1/teams/112",4,FALSE,FALSE,47,91,58,".611",158,"Milwaukee Brewers","/api/v1/teams/158",32,"American Family Field","/api/v1/venues/32","/api/v1/game/632413/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632443,"/api/v1.1/game/632443/feed/live","R","2021","2021-09-19T18:15:00Z","2021-09-19",FALSE,1,TRUE,"N","P","N","14-632443-2021-09-19","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,FALSE,FALSE,48,77,73,".513",135,"San Diego Padres","/api/v1/teams/135",8,TRUE,FALSE,48,79,69,".534",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/632443/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632434,"/api/v1.1/game/632434/feed/live","R","2021","2021-09-19T18:35:00Z","2021-09-19",FALSE,1,TRUE,"N","P","N","14-632434-2021-09-19","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,48,85,64,".570",145,"Chicago White Sox","/api/v1/teams/145",2,FALSE,FALSE,48,55,94,".369",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/632434/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632433,"/api/v1.1/game/632433/feed/live","R","2021","2021-09-19T20:05:00Z","2021-09-19",FALSE,1,TRUE,"N","P","N","14-632433-2021-09-19","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,48,77,71,".520",144,"Atlanta Braves","/api/v1/teams/144",0,FALSE,FALSE,48,97,53,".647",137,"San Francisco Giants","/api/v1/teams/137",2395,"Oracle Park","/api/v1/venues/2395","/api/v1/game/632433/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632420,"/api/v1.1/game/632420/feed/live","R","2021","2021-09-19T20:07:00Z","2021-09-19",FALSE,1,TRUE,"N","P","N","14-632420-2021-09-19","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,48,82,67,".550",133,"Oakland Athletics","/api/v1/teams/133",2,FALSE,FALSE,49,72,77,".483",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/632420/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632407,"/api/v1.1/game/632407/feed/live","R","2021","2021-09-19T23:08:00Z","2021-09-19",FALSE,1,TRUE,"N","P","N","14-632407-2021-09-19","2021","night",9,FALSE,145,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,49,76,73,".510",143,"Philadelphia Phillies","/api/v1/teams/143",3,TRUE,FALSE,47,73,77,".487",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/632407/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632437,"/api/v1.1/game/632437/feed/live","R","2021","2021-09-20T20:10:00Z","2021-09-20",FALSE,1,TRUE,"Y","P","N","14-632437-2021-09-20","2021","night",7,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,49,68,82,".453",118,"Kansas City Royals","/api/v1/teams/118",2,FALSE,FALSE,50,73,75,".493",114,"Cleveland Indians","/api/v1/teams/114",5,"Progressive Field","/api/v1/venues/5","/api/v1/game/632437/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633394,"/api/v1.1/game/633394/feed/live","R","2021","2021-09-20T20:15:00Z","2021-09-20",FALSE,2,TRUE,"Y","P","N","14-633394-2021-09-20","2021","night",7,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Makeup of 7/11 PPD",NA,NA,"Final","F","Final","F",TRUE,"F",NA,4,TRUE,FALSE,49,69,82,".457",118,"Kansas City Royals","/api/v1/teams/118",2,FALSE,FALSE,50,73,76,".490",114,"Cleveland Indians","/api/v1/teams/114",5,"Progressive Field","/api/v1/venues/5","/api/v1/game/633394/content","2021-07-11T17:10:00Z","2021-07-11",NA,NA,NA,NA,NA,NA,NA,NA,NA
632435,"/api/v1.1/game/632435/feed/live","R","2021","2021-09-20T22:40:00Z","2021-09-20",FALSE,1,TRUE,"N","P","N","14-632435-2021-09-20","2021","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,48,56,94,".373",134,"Pittsburgh Pirates","/api/v1/teams/134",9,TRUE,FALSE,50,78,73,".517",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/632435/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632423,"/api/v1.1/game/632423/feed/live","R","2021","2021-09-20T22:40:00Z","2021-09-20",FALSE,1,TRUE,"N","P","N","14-632423-2021-09-20","2021","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,49,85,65,".567",145,"Chicago White Sox","/api/v1/teams/145",4,TRUE,FALSE,49,73,78,".483",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/632423/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632408,"/api/v1.1/game/632408/feed/live","R","2021","2021-09-20T22:40:00Z","2021-09-20",FALSE,1,TRUE,"N","P","N","14-632408-2021-09-20","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,FALSE,FALSE,49,61,89,".407",120,"Washington Nationals","/api/v1/teams/120",8,TRUE,FALSE,50,64,86,".427",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/632408/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632429,"/api/v1.1/game/632429/feed/live","R","2021","2021-09-20T23:05:00Z","2021-09-20",FALSE,1,TRUE,"N","P","N","14-632429-2021-09-20","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,TRUE,FALSE,49,48,102,".320",110,"Baltimore Orioles","/api/v1/teams/110",0,FALSE,FALSE,50,76,74,".507",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/632429/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632414,"/api/v1.1/game/632414/feed/live","R","2021","2021-09-20T23:05:00Z","2021-09-20",FALSE,1,TRUE,"N","P","N","14-632414-2021-09-20","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,49,55,95,".367",140,"Texas Rangers","/api/v1/teams/140",4,TRUE,FALSE,51,84,67,".556",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/632414/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632406,"/api/v1.1/game/632406/feed/live","R","2021","2021-09-20T23:10:00Z","2021-09-20",FALSE,1,TRUE,"N","P","N","14-632406-2021-09-20","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,49,84,66,".560",141,"Toronto Blue Jays","/api/v1/teams/141",6,TRUE,FALSE,49,93,58,".616",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/632406/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632415,"/api/v1.1/game/632415/feed/live","R","2021","2021-09-20T23:40:00Z","2021-09-20",FALSE,1,TRUE,"N","P","N","14-632415-2021-09-20","2021","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,49,80,69,".537",138,"St. Louis Cardinals","/api/v1/teams/138",2,FALSE,FALSE,48,91,59,".607",158,"Milwaukee Brewers","/api/v1/teams/158",32,"American Family Field","/api/v1/venues/32","/api/v1/game/632415/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632424,"/api/v1.1/game/632424/feed/live","R","2021","2021-09-21T01:38:00Z","2021-09-20",FALSE,1,TRUE,"N","P","N","14-632424-2021-09-20","2021","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,10,TRUE,FALSE,49,89,61,".593",117,"Houston Astros","/api/v1/teams/117",0,FALSE,FALSE,50,72,78,".480",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/632424/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632412,"/api/v1.1/game/632412/feed/live","R","2021","2021-09-21T01:40:00Z","2021-09-20",FALSE,1,TRUE,"N","P","N","14-632412-2021-09-20","2021","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,48,81,69,".540",136,"Seattle Mariners","/api/v1/teams/136",2,FALSE,FALSE,49,82,68,".547",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/632412/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
